"New 3DF.spc - RawData"
"Wavelength nm.","Abs."
529.00,0.795
529.50,0.794
530.00,0.793
530.50,0.792
531.00,0.791
531.50,0.790
532.00,0.789
532.50,0.787
533.00,0.786
533.50,0.785
534.00,0.784
534.50,0.783
535.00,0.782
535.50,0.781
536.00,0.781
536.50,0.780
537.00,0.779
537.50,0.779
538.00,0.778
538.50,0.777
539.00,0.777
539.50,0.777
540.00,0.776
540.50,0.776
541.00,0.776
541.50,0.776
542.00,0.776
542.50,0.776
543.00,0.776
543.50,0.776
544.00,0.776
544.50,0.777
545.00,0.777
545.50,0.778
546.00,0.779
546.50,0.780
547.00,0.781
547.50,0.782
548.00,0.784
548.50,0.785
549.00,0.786
549.50,0.788
550.00,0.790
550.50,0.792
551.00,0.794
551.50,0.796
552.00,0.798
552.50,0.800
553.00,0.803
553.50,0.805
554.00,0.808
554.50,0.811
555.00,0.813
555.50,0.817
556.00,0.820
556.50,0.823
557.00,0.827
557.50,0.831
558.00,0.834
558.50,0.839
559.00,0.843
559.50,0.847
560.00,0.852
560.50,0.856
561.00,0.861
561.50,0.866
562.00,0.871
562.50,0.876
563.00,0.881
563.50,0.887
564.00,0.892
564.50,0.897
565.00,0.903
565.50,0.908
566.00,0.913
566.50,0.918
567.00,0.923
567.50,0.928
568.00,0.932
568.50,0.937
569.00,0.941
569.50,0.945
570.00,0.949
570.50,0.953
571.00,0.956
571.50,0.960
572.00,0.963
572.50,0.966
573.00,0.968
573.50,0.971
574.00,0.973
574.50,0.976
575.00,0.978
575.50,0.980
576.00,0.982
576.50,0.984
577.00,0.986
577.50,0.988
578.00,0.990
578.50,0.991
579.00,0.992
579.50,0.994
580.00,0.995
580.50,0.996
581.00,0.997
581.50,0.998
582.00,0.998
582.50,0.999
583.00,0.999
583.50,0.999
584.00,0.999
584.50,0.999
585.00,0.999
585.50,0.998
586.00,0.997
586.50,0.997
587.00,0.996
587.50,0.994
588.00,0.993
588.50,0.991
589.00,0.989
589.50,0.987
590.00,0.985
590.50,0.983
591.00,0.980
591.50,0.977
592.00,0.975
592.50,0.972
593.00,0.969
593.50,0.965
594.00,0.962
594.50,0.959
595.00,0.955
595.50,0.951
596.00,0.948
596.50,0.944
597.00,0.940
597.50,0.936
598.00,0.932
598.50,0.928
599.00,0.924
599.50,0.920
600.00,0.916
600.50,0.912
601.00,0.908
601.50,0.904
602.00,0.900
602.50,0.895
603.00,0.891
603.50,0.887
604.00,0.883
604.50,0.878
605.00,0.874
605.50,0.870
606.00,0.866
606.50,0.861
607.00,0.857
607.50,0.852
608.00,0.848
608.50,0.844
609.00,0.840
609.50,0.836
610.00,0.831
610.50,0.827
611.00,0.822
611.50,0.818
612.00,0.814
612.50,0.810
613.00,0.806
613.50,0.802
614.00,0.798
614.50,0.794
615.00,0.790
615.50,0.786
616.00,0.782
616.50,0.779
617.00,0.775
617.50,0.772
618.00,0.769
618.50,0.765
619.00,0.762
619.50,0.759
620.00,0.756
620.50,0.753
621.00,0.750
621.50,0.747
622.00,0.744
622.50,0.741
623.00,0.739
623.50,0.736
624.00,0.734
624.50,0.731
625.00,0.729
625.50,0.727
626.00,0.725
626.50,0.722
627.00,0.721
627.50,0.719
628.00,0.717
628.50,0.715
629.00,0.714
629.50,0.712
630.00,0.711
630.50,0.710
631.00,0.708
631.50,0.707
632.00,0.706
632.50,0.706
633.00,0.705
633.50,0.704
634.00,0.703
634.50,0.703
635.00,0.702
635.50,0.702
636.00,0.702
636.50,0.701
637.00,0.701
637.50,0.701
638.00,0.701
638.50,0.701
639.00,0.702
639.50,0.702
640.00,0.702
640.50,0.703
641.00,0.703
641.50,0.703
642.00,0.704
642.50,0.705
643.00,0.705
643.50,0.706
644.00,0.707
644.50,0.708
645.00,0.709
645.50,0.710
646.00,0.711
646.50,0.712
647.00,0.713
647.50,0.714
648.00,0.715
648.50,0.716
649.00,0.717
649.50,0.718
650.00,0.719
650.50,0.720
651.00,0.721
651.50,0.722
652.00,0.723
652.50,0.725
653.00,0.726
653.50,0.727
654.00,0.728
654.50,0.729
655.00,0.730
655.50,0.732
656.00,0.733
656.50,0.734
657.00,0.735
657.50,0.736
658.00,0.737
658.50,0.738
659.00,0.739
659.50,0.740
660.00,0.741
660.50,0.742
661.00,0.743
661.50,0.744
662.00,0.745
662.50,0.745
663.00,0.746
663.50,0.746
664.00,0.746
664.50,0.746
665.00,0.746
665.50,0.746
666.00,0.746
666.50,0.745
667.00,0.744
667.50,0.743
668.00,0.743
668.50,0.741
669.00,0.740
669.50,0.739
670.00,0.738
670.50,0.737
671.00,0.735
671.50,0.733
672.00,0.732
672.50,0.730
673.00,0.729
673.50,0.727
674.00,0.725
674.50,0.723
675.00,0.721
675.50,0.719
676.00,0.717
676.50,0.715
677.00,0.713
677.50,0.711
678.00,0.709
678.50,0.707
679.00,0.705
679.50,0.703
680.00,0.700
680.50,0.698
681.00,0.696
681.50,0.694
682.00,0.692
682.50,0.690
683.00,0.688
683.50,0.686
684.00,0.684
684.50,0.682
685.00,0.680
685.50,0.678
686.00,0.676
686.50,0.674
687.00,0.672
687.50,0.670
688.00,0.668
688.50,0.665
689.00,0.663
689.50,0.661
690.00,0.659
690.50,0.657
691.00,0.655
691.50,0.653
692.00,0.651
692.50,0.648
693.00,0.646
693.50,0.644
694.00,0.642
694.50,0.640
695.00,0.637
695.50,0.635
696.00,0.633
696.50,0.631
697.00,0.628
697.50,0.626
698.00,0.624
698.50,0.622
699.00,0.620
699.50,0.617
700.00,0.615
700.50,0.613
701.00,0.611
701.50,0.609
702.00,0.607
702.50,0.605
703.00,0.603
703.50,0.601
704.00,0.599
704.50,0.598
705.00,0.596
705.50,0.594
706.00,0.592
706.50,0.591
707.00,0.589
707.50,0.587
708.00,0.586
708.50,0.584
709.00,0.583
709.50,0.581
710.00,0.580
710.50,0.579
711.00,0.577
711.50,0.576
712.00,0.575
712.50,0.574
713.00,0.573
713.50,0.572
714.00,0.571
714.50,0.570
715.00,0.569
715.50,0.568
716.00,0.567
716.50,0.566
717.00,0.565
717.50,0.564
718.00,0.564
718.50,0.563
719.00,0.562
719.50,0.562
720.00,0.561
720.50,0.560
721.00,0.560
721.50,0.559
722.00,0.559
722.50,0.558
723.00,0.558
723.50,0.557
724.00,0.557
724.50,0.556
725.00,0.556
725.50,0.555
726.00,0.555
726.50,0.555
727.00,0.554
727.50,0.554
728.00,0.554
728.50,0.553
729.00,0.553
729.50,0.553
730.00,0.552
730.50,0.552
731.00,0.552
731.50,0.552
732.00,0.551
732.50,0.551
733.00,0.551
733.50,0.551
734.00,0.550
734.50,0.550
735.00,0.550
735.50,0.550
736.00,0.549
736.50,0.549
737.00,0.549
737.50,0.548
738.00,0.548
738.50,0.548
739.00,0.547
739.50,0.547
740.00,0.547
740.50,0.546
741.00,0.546
741.50,0.546
742.00,0.545
742.50,0.545
743.00,0.545
743.50,0.544
744.00,0.544
744.50,0.544
745.00,0.543
745.50,0.543
746.00,0.542
746.50,0.542
747.00,0.542
747.50,0.541
748.00,0.541
748.50,0.540
749.00,0.540
749.50,0.539
750.00,0.539
750.50,0.539
751.00,0.538
751.50,0.538
752.00,0.537
752.50,0.537
753.00,0.536
753.50,0.536
754.00,0.535
754.50,0.535
755.00,0.535
755.50,0.534
756.00,0.534
756.50,0.533
757.00,0.533
757.50,0.532
758.00,0.532
758.50,0.531
759.00,0.531
759.50,0.531
760.00,0.530
760.50,0.530
761.00,0.529
761.50,0.529
762.00,0.528
762.50,0.528
763.00,0.528
763.50,0.527
764.00,0.527
764.50,0.526
765.00,0.526
765.50,0.525
766.00,0.525
766.50,0.524
767.00,0.524
767.50,0.523
768.00,0.523
768.50,0.522
769.00,0.522
769.50,0.521
770.00,0.521
770.50,0.520
771.00,0.520
771.50,0.519
772.00,0.519
772.50,0.518
773.00,0.518
773.50,0.517
774.00,0.517
774.50,0.516
775.00,0.516
775.50,0.515
776.00,0.515
776.50,0.515
777.00,0.514
777.50,0.514
778.00,0.513
778.50,0.513
779.00,0.513
779.50,0.512
780.00,0.512
780.50,0.511
781.00,0.511
781.50,0.511
782.00,0.510
782.50,0.510
783.00,0.510
783.50,0.510
784.00,0.509
784.50,0.509
785.00,0.509
785.50,0.509
786.00,0.508
786.50,0.508
787.00,0.508
787.50,0.508
788.00,0.508
788.50,0.507
789.00,0.507
789.50,0.507
790.00,0.507
790.50,0.507
791.00,0.507
791.50,0.507
792.00,0.507
792.50,0.507
793.00,0.507
793.50,0.507
794.00,0.507
794.50,0.507
795.00,0.507
795.50,0.507
796.00,0.507
796.50,0.507
797.00,0.507
797.50,0.507
798.00,0.507
798.50,0.507
799.00,0.507
799.50,0.507
800.00,0.507
800.50,0.507
801.00,0.508
801.50,0.508
802.00,0.508
802.50,0.508
803.00,0.508
803.50,0.508
804.00,0.509
804.50,0.509
805.00,0.509
805.50,0.509
806.00,0.510
806.50,0.510
807.00,0.510
807.50,0.510
808.00,0.511
808.50,0.511
809.00,0.511
809.50,0.512
810.00,0.512
810.50,0.512
811.00,0.513
811.50,0.513
812.00,0.514
812.50,0.514
813.00,0.515
813.50,0.515
814.00,0.516
814.50,0.516
815.00,0.517
815.50,0.517
816.00,0.518
816.50,0.518
817.00,0.519
817.50,0.520
818.00,0.520
818.50,0.521
819.00,0.522
819.50,0.522
820.00,0.523
820.50,0.524
821.00,0.525
821.50,0.525
822.00,0.526
822.50,0.527
823.00,0.528
823.50,0.529
824.00,0.529
824.50,0.530
825.00,0.531
825.50,0.532
826.00,0.533
826.50,0.534
827.00,0.535
827.50,0.536
828.00,0.537
828.50,0.538
829.00,0.539
829.50,0.540
830.00,0.541
830.50,0.542
831.00,0.543
831.50,0.544
832.00,0.545
832.50,0.546
833.00,0.547
833.50,0.548
834.00,0.549
834.50,0.550
835.00,0.551
835.50,0.552
836.00,0.553
836.50,0.554
837.00,0.555
837.50,0.555
838.00,0.556
838.50,0.557
839.00,0.558
839.50,0.559
840.00,0.560
840.50,0.561
841.00,0.562
841.50,0.563
842.00,0.564
842.50,0.565
843.00,0.566
843.50,0.567
844.00,0.568
844.50,0.569
845.00,0.570
845.50,0.571
846.00,0.572
846.50,0.573
847.00,0.574
847.50,0.576
848.00,0.577
848.50,0.578
849.00,0.579
849.50,0.580
850.00,0.581
850.50,0.582
851.00,0.584
851.50,0.585
852.00,0.586
852.50,0.587
853.00,0.589
853.50,0.590
854.00,0.591
854.50,0.592
855.00,0.593
855.50,0.595
856.00,0.596
856.50,0.597
857.00,0.599
857.50,0.601
858.00,0.602
858.50,0.604
859.00,0.606
859.50,0.607
860.00,0.609
860.50,0.610
861.00,0.612
861.50,0.613
862.00,0.615
862.50,0.617
863.00,0.619
863.50,0.621
864.00,0.623
864.50,0.625
865.00,0.626
865.50,0.628
866.00,0.631
866.50,0.633
867.00,0.635
867.50,0.637
868.00,0.639
868.50,0.641
869.00,0.643
869.50,0.645
870.00,0.647
870.50,0.649
871.00,0.651
871.50,0.653
872.00,0.655
872.50,0.657
873.00,0.659
873.50,0.660
874.00,0.662
874.50,0.663
875.00,0.665
875.50,0.666
876.00,0.667
876.50,0.668
877.00,0.668
877.50,0.669
878.00,0.669
878.50,0.669
879.00,0.669
879.50,0.668
880.00,0.668
880.50,0.667
881.00,0.666
881.50,0.666
882.00,0.665
882.50,0.665
883.00,0.664
883.50,0.663
884.00,0.662
884.50,0.662
885.00,0.661
885.50,0.660
886.00,0.660
886.50,0.660
887.00,0.659
887.50,0.658
888.00,0.658
888.50,0.658
889.00,0.658
889.50,0.658
890.00,0.659
890.50,0.661
891.00,0.662
891.50,0.663
892.00,0.663
892.50,0.664
893.00,0.665
893.50,0.666
894.00,0.665
894.50,0.666
895.00,0.666
895.50,0.667
896.00,0.667
896.50,0.667
897.00,0.667
897.50,0.667
898.00,0.667
898.50,0.667
899.00,0.666
899.50,0.667
900.00,0.668
900.50,0.668
901.00,0.667
901.50,0.667
902.00,0.667
902.50,0.666
903.00,0.666
903.50,0.668
904.00,0.670
904.50,0.671
905.00,0.672
905.50,0.673
906.00,0.673
906.50,0.672
907.00,0.672
907.50,0.671
908.00,0.672
908.50,0.674
909.00,0.675
909.50,0.677
910.00,0.678
910.50,0.678
911.00,0.676
911.50,0.675
912.00,0.674
912.50,0.676
913.00,0.678
913.50,0.676
914.00,0.675
914.50,0.675
915.00,0.675
915.50,0.672
916.00,0.670
916.50,0.669
917.00,0.667
917.50,0.665
918.00,0.665
918.50,0.665
919.00,0.664
919.50,0.663
920.00,0.660
920.50,0.657
921.00,0.656
921.50,0.656
922.00,0.655
922.50,0.653
923.00,0.650
923.50,0.649
924.00,0.650
924.50,0.649
925.00,0.647
925.50,0.646
926.00,0.647
926.50,0.645
927.00,0.642
927.50,0.641
928.00,0.640
928.50,0.640
929.00,0.640
929.50,0.640
930.00,0.640
930.50,0.639
931.00,0.640
931.50,0.640
932.00,0.639
932.50,0.637
933.00,0.638
933.50,0.640
934.00,0.643
934.50,0.645
935.00,0.646
935.50,0.645
936.00,0.646
936.50,0.648
937.00,0.648
937.50,0.646
938.00,0.645
938.50,0.643
939.00,0.641
939.50,0.640
940.00,0.637
940.50,0.637
941.00,0.636
941.50,0.633
942.00,0.631
942.50,0.628
943.00,0.626
943.50,0.628
944.00,0.626
944.50,0.626
945.00,0.627
945.50,0.629
946.00,0.629
946.50,0.624
947.00,0.624
947.50,0.624
948.00,0.623
948.50,0.621
949.00,0.620
949.50,0.622
950.00,0.623
950.50,0.624
951.00,0.624
951.50,0.619
952.00,0.617
952.50,0.616
953.00,0.614
953.50,0.615
954.00,0.615
954.50,0.614
955.00,0.614
955.50,0.612
956.00,0.612
956.50,0.611
957.00,0.610
957.50,0.611
958.00,0.611
958.50,0.611
959.00,0.611
959.50,0.609
960.00,0.609
960.50,0.610
961.00,0.608
961.50,0.610
962.00,0.616
962.50,0.614
963.00,0.611
963.50,0.614
964.00,0.614
964.50,0.613
965.00,0.612
965.50,0.612
966.00,0.614
966.50,0.616
967.00,0.620
967.50,0.621
968.00,0.621
968.50,0.626
969.00,0.626
969.50,0.625
970.00,0.627
970.50,0.630
971.00,0.633
971.50,0.634
972.00,0.637
972.50,0.635
973.00,0.637
973.50,0.642
974.00,0.648
974.50,0.647
975.00,0.648
975.50,0.651
976.00,0.651
976.50,0.659
977.00,0.663
977.50,0.661
978.00,0.657
978.50,0.653
979.00,0.654
979.50,0.658
980.00,0.661
980.50,0.660
981.00,0.661
981.50,0.670
982.00,0.674
982.50,0.674
983.00,0.678
983.50,0.681
984.00,0.685
984.50,0.682
985.00,0.679
985.50,0.671
986.00,0.667
986.50,0.668
987.00,0.665
987.50,0.661
988.00,0.659
988.50,0.661
989.00,0.656
989.50,0.657
990.00,0.665
990.50,0.667
991.00,0.666
991.50,0.663
992.00,0.668
992.50,0.670
993.00,0.666
993.50,0.665
994.00,0.665
994.50,0.658
995.00,0.653
995.50,0.652
996.00,0.654
996.50,0.655
997.00,0.648
997.50,0.647
998.00,0.653
998.50,0.652
999.00,0.645
999.50,0.640
1000.00,0.642
1000.50,0.638
1001.00,0.630
1001.50,0.632
1002.00,0.635
1002.50,0.633
1003.00,0.641
1003.50,0.643
1004.00,0.635
1004.50,0.633
1005.00,0.632
1005.50,0.631
1006.00,0.635
1006.50,0.641
1007.00,0.643
1007.50,0.635
1008.00,0.625
1008.50,0.623
1009.00,0.621
1009.50,0.622
1010.00,0.619
1010.50,0.611
1011.00,0.613
1011.50,0.613
1012.00,0.612
1012.50,0.611
1013.00,0.611
1013.50,0.611
1014.00,0.615
1014.50,0.614
1015.00,0.607
1015.50,0.609
1016.00,0.610
1016.50,0.615
1017.00,0.614
1017.50,0.607
1018.00,0.606
1018.50,0.607
1019.00,0.608
1019.50,0.610
1020.00,0.606
1020.50,0.600
1021.00,0.602
1021.50,0.599
1022.00,0.590
1022.50,0.585
1023.00,0.586
1023.50,0.586
1024.00,0.587
1024.50,0.593
1025.00,0.595
1025.50,0.588
1026.00,0.579
1026.50,0.581
1027.00,0.585
1027.50,0.586
1028.00,0.585
1028.50,0.589
1029.00,0.591
1029.50,0.586
1030.00,0.582
1030.50,0.583
1031.00,0.584
1031.50,0.579
1032.00,0.578
1032.50,0.581
1033.00,0.581
1033.50,0.577
1034.00,0.577
1034.50,0.585
1035.00,0.583
1035.50,0.582
1036.00,0.579
1036.50,0.569
1037.00,0.565
1037.50,0.565
1038.00,0.568
1038.50,0.572
1039.00,0.570
1039.50,0.570
1040.00,0.570
1040.50,0.567
1041.00,0.567
1041.50,0.570
1042.00,0.571
1042.50,0.570
1043.00,0.568
1043.50,0.564
1044.00,0.563
1044.50,0.562
1045.00,0.560
1045.50,0.565
1046.00,0.563
1046.50,0.565
1047.00,0.569
1047.50,0.564
1048.00,0.563
1048.50,0.558
1049.00,0.556
1049.50,0.554
1050.00,0.551
1050.50,0.555
1051.00,0.565
1051.50,0.563
1052.00,0.557
1052.50,0.558
1053.00,0.560
1053.50,0.555
1054.00,0.551
1054.50,0.551
1055.00,0.551
1055.50,0.552
1056.00,0.547
1056.50,0.540
1057.00,0.544
1057.50,0.552
1058.00,0.548
1058.50,0.546
1059.00,0.542
1059.50,0.540
1060.00,0.547
1060.50,0.546
1061.00,0.543
1061.50,0.541
1062.00,0.540
1062.50,0.539
1063.00,0.542
1063.50,0.541
1064.00,0.539
1064.50,0.538
1065.00,0.538
1065.50,0.547
1066.00,0.548
1066.50,0.543
1067.00,0.541
1067.50,0.543
1068.00,0.552
1068.50,0.559
1069.00,0.566
1069.50,0.590
1070.00,0.626
1070.50,0.647
1071.00,0.644
1071.50,0.632
1072.00,0.634
1072.50,0.640
1073.00,0.625
1073.50,0.588
1074.00,0.555
1074.50,0.542
1075.00,0.536
1075.50,0.531
1076.00,0.532
1076.50,0.531
1077.00,0.530
1077.50,0.532
1078.00,0.532
1078.50,0.529
1079.00,0.529
1079.50,0.530
1080.00,0.529
1080.50,0.526
1081.00,0.525
1081.50,0.527
1082.00,0.532
1082.50,0.533
1083.00,0.529
1083.50,0.529
1084.00,0.525
1084.50,0.526
1085.00,0.530
1085.50,0.528
1086.00,0.527
1086.50,0.527
1087.00,0.529
1087.50,0.533
1088.00,0.534
1088.50,0.534
1089.00,0.537
1089.50,0.538
1090.00,0.534
1090.50,0.529
1091.00,0.526
1091.50,0.527
1092.00,0.525
1092.50,0.519
1093.00,0.520
1093.50,0.526
1094.00,0.528
1094.50,0.527
1095.00,0.530
1095.50,0.533
1096.00,0.533
1096.50,0.527
1097.00,0.524
1097.50,0.526
1098.00,0.526
1098.50,0.528
1099.00,0.531
1099.50,0.529
1100.00,0.528
