"Original 48DF.spc - RawData"
"Wavelength nm.","Abs."
542.00,0.003
542.50,0.002
543.00,0.003
543.50,0.003
544.00,0.002
544.50,0.003
545.00,0.003
545.50,0.003
546.00,0.003
546.50,0.003
547.00,0.003
547.50,0.003
548.00,0.002
548.50,0.003
549.00,0.003
549.50,0.003
550.00,0.003
550.50,0.003
551.00,0.003
551.50,0.003
552.00,0.003
552.50,0.003
553.00,0.003
553.50,0.003
554.00,0.003
554.50,0.003
555.00,0.003
555.50,0.003
556.00,0.003
556.50,0.003
557.00,0.003
557.50,0.003
558.00,0.003
558.50,0.003
559.00,0.003
559.50,0.003
560.00,0.003
560.50,0.003
561.00,0.003
561.50,0.003
562.00,0.003
562.50,0.003
563.00,0.003
563.50,0.003
564.00,0.003
564.50,0.004
565.00,0.004
565.50,0.004
566.00,0.004
566.50,0.004
567.00,0.004
567.50,0.004
568.00,0.004
568.50,0.004
569.00,0.004
569.50,0.004
570.00,0.004
570.50,0.004
571.00,0.004
571.50,0.004
572.00,0.004
572.50,0.004
573.00,0.004
573.50,0.004
574.00,0.005
574.50,0.005
575.00,0.005
575.50,0.005
576.00,0.005
576.50,0.005
577.00,0.005
577.50,0.005
578.00,0.005
578.50,0.005
579.00,0.005
579.50,0.005
580.00,0.005
580.50,0.005
581.00,0.005
581.50,0.005
582.00,0.005
582.50,0.005
583.00,0.005
583.50,0.005
584.00,0.005
584.50,0.005
585.00,0.005
585.50,0.005
586.00,0.005
586.50,0.005
587.00,0.005
587.50,0.005
588.00,0.005
588.50,0.005
589.00,0.005
589.50,0.005
590.00,0.005
590.50,0.005
591.00,0.005
591.50,0.005
592.00,0.005
592.50,0.005
593.00,0.005
593.50,0.005
594.00,0.005
594.50,0.005
595.00,0.005
595.50,0.005
596.00,0.005
596.50,0.005
597.00,0.005
597.50,0.005
598.00,0.005
598.50,0.005
599.00,0.005
599.50,0.005
600.00,0.005
600.50,0.005
601.00,0.005
601.50,0.005
602.00,0.004
602.50,0.004
603.00,0.004
603.50,0.004
604.00,0.004
604.50,0.004
605.00,0.004
605.50,0.004
606.00,0.004
606.50,0.004
607.00,0.004
607.50,0.004
608.00,0.004
608.50,0.004
609.00,0.004
609.50,0.004
610.00,0.004
610.50,0.004
611.00,0.004
611.50,0.004
612.00,0.004
612.50,0.004
613.00,0.004
613.50,0.004
614.00,0.004
614.50,0.004
615.00,0.004
615.50,0.004
616.00,0.004
616.50,0.004
617.00,0.004
617.50,0.004
618.00,0.004
618.50,0.004
619.00,0.004
619.50,0.004
620.00,0.004
620.50,0.004
621.00,0.004
621.50,0.004
622.00,0.004
622.50,0.004
623.00,0.004
623.50,0.004
624.00,0.004
624.50,0.004
625.00,0.003
625.50,0.003
626.00,0.003
626.50,0.003
627.00,0.003
627.50,0.004
628.00,0.004
628.50,0.004
629.00,0.004
629.50,0.003
630.00,0.003
630.50,0.003
631.00,0.003
631.50,0.003
632.00,0.003
632.50,0.004
633.00,0.004
633.50,0.004
634.00,0.004
634.50,0.004
635.00,0.004
635.50,0.004
636.00,0.004
636.50,0.004
637.00,0.004
637.50,0.004
638.00,0.004
638.50,0.004
639.00,0.004
639.50,0.004
640.00,0.004
640.50,0.004
641.00,0.004
641.50,0.004
642.00,0.004
642.50,0.004
643.00,0.004
643.50,0.004
644.00,0.004
644.50,0.004
645.00,0.004
645.50,0.004
646.00,0.004
646.50,0.004
647.00,0.004
647.50,0.004
648.00,0.004
648.50,0.004
649.00,0.004
649.50,0.004
650.00,0.004
650.50,0.004
651.00,0.004
651.50,0.004
652.00,0.004
652.50,0.004
653.00,0.004
653.50,0.004
654.00,0.004
654.50,0.005
655.00,0.005
655.50,0.005
656.00,0.005
656.50,0.005
657.00,0.005
657.50,0.005
658.00,0.005
658.50,0.005
659.00,0.005
659.50,0.005
660.00,0.005
660.50,0.005
661.00,0.005
661.50,0.005
662.00,0.005
662.50,0.005
663.00,0.005
663.50,0.005
664.00,0.005
664.50,0.005
665.00,0.005
665.50,0.005
666.00,0.005
666.50,0.005
667.00,0.005
667.50,0.005
668.00,0.005
668.50,0.005
669.00,0.005
669.50,0.005
670.00,0.005
670.50,0.005
671.00,0.005
671.50,0.005
672.00,0.005
672.50,0.005
673.00,0.005
673.50,0.005
674.00,0.005
674.50,0.005
675.00,0.005
675.50,0.005
676.00,0.005
676.50,0.005
677.00,0.005
677.50,0.005
678.00,0.005
678.50,0.005
679.00,0.005
679.50,0.005
680.00,0.005
680.50,0.005
681.00,0.005
681.50,0.005
682.00,0.005
682.50,0.005
683.00,0.005
683.50,0.005
684.00,0.005
684.50,0.005
685.00,0.005
685.50,0.004
686.00,0.004
686.50,0.005
687.00,0.005
687.50,0.005
688.00,0.005
688.50,0.005
689.00,0.005
689.50,0.005
690.00,0.004
690.50,0.004
691.00,0.004
691.50,0.004
692.00,0.004
692.50,0.004
693.00,0.004
693.50,0.004
694.00,0.004
694.50,0.004
695.00,0.004
695.50,0.004
696.00,0.004
696.50,0.004
697.00,0.004
697.50,0.004
698.00,0.004
698.50,0.004
699.00,0.004
699.50,0.004
700.00,0.004
700.50,0.004
701.00,0.004
701.50,0.004
702.00,0.004
702.50,0.004
703.00,0.004
703.50,0.004
704.00,0.004
704.50,0.004
705.00,0.004
705.50,0.004
706.00,0.004
706.50,0.004
707.00,0.004
707.50,0.004
708.00,0.004
708.50,0.004
709.00,0.004
709.50,0.004
710.00,0.004
710.50,0.004
711.00,0.004
711.50,0.004
712.00,0.004
712.50,0.004
713.00,0.004
713.50,0.004
714.00,0.004
714.50,0.004
715.00,0.004
715.50,0.004
716.00,0.004
716.50,0.004
717.00,0.004
717.50,0.004
718.00,0.004
718.50,0.004
719.00,0.004
719.50,0.004
720.00,0.004
720.50,0.004
721.00,0.004
721.50,0.004
722.00,0.004
722.50,0.004
723.00,0.004
723.50,0.004
724.00,0.004
724.50,0.004
725.00,0.004
725.50,0.004
726.00,0.004
726.50,0.004
727.00,0.004
727.50,0.004
728.00,0.004
728.50,0.004
729.00,0.004
729.50,0.004
730.00,0.004
730.50,0.004
731.00,0.004
731.50,0.004
732.00,0.004
732.50,0.004
733.00,0.004
733.50,0.004
734.00,0.004
734.50,0.004
735.00,0.004
735.50,0.004
736.00,0.004
736.50,0.004
737.00,0.004
737.50,0.004
738.00,0.004
738.50,0.004
739.00,0.004
739.50,0.004
740.00,0.004
740.50,0.004
741.00,0.004
741.50,0.004
742.00,0.004
742.50,0.004
743.00,0.004
743.50,0.004
744.00,0.004
744.50,0.004
745.00,0.004
745.50,0.004
746.00,0.004
746.50,0.004
747.00,0.004
747.50,0.004
748.00,0.004
748.50,0.004
749.00,0.004
749.50,0.004
750.00,0.004
750.50,0.004
751.00,0.004
751.50,0.004
752.00,0.004
752.50,0.004
753.00,0.004
753.50,0.004
754.00,0.004
754.50,0.004
755.00,0.004
755.50,0.004
756.00,0.004
756.50,0.004
757.00,0.004
757.50,0.004
758.00,0.004
758.50,0.004
759.00,0.004
759.50,0.004
760.00,0.004
760.50,0.004
761.00,0.004
761.50,0.004
762.00,0.004
762.50,0.004
763.00,0.004
763.50,0.004
764.00,0.004
764.50,0.004
765.00,0.004
765.50,0.004
766.00,0.004
766.50,0.004
767.00,0.004
767.50,0.004
768.00,0.004
768.50,0.004
769.00,0.004
769.50,0.004
770.00,0.004
770.50,0.004
771.00,0.004
771.50,0.004
772.00,0.004
772.50,0.004
773.00,0.004
773.50,0.004
774.00,0.004
774.50,0.004
775.00,0.004
775.50,0.004
776.00,0.004
776.50,0.004
777.00,0.004
777.50,0.004
778.00,0.004
778.50,0.004
779.00,0.004
779.50,0.004
780.00,0.004
780.50,0.004
781.00,0.004
781.50,0.004
782.00,0.004
782.50,0.004
783.00,0.004
783.50,0.004
784.00,0.004
784.50,0.004
785.00,0.004
785.50,0.004
786.00,0.004
786.50,0.004
787.00,0.004
787.50,0.004
788.00,0.004
788.50,0.004
789.00,0.004
789.50,0.004
790.00,0.004
790.50,0.004
791.00,0.004
791.50,0.004
792.00,0.004
792.50,0.004
793.00,0.004
793.50,0.004
794.00,0.004
794.50,0.004
795.00,0.004
795.50,0.005
796.00,0.005
796.50,0.004
797.00,0.004
797.50,0.004
798.00,0.004
798.50,0.004
799.00,0.004
799.50,0.005
800.00,0.005
800.50,0.005
801.00,0.005
801.50,0.005
802.00,0.005
802.50,0.005
803.00,0.005
803.50,0.005
804.00,0.005
804.50,0.005
805.00,0.005
805.50,0.005
806.00,0.005
806.50,0.005
807.00,0.005
807.50,0.005
808.00,0.005
808.50,0.005
809.00,0.005
809.50,0.005
810.00,0.005
810.50,0.005
811.00,0.005
811.50,0.005
812.00,0.005
812.50,0.005
813.00,0.005
813.50,0.005
814.00,0.005
814.50,0.005
815.00,0.005
815.50,0.005
816.00,0.005
816.50,0.005
817.00,0.005
817.50,0.005
818.00,0.005
818.50,0.005
819.00,0.005
819.50,0.005
820.00,0.005
820.50,0.005
821.00,0.005
821.50,0.005
822.00,0.005
822.50,0.005
823.00,0.005
823.50,0.005
824.00,0.005
824.50,0.005
825.00,0.005
825.50,0.005
826.00,0.005
826.50,0.005
827.00,0.005
827.50,0.005
828.00,0.005
828.50,0.005
829.00,0.005
829.50,0.005
830.00,0.005
830.50,0.005
831.00,0.005
831.50,0.005
832.00,0.005
832.50,0.005
833.00,0.005
833.50,0.005
834.00,0.005
834.50,0.005
835.00,0.005
835.50,0.005
836.00,0.005
836.50,0.005
837.00,0.005
837.50,0.005
838.00,0.005
838.50,0.005
839.00,0.005
839.50,0.004
840.00,0.005
840.50,0.005
841.00,0.004
841.50,0.004
842.00,0.004
842.50,0.005
843.00,0.004
843.50,0.004
844.00,0.005
844.50,0.004
845.00,0.004
845.50,0.004
846.00,0.004
846.50,0.004
847.00,0.004
847.50,0.004
848.00,0.005
848.50,0.004
849.00,0.004
849.50,0.004
850.00,0.005
850.50,0.004
851.00,0.004
851.50,0.004
852.00,0.004
852.50,0.005
853.00,0.005
853.50,0.004
854.00,0.004
854.50,0.004
855.00,0.004
855.50,0.004
856.00,0.004
856.50,0.004
857.00,0.005
857.50,0.005
858.00,0.005
858.50,0.005
859.00,0.005
859.50,0.005
860.00,0.005
860.50,0.005
861.00,0.005
861.50,0.005
862.00,0.005
862.50,0.005
863.00,0.005
863.50,0.005
864.00,0.005
864.50,0.005
865.00,0.005
865.50,0.005
866.00,0.005
866.50,0.005
867.00,0.005
867.50,0.005
868.00,0.005
868.50,0.005
869.00,0.005
869.50,0.005
870.00,0.005
870.50,0.005
871.00,0.005
871.50,0.006
872.00,0.006
872.50,0.006
873.00,0.006
873.50,0.006
874.00,0.005
874.50,0.006
875.00,0.006
875.50,0.006
876.00,0.006
876.50,0.006
877.00,0.005
877.50,0.005
878.00,0.006
878.50,0.006
879.00,0.006
879.50,0.006
880.00,0.006
880.50,0.005
881.00,0.005
881.50,0.005
882.00,0.005
882.50,0.005
883.00,0.005
883.50,0.006
884.00,0.005
884.50,0.005
885.00,0.005
885.50,0.005
886.00,0.005
886.50,0.005
887.00,0.005
887.50,0.005
888.00,0.005
888.50,0.005
889.00,0.005
889.50,0.005
890.00,0.006
890.50,0.006
891.00,0.006
891.50,0.006
892.00,0.006
892.50,0.005
893.00,0.005
893.50,0.005
894.00,0.006
894.50,0.006
895.00,0.006
895.50,0.006
896.00,0.006
896.50,0.006
897.00,0.006
897.50,0.006
898.00,0.006
898.50,0.005
899.00,0.005
899.50,0.005
900.00,0.005
900.50,0.005
901.00,0.005
901.50,0.005
902.00,0.004
902.50,0.004
903.00,0.005
903.50,0.005
904.00,0.006
904.50,0.007
905.00,0.007
905.50,0.006
906.00,0.006
906.50,0.006
907.00,0.005
907.50,0.005
908.00,0.005
908.50,0.005
909.00,0.006
909.50,0.006
910.00,0.005
910.50,0.005
911.00,0.005
911.50,0.005
912.00,0.006
912.50,0.006
913.00,0.006
913.50,0.006
914.00,0.007
914.50,0.007
915.00,0.005
915.50,0.005
916.00,0.004
916.50,0.003
917.00,0.003
917.50,0.005
918.00,0.006
918.50,0.007
919.00,0.007
919.50,0.005
920.00,0.004
920.50,0.004
921.00,0.004
921.50,0.004
922.00,0.004
922.50,0.004
923.00,0.004
923.50,0.005
924.00,0.005
924.50,0.004
925.00,0.004
925.50,0.003
926.00,0.004
926.50,0.004
927.00,0.004
927.50,0.005
928.00,0.005
928.50,0.005
929.00,0.005
929.50,0.005
930.00,0.004
930.50,0.004
931.00,0.004
931.50,0.004
932.00,0.002
932.50,0.002
933.00,0.003
933.50,0.002
934.00,0.005
934.50,0.005
935.00,0.003
935.50,0.003
936.00,0.004
936.50,0.006
937.00,0.006
937.50,0.006
938.00,0.005
938.50,0.005
939.00,0.005
939.50,0.005
940.00,0.006
940.50,0.005
941.00,0.003
941.50,0.004
942.00,0.004
942.50,0.002
943.00,0.003
943.50,0.003
944.00,0.003
944.50,0.002
945.00,0.005
945.50,0.006
946.00,0.005
946.50,0.004
947.00,0.004
947.50,0.006
948.00,0.005
948.50,0.004
949.00,0.003
949.50,0.003
950.00,0.004
950.50,0.005
951.00,0.005
951.50,0.005
952.00,0.003
952.50,0.002
953.00,0.004
953.50,0.005
954.00,0.004
954.50,0.003
955.00,0.003
955.50,0.002
956.00,0.005
956.50,0.006
957.00,0.005
957.50,0.006
958.00,0.005
958.50,0.004
959.00,0.006
959.50,0.006
960.00,0.004
960.50,0.005
961.00,0.008
961.50,0.010
962.00,0.008
962.50,0.006
963.00,0.008
963.50,0.009
964.00,0.008
964.50,0.005
965.00,0.004
965.50,0.003
966.00,0.004
966.50,0.004
967.00,0.005
967.50,0.008
968.00,0.006
968.50,0.006
969.00,0.005
969.50,0.006
970.00,0.005
970.50,0.002
971.00,0.002
971.50,0.004
972.00,0.005
972.50,0.003
973.00,0.003
973.50,0.006
974.00,0.005
974.50,0.004
975.00,0.005
975.50,0.006
976.00,0.006
976.50,0.006
977.00,0.009
977.50,0.008
978.00,0.006
978.50,0.006
979.00,0.005
979.50,0.002
980.00,0.003
980.50,0.006
981.00,0.006
981.50,0.004
982.00,0.008
982.50,0.014
983.00,0.013
983.50,0.009
984.00,0.012
984.50,0.015
985.00,0.012
985.50,0.011
986.00,0.009
986.50,0.006
987.00,0.004
987.50,0.000
988.00,0.001
988.50,0.002
989.00,0.002
989.50,0.004
990.00,0.009
990.50,0.012
991.00,0.009
991.50,0.010
992.00,0.008
992.50,0.010
993.00,0.010
993.50,0.006
994.00,0.005
994.50,0.005
995.00,0.006
995.50,0.007
996.00,0.007
996.50,0.005
997.00,0.006
997.50,0.007
998.00,0.007
998.50,0.011
999.00,0.011
999.50,0.008
1000.00,0.012
1000.50,0.011
1001.00,0.009
1001.50,0.004
1002.00,0.001
1002.50,0.007
1003.00,0.008
1003.50,0.007
1004.00,0.011
1004.50,0.011
1005.00,0.008
1005.50,0.009
1006.00,0.014
1006.50,0.011
1007.00,0.009
1007.50,0.012
1008.00,0.013
1008.50,0.008
1009.00,0.004
1009.50,0.003
1010.00,-0.000
1010.50,0.004
1011.00,0.007
1011.50,0.003
1012.00,0.004
1012.50,0.003
1013.00,0.000
1013.50,0.002
1014.00,0.004
1014.50,0.007
1015.00,0.011
1015.50,0.011
1016.00,0.008
1016.50,0.006
1017.00,0.003
1017.50,0.001
1018.00,0.005
1018.50,0.007
1019.00,0.009
1019.50,0.006
1020.00,0.004
1020.50,0.005
1021.00,0.004
1021.50,0.002
1022.00,-0.001
1022.50,-0.005
1023.00,-0.004
1023.50,-0.000
1024.00,0.004
1024.50,0.004
1025.00,0.000
1025.50,-0.002
1026.00,-0.003
1026.50,0.000
1027.00,0.000
1027.50,-0.001
1028.00,0.002
1028.50,0.005
1029.00,0.006
1029.50,0.008
1030.00,0.007
1030.50,0.005
1031.00,0.005
1031.50,0.004
1032.00,0.000
1032.50,-0.003
1033.00,-0.002
1033.50,0.004
1034.00,0.003
1034.50,0.003
1035.00,0.011
1035.50,0.009
1036.00,0.001
1036.50,0.002
1037.00,0.001
1037.50,0.000
1038.00,0.006
1038.50,0.008
1039.00,0.004
1039.50,0.005
1040.00,0.004
1040.50,-0.001
1041.00,0.001
1041.50,0.005
1042.00,0.007
1042.50,0.007
1043.00,0.005
1043.50,0.007
1044.00,0.006
1044.50,0.001
1045.00,-0.002
1045.50,0.003
1046.00,0.007
1046.50,0.008
1047.00,0.011
1047.50,0.012
1048.00,0.006
1048.50,0.005
1049.00,0.004
1049.50,-0.000
1050.00,0.004
1050.50,0.008
1051.00,0.010
1051.50,0.012
1052.00,0.010
1052.50,0.009
1053.00,0.005
1053.50,0.003
1054.00,0.006
1054.50,0.003
1055.00,0.000
1055.50,-0.002
1056.00,-0.002
1056.50,-0.001
1057.00,-0.002
1057.50,0.001
1058.00,0.003
1058.50,0.004
1059.00,0.001
1059.50,-0.000
1060.00,0.005
1060.50,0.007
1061.00,0.004
1061.50,0.005
1062.00,0.002
1062.50,-0.004
1063.00,-0.003
1063.50,-0.002
1064.00,0.002
1064.50,0.006
1065.00,0.008
1065.50,0.009
1066.00,0.011
1066.50,0.011
1067.00,0.005
1067.50,0.004
1068.00,0.005
1068.50,0.006
1069.00,0.006
1069.50,0.006
1070.00,0.006
1070.50,0.004
1071.00,0.001
1071.50,-0.000
1072.00,0.003
1072.50,0.006
1073.00,0.005
1073.50,0.001
1074.00,-0.004
1074.50,-0.004
1075.00,-0.005
1075.50,-0.003
1076.00,0.000
1076.50,-0.002
1077.00,-0.004
1077.50,-0.004
1078.00,-0.000
1078.50,0.000
1079.00,0.000
1079.50,0.002
1080.00,-0.000
1080.50,0.000
1081.00,0.002
1081.50,0.002
1082.00,0.002
1082.50,-0.002
1083.00,-0.001
1083.50,0.002
1084.00,0.001
1084.50,0.000
1085.00,0.000
1085.50,0.001
1086.00,0.002
1086.50,0.003
1087.00,0.006
1087.50,0.005
1088.00,0.004
1088.50,0.004
1089.00,0.007
1089.50,0.009
1090.00,0.006
1090.50,0.005
1091.00,0.002
1091.50,-0.002
1092.00,-0.002
1092.50,-0.002
1093.00,-0.001
1093.50,0.001
1094.00,-0.000
1094.50,0.001
1095.00,0.002
1095.50,0.002
1096.00,0.005
1096.50,0.005
1097.00,0.002
1097.50,0.002
1098.00,0.003
1098.50,0.002
1099.00,0.003
1099.50,0.007
1100.00,0.005
