"Original 6DF.spc - RawData"
"Wavelength nm.","Abs."
554.50,0.061
555.00,0.061
555.50,0.062
556.00,0.062
556.50,0.062
557.00,0.063
557.50,0.063
558.00,0.063
558.50,0.064
559.00,0.064
559.50,0.064
560.00,0.064
560.50,0.065
561.00,0.065
561.50,0.066
562.00,0.066
562.50,0.067
563.00,0.067
563.50,0.067
564.00,0.068
564.50,0.068
565.00,0.069
565.50,0.069
566.00,0.070
566.50,0.070
567.00,0.071
567.50,0.071
568.00,0.072
568.50,0.072
569.00,0.073
569.50,0.073
570.00,0.073
570.50,0.074
571.00,0.074
571.50,0.075
572.00,0.075
572.50,0.075
573.00,0.076
573.50,0.076
574.00,0.076
574.50,0.076
575.00,0.076
575.50,0.077
576.00,0.077
576.50,0.077
577.00,0.077
577.50,0.077
578.00,0.078
578.50,0.078
579.00,0.078
579.50,0.078
580.00,0.078
580.50,0.078
581.00,0.078
581.50,0.078
582.00,0.078
582.50,0.078
583.00,0.078
583.50,0.078
584.00,0.078
584.50,0.078
585.00,0.078
585.50,0.078
586.00,0.078
586.50,0.078
587.00,0.078
587.50,0.078
588.00,0.078
588.50,0.077
589.00,0.077
589.50,0.077
590.00,0.077
590.50,0.077
591.00,0.077
591.50,0.076
592.00,0.076
592.50,0.076
593.00,0.076
593.50,0.076
594.00,0.075
594.50,0.075
595.00,0.075
595.50,0.075
596.00,0.074
596.50,0.074
597.00,0.074
597.50,0.073
598.00,0.073
598.50,0.073
599.00,0.073
599.50,0.072
600.00,0.072
600.50,0.071
601.00,0.071
601.50,0.071
602.00,0.070
602.50,0.070
603.00,0.070
603.50,0.069
604.00,0.069
604.50,0.069
605.00,0.068
605.50,0.068
606.00,0.067
606.50,0.067
607.00,0.067
607.50,0.066
608.00,0.066
608.50,0.065
609.00,0.065
609.50,0.065
610.00,0.064
610.50,0.064
611.00,0.064
611.50,0.063
612.00,0.063
612.50,0.062
613.00,0.062
613.50,0.062
614.00,0.061
614.50,0.061
615.00,0.061
615.50,0.060
616.00,0.060
616.50,0.060
617.00,0.060
617.50,0.059
618.00,0.059
618.50,0.059
619.00,0.058
619.50,0.058
620.00,0.058
620.50,0.058
621.00,0.057
621.50,0.057
622.00,0.057
622.50,0.057
623.00,0.056
623.50,0.056
624.00,0.056
624.50,0.056
625.00,0.056
625.50,0.055
626.00,0.055
626.50,0.055
627.00,0.055
627.50,0.055
628.00,0.055
628.50,0.055
629.00,0.054
629.50,0.054
630.00,0.054
630.50,0.054
631.00,0.054
631.50,0.054
632.00,0.054
632.50,0.054
633.00,0.054
633.50,0.054
634.00,0.054
634.50,0.054
635.00,0.054
635.50,0.054
636.00,0.054
636.50,0.054
637.00,0.054
637.50,0.054
638.00,0.054
638.50,0.054
639.00,0.054
639.50,0.054
640.00,0.054
640.50,0.054
641.00,0.054
641.50,0.054
642.00,0.054
642.50,0.054
643.00,0.055
643.50,0.055
644.00,0.055
644.50,0.055
645.00,0.055
645.50,0.055
646.00,0.055
646.50,0.056
647.00,0.056
647.50,0.056
648.00,0.056
648.50,0.056
649.00,0.056
649.50,0.056
650.00,0.057
650.50,0.057
651.00,0.057
651.50,0.057
652.00,0.057
652.50,0.057
653.00,0.057
653.50,0.057
654.00,0.057
654.50,0.058
655.00,0.058
655.50,0.058
656.00,0.058
656.50,0.058
657.00,0.058
657.50,0.058
658.00,0.058
658.50,0.058
659.00,0.058
659.50,0.058
660.00,0.058
660.50,0.058
661.00,0.059
661.50,0.059
662.00,0.059
662.50,0.059
663.00,0.059
663.50,0.059
664.00,0.059
664.50,0.059
665.00,0.059
665.50,0.059
666.00,0.059
666.50,0.059
667.00,0.059
667.50,0.059
668.00,0.059
668.50,0.059
669.00,0.059
669.50,0.058
670.00,0.058
670.50,0.058
671.00,0.058
671.50,0.058
672.00,0.058
672.50,0.058
673.00,0.058
673.50,0.058
674.00,0.058
674.50,0.058
675.00,0.057
675.50,0.057
676.00,0.057
676.50,0.057
677.00,0.057
677.50,0.057
678.00,0.057
678.50,0.056
679.00,0.056
679.50,0.056
680.00,0.056
680.50,0.056
681.00,0.056
681.50,0.055
682.00,0.055
682.50,0.055
683.00,0.055
683.50,0.055
684.00,0.055
684.50,0.054
685.00,0.054
685.50,0.054
686.00,0.054
686.50,0.054
687.00,0.054
687.50,0.054
688.00,0.053
688.50,0.053
689.00,0.053
689.50,0.053
690.00,0.053
690.50,0.052
691.00,0.052
691.50,0.052
692.00,0.052
692.50,0.052
693.00,0.052
693.50,0.051
694.00,0.051
694.50,0.051
695.00,0.051
695.50,0.051
696.00,0.050
696.50,0.050
697.00,0.050
697.50,0.050
698.00,0.050
698.50,0.050
699.00,0.050
699.50,0.049
700.00,0.049
700.50,0.049
701.00,0.049
701.50,0.049
702.00,0.049
702.50,0.048
703.00,0.048
703.50,0.048
704.00,0.048
704.50,0.048
705.00,0.048
705.50,0.048
706.00,0.048
706.50,0.047
707.00,0.047
707.50,0.047
708.00,0.047
708.50,0.047
709.00,0.047
709.50,0.047
710.00,0.047
710.50,0.047
711.00,0.047
711.50,0.046
712.00,0.046
712.50,0.046
713.00,0.046
713.50,0.046
714.00,0.046
714.50,0.046
715.00,0.046
715.50,0.046
716.00,0.046
716.50,0.046
717.00,0.046
717.50,0.046
718.00,0.046
718.50,0.046
719.00,0.045
719.50,0.045
720.00,0.045
720.50,0.045
721.00,0.045
721.50,0.045
722.00,0.045
722.50,0.045
723.00,0.045
723.50,0.045
724.00,0.045
724.50,0.045
725.00,0.045
725.50,0.045
726.00,0.045
726.50,0.045
727.00,0.045
727.50,0.045
728.00,0.045
728.50,0.045
729.00,0.045
729.50,0.045
730.00,0.045
730.50,0.045
731.00,0.045
731.50,0.045
732.00,0.045
732.50,0.045
733.00,0.045
733.50,0.045
734.00,0.045
734.50,0.045
735.00,0.045
735.50,0.045
736.00,0.045
736.50,0.045
737.00,0.045
737.50,0.045
738.00,0.045
738.50,0.045
739.00,0.045
739.50,0.045
740.00,0.044
740.50,0.044
741.00,0.045
741.50,0.045
742.00,0.045
742.50,0.045
743.00,0.045
743.50,0.044
744.00,0.044
744.50,0.044
745.00,0.044
745.50,0.044
746.00,0.044
746.50,0.044
747.00,0.044
747.50,0.044
748.00,0.044
748.50,0.044
749.00,0.044
749.50,0.044
750.00,0.044
750.50,0.044
751.00,0.044
751.50,0.044
752.00,0.044
752.50,0.044
753.00,0.044
753.50,0.044
754.00,0.044
754.50,0.044
755.00,0.044
755.50,0.044
756.00,0.044
756.50,0.044
757.00,0.044
757.50,0.044
758.00,0.044
758.50,0.044
759.00,0.044
759.50,0.044
760.00,0.044
760.50,0.044
761.00,0.044
761.50,0.044
762.00,0.044
762.50,0.044
763.00,0.044
763.50,0.044
764.00,0.044
764.50,0.044
765.00,0.044
765.50,0.044
766.00,0.043
766.50,0.043
767.00,0.043
767.50,0.043
768.00,0.043
768.50,0.043
769.00,0.043
769.50,0.043
770.00,0.043
770.50,0.043
771.00,0.043
771.50,0.043
772.00,0.043
772.50,0.043
773.00,0.043
773.50,0.043
774.00,0.043
774.50,0.043
775.00,0.043
775.50,0.043
776.00,0.043
776.50,0.043
777.00,0.043
777.50,0.043
778.00,0.043
778.50,0.043
779.00,0.043
779.50,0.043
780.00,0.043
780.50,0.043
781.00,0.043
781.50,0.043
782.00,0.043
782.50,0.043
783.00,0.043
783.50,0.043
784.00,0.043
784.50,0.043
785.00,0.043
785.50,0.043
786.00,0.043
786.50,0.042
787.00,0.042
787.50,0.042
788.00,0.042
788.50,0.042
789.00,0.042
789.50,0.043
790.00,0.042
790.50,0.043
791.00,0.042
791.50,0.042
792.00,0.042
792.50,0.042
793.00,0.042
793.50,0.043
794.00,0.043
794.50,0.043
795.00,0.043
795.50,0.043
796.00,0.043
796.50,0.043
797.00,0.043
797.50,0.043
798.00,0.043
798.50,0.043
799.00,0.043
799.50,0.043
800.00,0.043
800.50,0.043
801.00,0.043
801.50,0.043
802.00,0.043
802.50,0.043
803.00,0.043
803.50,0.043
804.00,0.043
804.50,0.043
805.00,0.043
805.50,0.043
806.00,0.043
806.50,0.043
807.00,0.043
807.50,0.043
808.00,0.043
808.50,0.043
809.00,0.043
809.50,0.043
810.00,0.043
810.50,0.043
811.00,0.044
811.50,0.044
812.00,0.044
812.50,0.044
813.00,0.044
813.50,0.044
814.00,0.044
814.50,0.044
815.00,0.044
815.50,0.044
816.00,0.044
816.50,0.044
817.00,0.044
817.50,0.044
818.00,0.044
818.50,0.044
819.00,0.044
819.50,0.044
820.00,0.044
820.50,0.044
821.00,0.045
821.50,0.045
822.00,0.045
822.50,0.045
823.00,0.045
823.50,0.045
824.00,0.045
824.50,0.045
825.00,0.045
825.50,0.045
826.00,0.045
826.50,0.045
827.00,0.045
827.50,0.045
828.00,0.045
828.50,0.046
829.00,0.046
829.50,0.046
830.00,0.046
830.50,0.046
831.00,0.046
831.50,0.046
832.00,0.046
832.50,0.046
833.00,0.046
833.50,0.046
834.00,0.046
834.50,0.046
835.00,0.047
835.50,0.047
836.00,0.047
836.50,0.047
837.00,0.047
837.50,0.047
838.00,0.047
838.50,0.047
839.00,0.047
839.50,0.047
840.00,0.047
840.50,0.047
841.00,0.047
841.50,0.047
842.00,0.047
842.50,0.048
843.00,0.048
843.50,0.048
844.00,0.048
844.50,0.048
845.00,0.048
845.50,0.048
846.00,0.048
846.50,0.048
847.00,0.048
847.50,0.048
848.00,0.048
848.50,0.048
849.00,0.049
849.50,0.049
850.00,0.049
850.50,0.049
851.00,0.049
851.50,0.049
852.00,0.049
852.50,0.049
853.00,0.049
853.50,0.049
854.00,0.049
854.50,0.049
855.00,0.049
855.50,0.049
856.00,0.049
856.50,0.049
857.00,0.050
857.50,0.050
858.00,0.050
858.50,0.050
859.00,0.050
859.50,0.051
860.00,0.050
860.50,0.050
861.00,0.050
861.50,0.051
862.00,0.051
862.50,0.051
863.00,0.051
863.50,0.051
864.00,0.051
864.50,0.052
865.00,0.052
865.50,0.051
866.00,0.052
866.50,0.052
867.00,0.052
867.50,0.052
868.00,0.052
868.50,0.052
869.00,0.052
869.50,0.052
870.00,0.053
870.50,0.053
871.00,0.053
871.50,0.053
872.00,0.053
872.50,0.053
873.00,0.053
873.50,0.053
874.00,0.053
874.50,0.053
875.00,0.054
875.50,0.054
876.00,0.054
876.50,0.054
877.00,0.054
877.50,0.054
878.00,0.054
878.50,0.054
879.00,0.055
879.50,0.054
880.00,0.055
880.50,0.054
881.00,0.054
881.50,0.054
882.00,0.054
882.50,0.054
883.00,0.054
883.50,0.054
884.00,0.054
884.50,0.054
885.00,0.054
885.50,0.054
886.00,0.054
886.50,0.054
887.00,0.054
887.50,0.055
888.00,0.054
888.50,0.054
889.00,0.054
889.50,0.055
890.00,0.055
890.50,0.054
891.00,0.055
891.50,0.055
892.00,0.055
892.50,0.055
893.00,0.055
893.50,0.055
894.00,0.056
894.50,0.055
895.00,0.056
895.50,0.055
896.00,0.055
896.50,0.056
897.00,0.056
897.50,0.055
898.00,0.055
898.50,0.055
899.00,0.054
899.50,0.054
900.00,0.055
900.50,0.055
901.00,0.054
901.50,0.054
902.00,0.054
902.50,0.054
903.00,0.054
903.50,0.055
904.00,0.056
904.50,0.056
905.00,0.056
905.50,0.057
906.00,0.056
906.50,0.054
907.00,0.053
907.50,0.053
908.00,0.054
908.50,0.054
909.00,0.054
909.50,0.055
910.00,0.055
910.50,0.055
911.00,0.055
911.50,0.055
912.00,0.055
912.50,0.055
913.00,0.056
913.50,0.056
914.00,0.056
914.50,0.056
915.00,0.054
915.50,0.054
916.00,0.053
916.50,0.052
917.00,0.052
917.50,0.053
918.00,0.054
918.50,0.055
919.00,0.054
919.50,0.053
920.00,0.052
920.50,0.052
921.00,0.052
921.50,0.053
922.00,0.053
922.50,0.053
923.00,0.053
923.50,0.053
924.00,0.052
924.50,0.051
925.00,0.050
925.50,0.050
926.00,0.051
926.50,0.051
927.00,0.050
927.50,0.051
928.00,0.051
928.50,0.052
929.00,0.053
929.50,0.052
930.00,0.051
930.50,0.052
931.00,0.051
931.50,0.050
932.00,0.049
932.50,0.050
933.00,0.050
933.50,0.050
934.00,0.051
934.50,0.051
935.00,0.051
935.50,0.050
936.00,0.051
936.50,0.051
937.00,0.052
937.50,0.052
938.00,0.053
938.50,0.052
939.00,0.051
939.50,0.050
940.00,0.051
940.50,0.052
941.00,0.050
941.50,0.050
942.00,0.052
942.50,0.051
943.00,0.050
943.50,0.050
944.00,0.050
944.50,0.049
945.00,0.048
945.50,0.050
946.00,0.053
946.50,0.052
947.00,0.051
947.50,0.049
948.00,0.048
948.50,0.048
949.00,0.047
949.50,0.049
950.00,0.051
950.50,0.051
951.00,0.050
951.50,0.048
952.00,0.047
952.50,0.047
953.00,0.046
953.50,0.048
954.00,0.048
954.50,0.047
955.00,0.048
955.50,0.048
956.00,0.049
956.50,0.048
957.00,0.048
957.50,0.050
958.00,0.050
958.50,0.048
959.00,0.047
959.50,0.047
960.00,0.048
960.50,0.049
961.00,0.051
961.50,0.053
962.00,0.053
962.50,0.052
963.00,0.052
963.50,0.053
964.00,0.053
964.50,0.051
965.00,0.049
965.50,0.049
966.00,0.050
966.50,0.050
967.00,0.051
967.50,0.052
968.00,0.053
968.50,0.053
969.00,0.050
969.50,0.048
970.00,0.049
970.50,0.050
971.00,0.050
971.50,0.050
972.00,0.051
972.50,0.053
973.00,0.055
973.50,0.052
974.00,0.053
974.50,0.054
975.00,0.051
975.50,0.052
976.00,0.054
976.50,0.056
977.00,0.057
977.50,0.057
978.00,0.056
978.50,0.054
979.00,0.051
979.50,0.052
980.00,0.056
980.50,0.058
981.00,0.058
981.50,0.057
982.00,0.062
982.50,0.064
983.00,0.063
983.50,0.066
984.00,0.068
984.50,0.067
985.00,0.067
985.50,0.064
986.00,0.062
986.50,0.058
987.00,0.056
987.50,0.057
988.00,0.054
988.50,0.050
989.00,0.054
989.50,0.060
990.00,0.064
990.50,0.064
991.00,0.064
991.50,0.064
992.00,0.065
992.50,0.065
993.00,0.063
993.50,0.061
994.00,0.063
994.50,0.062
995.00,0.055
995.50,0.055
996.00,0.062
996.50,0.067
997.00,0.066
997.50,0.064
998.00,0.061
998.50,0.061
999.00,0.065
999.50,0.062
1000.00,0.060
1000.50,0.058
1001.00,0.057
1001.50,0.059
1002.00,0.061
1002.50,0.060
1003.00,0.061
1003.50,0.064
1004.00,0.061
1004.50,0.056
1005.00,0.056
1005.50,0.062
1006.00,0.062
1006.50,0.062
1007.00,0.059
1007.50,0.056
1008.00,0.058
1008.50,0.061
1009.00,0.060
1009.50,0.057
1010.00,0.058
1010.50,0.057
1011.00,0.055
1011.50,0.052
1012.00,0.051
1012.50,0.051
1013.00,0.050
1013.50,0.055
1014.00,0.056
1014.50,0.059
1015.00,0.058
1015.50,0.056
1016.00,0.058
1016.50,0.056
1017.00,0.053
1017.50,0.050
1018.00,0.052
1018.50,0.056
1019.00,0.057
1019.50,0.056
1020.00,0.057
1020.50,0.054
1021.00,0.050
1021.50,0.049
1022.00,0.047
1022.50,0.044
1023.00,0.041
1023.50,0.044
1024.00,0.049
1024.50,0.050
1025.00,0.050
1025.50,0.047
1026.00,0.046
1026.50,0.049
1027.00,0.050
1027.50,0.050
1028.00,0.052
1028.50,0.049
1029.00,0.046
1029.50,0.049
1030.00,0.047
1030.50,0.049
1031.00,0.054
1031.50,0.050
1032.00,0.044
1032.50,0.046
1033.00,0.050
1033.50,0.050
1034.00,0.049
1034.50,0.052
1035.00,0.053
1035.50,0.050
1036.00,0.045
1036.50,0.047
1037.00,0.045
1037.50,0.040
1038.00,0.042
1038.50,0.044
1039.00,0.048
1039.50,0.048
1040.00,0.049
1040.50,0.052
1041.00,0.047
1041.50,0.045
1042.00,0.049
1042.50,0.045
1043.00,0.044
1043.50,0.044
1044.00,0.043
1044.50,0.043
1045.00,0.042
1045.50,0.043
1046.00,0.044
1046.50,0.047
1047.00,0.048
1047.50,0.048
1048.00,0.046
1048.50,0.045
1049.00,0.045
1049.50,0.047
1050.00,0.049
1050.50,0.048
1051.00,0.053
1051.50,0.052
1052.00,0.048
1052.50,0.049
1053.00,0.047
1053.50,0.047
1054.00,0.043
1054.50,0.042
1055.00,0.041
1055.50,0.038
1056.00,0.040
1056.50,0.040
1057.00,0.041
1057.50,0.040
1058.00,0.040
1058.50,0.042
1059.00,0.043
1059.50,0.044
1060.00,0.041
1060.50,0.040
1061.00,0.043
1061.50,0.042
1062.00,0.039
1062.50,0.040
1063.00,0.038
1063.50,0.039
1064.00,0.040
1064.50,0.040
1065.00,0.043
1065.50,0.043
1066.00,0.046
1066.50,0.051
1067.00,0.052
1067.50,0.050
1068.00,0.045
1068.50,0.042
1069.00,0.046
1069.50,0.050
1070.00,0.053
1070.50,0.051
1071.00,0.050
1071.50,0.048
1072.00,0.047
1072.50,0.050
1073.00,0.051
1073.50,0.043
1074.00,0.037
1074.50,0.035
1075.00,0.035
1075.50,0.035
1076.00,0.037
1076.50,0.037
1077.00,0.037
1077.50,0.038
1078.00,0.040
1078.50,0.043
1079.00,0.041
1079.50,0.036
1080.00,0.035
1080.50,0.037
1081.00,0.040
1081.50,0.041
1082.00,0.042
1082.50,0.041
1083.00,0.039
1083.50,0.039
1084.00,0.038
1084.50,0.040
1085.00,0.040
1085.50,0.038
1086.00,0.040
1086.50,0.043
1087.00,0.046
1087.50,0.047
1088.00,0.046
1088.50,0.044
1089.00,0.044
1089.50,0.046
1090.00,0.046
1090.50,0.045
1091.00,0.041
1091.50,0.038
1092.00,0.036
1092.50,0.039
1093.00,0.041
1093.50,0.040
1094.00,0.039
1094.50,0.042
1095.00,0.043
1095.50,0.043
1096.00,0.044
1096.50,0.044
1097.00,0.042
1097.50,0.042
1098.00,0.041
1098.50,0.040
1099.00,0.042
1099.50,0.045
1100.00,0.045
