"Original 3DF.spc - RawData"
"Wavelength nm.","Abs."
629.00,0.105
629.50,0.105
630.00,0.104
630.50,0.104
631.00,0.104
631.50,0.104
632.00,0.104
632.50,0.104
633.00,0.104
633.50,0.104
634.00,0.103
634.50,0.103
635.00,0.103
635.50,0.103
636.00,0.103
636.50,0.103
637.00,0.103
637.50,0.103
638.00,0.103
638.50,0.103
639.00,0.104
639.50,0.104
640.00,0.104
640.50,0.104
641.00,0.104
641.50,0.104
642.00,0.104
642.50,0.105
643.00,0.105
643.50,0.105
644.00,0.105
644.50,0.105
645.00,0.106
645.50,0.106
646.00,0.106
646.50,0.106
647.00,0.106
647.50,0.107
648.00,0.107
648.50,0.107
649.00,0.107
649.50,0.108
650.00,0.108
650.50,0.108
651.00,0.108
651.50,0.108
652.00,0.109
652.50,0.109
653.00,0.109
653.50,0.109
654.00,0.109
654.50,0.110
655.00,0.110
655.50,0.110
656.00,0.110
656.50,0.110
657.00,0.110
657.50,0.110
658.00,0.111
658.50,0.111
659.00,0.111
659.50,0.111
660.00,0.111
660.50,0.111
661.00,0.111
661.50,0.111
662.00,0.111
662.50,0.111
663.00,0.111
663.50,0.111
664.00,0.111
664.50,0.111
665.00,0.111
665.50,0.111
666.00,0.111
666.50,0.111
667.00,0.111
667.50,0.111
668.00,0.111
668.50,0.111
669.00,0.111
669.50,0.111
670.00,0.111
670.50,0.110
671.00,0.110
671.50,0.110
672.00,0.110
672.50,0.110
673.00,0.109
673.50,0.109
674.00,0.109
674.50,0.109
675.00,0.109
675.50,0.108
676.00,0.108
676.50,0.108
677.00,0.108
677.50,0.107
678.00,0.107
678.50,0.107
679.00,0.106
679.50,0.106
680.00,0.106
680.50,0.105
681.00,0.105
681.50,0.105
682.00,0.105
682.50,0.104
683.00,0.104
683.50,0.104
684.00,0.103
684.50,0.103
685.00,0.103
685.50,0.102
686.00,0.102
686.50,0.102
687.00,0.101
687.50,0.101
688.00,0.101
688.50,0.100
689.00,0.100
689.50,0.100
690.00,0.099
690.50,0.099
691.00,0.099
691.50,0.098
692.00,0.098
692.50,0.098
693.00,0.097
693.50,0.097
694.00,0.097
694.50,0.096
695.00,0.096
695.50,0.096
696.00,0.095
696.50,0.095
697.00,0.095
697.50,0.094
698.00,0.094
698.50,0.094
699.00,0.093
699.50,0.093
700.00,0.093
700.50,0.093
701.00,0.092
701.50,0.092
702.00,0.092
702.50,0.091
703.00,0.091
703.50,0.091
704.00,0.091
704.50,0.090
705.00,0.090
705.50,0.090
706.00,0.090
706.50,0.089
707.00,0.089
707.50,0.089
708.00,0.089
708.50,0.088
709.00,0.088
709.50,0.088
710.00,0.088
710.50,0.088
711.00,0.088
711.50,0.087
712.00,0.087
712.50,0.087
713.00,0.087
713.50,0.087
714.00,0.087
714.50,0.086
715.00,0.086
715.50,0.086
716.00,0.086
716.50,0.086
717.00,0.086
717.50,0.086
718.00,0.085
718.50,0.085
719.00,0.085
719.50,0.085
720.00,0.085
720.50,0.085
721.00,0.085
721.50,0.085
722.00,0.085
722.50,0.085
723.00,0.085
723.50,0.084
724.00,0.084
724.50,0.084
725.00,0.084
725.50,0.084
726.00,0.084
726.50,0.084
727.00,0.084
727.50,0.084
728.00,0.084
728.50,0.084
729.00,0.084
729.50,0.084
730.00,0.084
730.50,0.083
731.00,0.083
731.50,0.083
732.00,0.083
732.50,0.083
733.00,0.083
733.50,0.083
734.00,0.083
734.50,0.083
735.00,0.083
735.50,0.083
736.00,0.083
736.50,0.083
737.00,0.083
737.50,0.083
738.00,0.083
738.50,0.083
739.00,0.083
739.50,0.083
740.00,0.083
740.50,0.082
741.00,0.082
741.50,0.082
742.00,0.082
742.50,0.082
743.00,0.082
743.50,0.082
744.00,0.082
744.50,0.082
745.00,0.082
745.50,0.082
746.00,0.082
746.50,0.082
747.00,0.082
747.50,0.082
748.00,0.082
748.50,0.082
749.00,0.082
749.50,0.081
750.00,0.081
750.50,0.081
751.00,0.081
751.50,0.081
752.00,0.081
752.50,0.081
753.00,0.081
753.50,0.081
754.00,0.081
754.50,0.081
755.00,0.081
755.50,0.081
756.00,0.081
756.50,0.081
757.00,0.081
757.50,0.081
758.00,0.080
758.50,0.080
759.00,0.080
759.50,0.080
760.00,0.080
760.50,0.080
761.00,0.080
761.50,0.080
762.00,0.080
762.50,0.080
763.00,0.080
763.50,0.080
764.00,0.080
764.50,0.080
765.00,0.080
765.50,0.080
766.00,0.079
766.50,0.079
767.00,0.079
767.50,0.079
768.00,0.079
768.50,0.079
769.00,0.079
769.50,0.079
770.00,0.079
770.50,0.079
771.00,0.079
771.50,0.079
772.00,0.079
772.50,0.078
773.00,0.078
773.50,0.078
774.00,0.078
774.50,0.078
775.00,0.078
775.50,0.078
776.00,0.078
776.50,0.078
777.00,0.078
777.50,0.078
778.00,0.078
778.50,0.078
779.00,0.078
779.50,0.078
780.00,0.078
780.50,0.078
781.00,0.078
781.50,0.078
782.00,0.078
782.50,0.078
783.00,0.078
783.50,0.078
784.00,0.077
784.50,0.077
785.00,0.077
785.50,0.077
786.00,0.077
786.50,0.077
787.00,0.077
787.50,0.077
788.00,0.077
788.50,0.077
789.00,0.077
789.50,0.077
790.00,0.077
790.50,0.077
791.00,0.077
791.50,0.077
792.00,0.077
792.50,0.077
793.00,0.077
793.50,0.077
794.00,0.077
794.50,0.077
795.00,0.077
795.50,0.077
796.00,0.077
796.50,0.077
797.00,0.077
797.50,0.077
798.00,0.077
798.50,0.077
799.00,0.077
799.50,0.077
800.00,0.077
800.50,0.078
801.00,0.078
801.50,0.078
802.00,0.078
802.50,0.078
803.00,0.078
803.50,0.078
804.00,0.078
804.50,0.078
805.00,0.078
805.50,0.078
806.00,0.078
806.50,0.078
807.00,0.078
807.50,0.078
808.00,0.078
808.50,0.078
809.00,0.078
809.50,0.078
810.00,0.078
810.50,0.078
811.00,0.079
811.50,0.079
812.00,0.079
812.50,0.079
813.00,0.079
813.50,0.079
814.00,0.079
814.50,0.079
815.00,0.079
815.50,0.079
816.00,0.079
816.50,0.079
817.00,0.079
817.50,0.080
818.00,0.080
818.50,0.080
819.00,0.080
819.50,0.080
820.00,0.080
820.50,0.080
821.00,0.080
821.50,0.080
822.00,0.080
822.50,0.081
823.00,0.081
823.50,0.081
824.00,0.081
824.50,0.081
825.00,0.081
825.50,0.081
826.00,0.082
826.50,0.082
827.00,0.082
827.50,0.082
828.00,0.082
828.50,0.082
829.00,0.082
829.50,0.082
830.00,0.083
830.50,0.083
831.00,0.083
831.50,0.083
832.00,0.083
832.50,0.083
833.00,0.084
833.50,0.084
834.00,0.084
834.50,0.084
835.00,0.084
835.50,0.084
836.00,0.084
836.50,0.085
837.00,0.085
837.50,0.085
838.00,0.085
838.50,0.085
839.00,0.085
839.50,0.086
840.00,0.086
840.50,0.086
841.00,0.086
841.50,0.086
842.00,0.086
842.50,0.086
843.00,0.087
843.50,0.087
844.00,0.087
844.50,0.087
845.00,0.087
845.50,0.087
846.00,0.087
846.50,0.088
847.00,0.088
847.50,0.088
848.00,0.088
848.50,0.088
849.00,0.089
849.50,0.089
850.00,0.089
850.50,0.089
851.00,0.089
851.50,0.089
852.00,0.089
852.50,0.090
853.00,0.090
853.50,0.090
854.00,0.090
854.50,0.090
855.00,0.090
855.50,0.091
856.00,0.091
856.50,0.091
857.00,0.091
857.50,0.092
858.00,0.092
858.50,0.092
859.00,0.092
859.50,0.093
860.00,0.093
860.50,0.093
861.00,0.093
861.50,0.093
862.00,0.093
862.50,0.094
863.00,0.094
863.50,0.094
864.00,0.094
864.50,0.095
865.00,0.095
865.50,0.095
866.00,0.095
866.50,0.095
867.00,0.096
867.50,0.096
868.00,0.096
868.50,0.096
869.00,0.096
869.50,0.097
870.00,0.097
870.50,0.097
871.00,0.097
871.50,0.098
872.00,0.098
872.50,0.098
873.00,0.098
873.50,0.099
874.00,0.099
874.50,0.099
875.00,0.099
875.50,0.100
876.00,0.100
876.50,0.099
877.00,0.100
877.50,0.100
878.00,0.100
878.50,0.101
879.00,0.101
879.50,0.100
880.00,0.101
880.50,0.101
881.00,0.100
881.50,0.100
882.00,0.100
882.50,0.100
883.00,0.100
883.50,0.101
884.00,0.101
884.50,0.100
885.00,0.100
885.50,0.101
886.00,0.101
886.50,0.101
887.00,0.101
887.50,0.100
888.00,0.100
888.50,0.100
889.00,0.100
889.50,0.101
890.00,0.101
890.50,0.101
891.00,0.101
891.50,0.102
892.00,0.102
892.50,0.102
893.00,0.102
893.50,0.102
894.00,0.102
894.50,0.102
895.00,0.102
895.50,0.102
896.00,0.102
896.50,0.103
897.00,0.103
897.50,0.102
898.00,0.102
898.50,0.102
899.00,0.101
899.50,0.101
900.00,0.102
900.50,0.101
901.00,0.101
901.50,0.100
902.00,0.101
902.50,0.101
903.00,0.101
903.50,0.101
904.00,0.101
904.50,0.102
905.00,0.104
905.50,0.104
906.00,0.102
906.50,0.101
907.00,0.102
907.50,0.101
908.00,0.101
908.50,0.102
909.00,0.102
909.50,0.102
910.00,0.101
910.50,0.100
911.00,0.101
911.50,0.103
912.00,0.103
912.50,0.102
913.00,0.103
913.50,0.104
914.00,0.104
914.50,0.103
915.00,0.102
915.50,0.102
916.00,0.102
916.50,0.101
917.00,0.100
917.50,0.101
918.00,0.101
918.50,0.102
919.00,0.101
919.50,0.101
920.00,0.100
920.50,0.098
921.00,0.098
921.50,0.099
922.00,0.099
922.50,0.099
923.00,0.099
923.50,0.098
924.00,0.097
924.50,0.098
925.00,0.098
925.50,0.097
926.00,0.098
926.50,0.098
927.00,0.097
927.50,0.097
928.00,0.098
928.50,0.099
929.00,0.098
929.50,0.098
930.00,0.098
930.50,0.098
931.00,0.097
931.50,0.096
932.00,0.096
932.50,0.096
933.00,0.097
933.50,0.096
934.00,0.096
934.50,0.095
935.00,0.096
935.50,0.097
936.00,0.097
936.50,0.097
937.00,0.098
937.50,0.099
938.00,0.100
938.50,0.099
939.00,0.099
939.50,0.098
940.00,0.098
940.50,0.098
941.00,0.097
941.50,0.095
942.00,0.095
942.50,0.096
943.00,0.095
943.50,0.094
944.00,0.095
944.50,0.094
945.00,0.095
945.50,0.096
946.00,0.097
946.50,0.095
947.00,0.095
947.50,0.096
948.00,0.094
948.50,0.094
949.00,0.094
949.50,0.094
950.00,0.094
950.50,0.095
951.00,0.095
951.50,0.093
952.00,0.092
952.50,0.093
953.00,0.094
953.50,0.094
954.00,0.094
954.50,0.092
955.00,0.091
955.50,0.091
956.00,0.093
956.50,0.095
957.00,0.095
957.50,0.095
958.00,0.093
958.50,0.093
959.00,0.095
959.50,0.093
960.00,0.090
960.50,0.091
961.00,0.095
961.50,0.098
962.00,0.098
962.50,0.097
963.00,0.098
963.50,0.096
964.00,0.094
964.50,0.093
965.00,0.093
965.50,0.094
966.00,0.095
966.50,0.096
967.00,0.096
967.50,0.099
968.00,0.101
968.50,0.101
969.00,0.100
969.50,0.097
970.00,0.096
970.50,0.097
971.00,0.098
971.50,0.096
972.00,0.097
972.50,0.096
973.00,0.098
973.50,0.103
974.00,0.102
974.50,0.104
975.00,0.106
975.50,0.106
976.00,0.106
976.50,0.103
977.00,0.107
977.50,0.109
978.00,0.107
978.50,0.107
979.00,0.107
979.50,0.105
980.00,0.107
980.50,0.109
981.00,0.107
981.50,0.109
982.00,0.115
982.50,0.115
983.00,0.120
983.50,0.122
984.00,0.120
984.50,0.120
985.00,0.118
985.50,0.115
986.00,0.111
986.50,0.108
987.00,0.110
987.50,0.109
988.00,0.107
988.50,0.110
989.00,0.109
989.50,0.108
990.00,0.111
990.50,0.115
991.00,0.117
991.50,0.115
992.00,0.116
992.50,0.115
993.00,0.118
993.50,0.118
994.00,0.113
994.50,0.114
995.00,0.112
995.50,0.112
996.00,0.117
996.50,0.120
997.00,0.119
997.50,0.114
998.00,0.112
998.50,0.116
999.00,0.118
999.50,0.113
1000.00,0.108
1000.50,0.110
1001.00,0.112
1001.50,0.111
1002.00,0.112
1002.50,0.113
1003.00,0.115
1003.50,0.113
1004.00,0.111
1004.50,0.111
1005.00,0.112
1005.50,0.112
1006.00,0.110
1006.50,0.111
1007.00,0.110
1007.50,0.108
1008.00,0.108
1008.50,0.107
1009.00,0.108
1009.50,0.109
1010.00,0.106
1010.50,0.105
1011.00,0.104
1011.50,0.105
1012.00,0.107
1012.50,0.103
1013.00,0.100
1013.50,0.100
1014.00,0.104
1014.50,0.109
1015.00,0.109
1015.50,0.108
1016.00,0.102
1016.50,0.102
1017.00,0.102
1017.50,0.096
1018.00,0.099
1018.50,0.105
1019.00,0.105
1019.50,0.108
1020.00,0.104
1020.50,0.102
1021.00,0.100
1021.50,0.097
1022.00,0.091
1022.50,0.086
1023.00,0.089
1023.50,0.091
1024.00,0.093
1024.50,0.093
1025.00,0.089
1025.50,0.089
1026.00,0.093
1026.50,0.093
1027.00,0.092
1027.50,0.093
1028.00,0.097
1028.50,0.099
1029.00,0.099
1029.50,0.096
1030.00,0.096
1030.50,0.094
1031.00,0.095
1031.50,0.094
1032.00,0.089
1032.50,0.088
1033.00,0.088
1033.50,0.091
1034.00,0.092
1034.50,0.093
1035.00,0.097
1035.50,0.096
1036.00,0.092
1036.50,0.090
1037.00,0.088
1037.50,0.089
1038.00,0.092
1038.50,0.088
1039.00,0.085
1039.50,0.092
1040.00,0.094
1040.50,0.092
1041.00,0.096
1041.50,0.095
1042.00,0.094
1042.50,0.094
1043.00,0.091
1043.50,0.088
1044.00,0.084
1044.50,0.082
1045.00,0.084
1045.50,0.088
1046.00,0.089
1046.50,0.092
1047.00,0.094
1047.50,0.090
1048.00,0.088
1048.50,0.090
1049.00,0.087
1049.50,0.087
1050.00,0.089
1050.50,0.089
1051.00,0.091
1051.50,0.095
1052.00,0.096
1052.50,0.088
1053.00,0.087
1053.50,0.086
1054.00,0.081
1054.50,0.083
1055.00,0.081
1055.50,0.080
1056.00,0.081
1056.50,0.078
1057.00,0.080
1057.50,0.081
1058.00,0.083
1058.50,0.085
1059.00,0.081
1059.50,0.077
1060.00,0.082
1060.50,0.084
1061.00,0.082
1061.50,0.083
1062.00,0.085
1062.50,0.081
1063.00,0.078
1063.50,0.082
1064.00,0.084
1064.50,0.084
1065.00,0.085
1065.50,0.085
1066.00,0.087
1066.50,0.086
1067.00,0.085
1067.50,0.084
1068.00,0.078
1068.50,0.080
1069.00,0.089
1069.50,0.091
1070.00,0.093
1070.50,0.093
1071.00,0.092
1071.50,0.094
1072.00,0.094
1072.50,0.092
1073.00,0.092
1073.50,0.087
1074.00,0.077
1074.50,0.074
1075.00,0.075
1075.50,0.077
1076.00,0.076
1076.50,0.075
1077.00,0.075
1077.50,0.077
1078.00,0.075
1078.50,0.076
1079.00,0.080
1079.50,0.076
1080.00,0.077
1080.50,0.081
1081.00,0.077
1081.50,0.075
1082.00,0.079
1082.50,0.077
1083.00,0.072
1083.50,0.074
1084.00,0.078
1084.50,0.074
1085.00,0.073
1085.50,0.075
1086.00,0.074
1086.50,0.077
1087.00,0.082
1087.50,0.081
1088.00,0.081
1088.50,0.081
1089.00,0.082
1089.50,0.084
1090.00,0.085
1090.50,0.079
1091.00,0.074
1091.50,0.075
1092.00,0.077
1092.50,0.074
1093.00,0.072
1093.50,0.074
1094.00,0.076
1094.50,0.077
1095.00,0.077
1095.50,0.079
1096.00,0.081
1096.50,0.080
1097.00,0.074
1097.50,0.073
1098.00,0.076
1098.50,0.077
1099.00,0.080
1099.50,0.083
1100.00,0.078
