LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	10900.93503	3.05319E-6	14102.99629	0.00611	917.3525	3.62812E-14	6.73688E-13
	10885.27906	3.52845E-6	16321.70455	0.00707	918.6719	4.18084E-14	7.65891E-13
	10869.66446	3.59188E-6	16638.97821	0.0072	919.9916	4.24379E-14	7.6819E-13
	10854.09224	3.6569E-6	16964.48918	0.00734	921.3115	4.30825E-14	7.77318E-13
	10838.56339	3.75752E-6	17456.23273	0.00756	922.6315	4.41413E-14	8.00931E-13
	10823.0754	3.52908E-6	16418.42845	0.00711	923.9518	4.13393E-14	7.54674E-13
	10807.62928	3.6029E-6	16785.80218	0.00727	925.2723	4.20836E-14	7.70429E-13
	10792.22485	3.99762E-6	18651.41345	0.00807	926.593	4.65612E-14	8.52576E-13
	10776.86195	3.7905E-6	17710.24135	0.00767	927.9139	4.40231E-14	8.04346E-13
	10761.54041	3.12151E-6	14605.32062	0.00632	929.235	3.61504E-14	6.57072E-13
	10746.26006	2.91857E-6	13675.17555	0.00592	930.5563	3.37042E-14	6.10364E-13
	10731.01959	3.20649E-6	15045.58307	0.00651	931.8779	3.69242E-14	6.70415E-13
	10715.82114	3.67202E-6	17254.39725	0.00747	933.1996	4.21653E-14	7.68108E-13
	10700.66339	4.2216E-6	19864.95183	0.0086	934.5215	4.83391E-14	8.76313E-13
	10685.54617	4.31195E-6	20318.79677	0.0088	935.8436	4.92343E-14	8.83177E-13
	10670.4682	4.18196E-6	19734.09194	0.00854	937.166	4.76153E-14	8.43945E-13
	10655.43158	4.51674E-6	21343.9272	0.00924	938.4885	5.12822E-14	8.99036E-13
	10640.43388	5.23209E-6	24759.19383	0.01072	939.8113	5.92371E-14	1.03078E-12
	10625.47722	6.15342E-6	29160.09989	0.01262	941.1342	6.94726E-14	1.19897E-12
	10610.55916	7.13054E-6	33838.02196	0.01465	942.4574	8.02785E-14	1.36805E-12
	10595.68069	8.08703E-6	38430.91621	0.01664	943.7808	9.07918E-14	1.5225E-12
	10580.84277	9.25616E-6	44048.53665	0.01907	945.1043	1.03627E-13	1.70672E-12
	10566.043	1.08262E-5	51592.10809	0.02233	946.4281	1.20865E-13	1.95337E-12
	10551.28234	1.30521E-5	62286.85073	0.02696	947.7521	1.45309E-13	2.30141E-12
	10536.56176	1.62449E-5	77631.73143	0.03361	949.0762	1.8035E-13	2.79093E-12
	10521.87888	2.01189E-5	96279.23505	0.04168	950.4006	2.22737E-13	3.37072E-12
	10507.23465	2.37787E-5	113951.80562	0.04933	951.7252	2.62522E-13	3.90712E-12
	10492.62893	2.75226E-5	132076.84401	0.05718	953.05	3.03011E-13	4.4315E-12
	10478.06046	3.26077E-5	156696.7205	0.06783	954.3751	3.57999E-13	5.09099E-12
	10463.5313	3.84844E-5	185194.27454	0.08017	955.7003	4.21349E-13	5.79811E-12
	10449.04128	4.45091E-5	214482.9415	0.09285	957.0256	4.85961E-13	6.49508E-12
	10434.58698	5.08339E-5	245300.92959	0.10619	958.3513	5.53483E-13	7.18591E-12
	10420.17153	5.60176E-5	270688.79291	0.11718	959.6771	6.08239E-13	7.66494E-12
	10405.7937	5.94527E-5	287684.94	0.12454	961.0031	6.43757E-13	7.89442E-12
	10391.45332	6.2298E-5	301869.17585	0.13068	962.3293	6.72708E-13	8.04472E-12
	10377.14919	6.47341E-5	314105.86772	0.13598	963.6558	6.97091E-13	8.13386E-12
	10362.8833	6.64825E-5	323033.26179	0.13984	964.9824	7.13951E-13	8.13039E-12
	10348.65338	6.73435E-5	327667.12467	0.14185	966.3093	7.21213E-13	8.01869E-12
	10334.46034	6.66463E-5	324719.91521	0.14057	967.6364	7.1179E-13	7.72746E-12
	10320.30512	6.54647E-5	319400.21697	0.13827	968.9636	6.97256E-13	7.38911E-12
	10306.18543	6.64279E-5	324543.89488	0.1405	970.2911	7.0558E-13	7.27223E-12
	10292.10327	6.91681E-5	338393.97137	0.14649	971.6187	7.3268E-13	7.31442E-12
	10278.05637	7.25343E-5	355347.25546	0.15383	972.9466	7.66241E-13	7.38453E-12
	10264.04565	7.71264E-5	378360.13311	0.16379	974.2747	8.12532E-13	7.55696E-12
	10250.07098	8.13064E-5	399409.86992	0.17291	975.603	8.54238E-13	7.6942E-12
	10236.13222	8.43605E-5	414977.22882	0.17964	976.9315	8.83916E-13	7.73167E-12
	10222.23026	8.85077E-5	435969.47944	0.18873	978.2601	9.24852E-13	7.9199E-12
	10208.36185	9.30051E-5	458744.9562	0.19859	979.5891	9.69212E-13	8.19946E-12
	10194.52998	9.6283E-5	475557.71066	0.20587	980.9182	1.00065E-12	8.3828E-12
	10180.73347	9.81679E-5	485524.74167	0.21018	982.2475	1.01748E-12	8.48066E-12
	10166.97218	9.69427E-5	480114.04865	0.20784	983.577	1.00207E-12	8.37411E-12
	10153.24599	9.29625E-5	461023.9976	0.19958	984.9067	9.58335E-13	8.06068E-12
	10139.55475	8.91846E-5	442885.70945	0.19173	986.2366	9.16912E-13	7.79007E-12
	10125.89731	8.59122E-5	427210.74722	0.18494	987.5668	8.80891E-13	7.59793E-12
	10112.27558	8.19905E-5	408258.62864	0.17674	988.8971	8.38419E-13	7.37249E-12
	10098.68842	7.754E-5	386617.43284	0.16737	990.2276	7.9078E-13	7.09346E-12
	10085.13569	7.21354E-5	360153.26283	0.15591	991.5583	7.33689E-13	6.70921E-12
	10071.61624	6.62739E-5	331332.6342	0.14343	992.8893	6.72266E-13	6.26574E-12
	10058.13097	6.17892E-5	309325.73932	0.13391	994.2205	6.25097E-13	5.90964E-12
	10044.68075	5.84454E-5	292977.73602	0.12683	995.5518	5.89688E-13	5.63668E-12
	10031.26344	5.57285E-5	279732.16505	0.1211	996.8834	5.60775E-13	5.45053E-12
	10017.88092	5.35164E-5	268987.46377	0.11645	998.2151	5.3708E-13	5.32919E-12
	10004.53105	5.02932E-5	253124.1998	0.10958	999.5471	5.03388E-13	5.08459E-12
	9991.21772	4.66081E-5	234889.32032	0.10168	1000.879	4.65262E-13	4.79674E-12
	9977.92882	4.46042E-5	225089.77258	0.09744	1002.212	4.44075E-13	4.68152E-12
	9964.68516	4.37449E-5	221047.16095	0.09569	1003.544	4.34365E-13	4.65677E-12
	9951.4667	4.30057E-5	217600.51011	0.0942	1004.877	4.25893E-13	4.64813E-12
	9938.28326	4.21597E-5	213602.79942	0.09247	1006.21	4.16409E-13	4.65068E-12
	9925.13471	4.04732E-5	205329.91262	0.08889	1007.543	3.98695E-13	4.56498E-12
	9912.01108	3.85958E-5	196064.66062	0.08488	1008.877	3.79196E-13	4.44148E-12
	9898.93191	3.78738E-5	192651.05261	0.0834	1010.21	3.71121E-13	4.43797E-12
	9885.87743	3.81302E-5	194211.5121	0.08407	1011.544	3.72649E-13	4.54058E-12
	9872.85734	3.89202E-5	198496.34148	0.08593	1012.878	3.79368E-13	4.69911E-12
	9859.87151	3.99101E-5	203813.17693	0.08823	1014.212	3.87994E-13	4.88887E-12
	9846.91009	4.05535E-5	207371.51992	0.08977	1015.547	3.93213E-13	5.01564E-12
	9833.99237	4.14219E-5	212090.31062	0.09181	1016.881	4.0058E-13	5.15939E-12
	9821.09886	4.35799E-5	223432.68613	0.09672	1018.216	4.20345E-13	5.48908E-12
	9808.23912	4.69928E-5	241246.46247	0.10444	1019.551	4.52078E-13	5.96929E-12
	9795.40341	5.16956E-5	265737.216	0.11504	1020.887	4.96019E-13	6.60103E-12
	9782.61082	5.73317E-5	295094.1591	0.12775	1022.222	5.48661E-13	7.34527E-12
	9769.84206	6.22745E-5	320954.46835	0.13894	1023.558	5.94409E-13	7.95487E-12
	9757.10659	6.68414E-5	344941.50033	0.14933	1024.894	6.36338E-13	8.50479E-12
	9744.40428	7.31452E-5	377964.55158	0.16362	1026.23	6.94538E-13	9.32699E-12
	9731.73499	8.06215E-5	417139.49866	0.18058	1027.566	7.63539E-13	1.03024E-11
	9719.09861	8.79925E-5	455869.54324	0.19735	1028.902	8.31185E-13	1.1235E-11
	9706.48558	9.47204E-5	491362.7713	0.21271	1030.239	8.92416E-13	1.21396E-11
	9693.90525	9.85428E-5	511854.72772	0.22158	1031.576	9.26024E-13	1.2743E-11
	9681.35748	9.92278E-5	516081.20276	0.22341	1032.913	9.30049E-13	1.29912E-11
	9668.84216	9.91716E-5	516456.45901	0.22358	1034.25	9.27121E-13	1.31729E-11
	9656.34982	9.82793E-5	512471.45846	0.22185	1035.588	9.16406E-13	1.32067E-11
	9643.88973	9.57044E-5	499689.62388	0.21632	1036.926	8.90095E-13	1.29921E-11
	9631.46175	9.18945E-5	480416.85885	0.20797	1038.264	8.5246E-13	1.262E-11
	9619.06576	8.61285E-5	450852.84727	0.19518	1039.602	7.96916E-13	1.20027E-11
	9606.70164	7.92273E-5	415261.35918	0.17977	1040.94	7.31179E-13	1.12442E-11
	9594.36005	7.35271E-5	385879.66018	0.16705	1042.279	6.76829E-13	1.05824E-11
	9582.05932	6.89567E-5	362358.2519	0.15687	1043.617	6.33132E-13	1.00325E-11
	9569.78093	6.52056E-5	343086.39199	0.14852	1044.956	5.97157E-13	9.61238E-12
	9557.53397	6.19092E-5	326159.30482	0.1412	1046.295	5.65518E-13	9.2249E-12
	9545.3092	5.75854E-5	303768.82926	0.1315	1047.635	5.24678E-13	8.66497E-12
	9533.12475	5.27807E-5	278779.24031	0.12068	1048.974	4.79673E-13	8.02747E-12
	9520.9623	4.93728E-5	261112.74288	0.11304	1050.314	4.47559E-13	7.6182E-12
	9508.83085	4.71481E-5	249665.22677	0.10808	1051.654	4.26303E-13	7.44274E-12
	9496.73028	4.51467E-5	239371.85843	0.10362	1052.994	4.07169E-13	7.25911E-12
	9484.65146	4.3577E-5	231343.11257	0.10015	1054.335	3.92013E-13	7.03467E-12
	9472.61231	4.1676E-5	221532.27114	0.0959	1055.675	3.7396E-13	6.74974E-12
	9460.59473	3.90566E-5	207872.39483	0.08999	1057.016	3.49568E-13	6.38324E-12
	9448.60761	3.71077E-5	197750.36372	0.08561	1058.357	3.31284E-13	6.10411E-12
	9436.65082	3.57037E-5	190509.47198	0.08247	1059.698	3.17943E-13	5.9198E-12
	9424.71537	3.45161E-5	184405.89062	0.07983	1061.04	3.06591E-13	5.80528E-12
	9412.81894	3.3691E-5	180224.94884	0.07802	1062.381	2.98506E-13	5.75055E-12
	9400.94367	3.24333E-5	173715.98454	0.0752	1063.723	2.86638E-13	5.59912E-12
	9389.09832	3.09351E-5	165900.86131	0.07182	1065.065	2.72709E-13	5.3775E-12
	9377.28278	2.9821E-5	160127.57284	0.06932	1066.407	2.62226E-13	5.18927E-12
	9365.48818	2.88556E-5	155138.57527	0.06716	1067.75	2.53099E-13	5.02691E-12
	9353.73195	2.81533E-5	151553.22578	0.06561	1069.092	2.4632E-13	4.97349E-12
	9341.99648	2.77038E-5	149320.91463	0.06464	1070.435	2.41779E-13	4.98666E-12
	9330.29041	2.67038E-5	144111.46889	0.06239	1071.778	2.32468E-13	4.80873E-12
	9318.61365	2.53468E-5	136959.85515	0.05929	1073.121	2.20103E-13	4.51337E-12
	9306.95742	2.44943E-5	132518.79521	0.05737	1074.465	2.12168E-13	4.35918E-12
	9295.3303	2.40019E-5	130017.47124	0.05628	1075.809	2.07384E-13	4.31534E-12
	9283.74083	2.36769E-5	128417.08265	0.05559	1077.152	2.04066E-13	4.30552E-12
	9272.17162	2.34041E-5	127095.75613	0.05502	1078.496	2.01212E-13	4.31101E-12
	9260.62263	2.25106E-5	122396.20686	0.05299	1079.841	1.93049E-13	4.21171E-12
	9249.11093	2.13673E-5	116324.45461	0.05036	1081.185	1.82789E-13	4.00803E-12
	9237.61928	2.08052E-5	113405.1267	0.04909	1082.53	1.77538E-13	3.87331E-12
	9226.15615	2.05204E-5	111991.89082	0.04848	1083.875	1.74674E-13	3.87382E-12
	9214.72144	2.04058E-5	111504.6607	0.04827	1085.22	1.73268E-13	3.91923E-12
	9203.31503	2.02868E-5	110991.64885	0.04805	1086.565	1.71831E-13	3.88484E-12
	9191.92838	1.94788E-5	106702.85213	0.04619	1087.911	1.64579E-13	3.75308E-12
	9180.5783	1.85347E-5	101656.80557	0.04401	1089.256	1.56216E-13	3.61612E-12
	9169.24781	1.8218E-5	100043.47807	0.04331	1090.602	1.53168E-13	3.5501E-12
	9157.94525	1.80747E-5	99378.71004	0.04302	1091.948	1.51589E-13	3.50204E-12
	9146.66215	1.81348E-5	99832.23891	0.04322	1093.295	1.51718E-13	3.49193E-12
	9135.41517	1.85354E-5	102162.99144	0.04423	1094.641	1.54688E-13	3.56349E-12
	9124.18749	1.82578E-5	100756.83786	0.04362	1095.988	1.51997E-13	3.5176E-12
	9112.98737	1.74632E-5	96490.43745	0.04177	1097.335	1.45026E-13	3.34431E-12
	9101.81472	1.72583E-5	95475.30111	0.04133	1098.682	1.42973E-13	3.277E-12
	9090.66943	1.72643E-5	95625.59886	0.0414	1100.029	1.42673E-13	3.2502E-12
	9079.54315	1.75054E-5	97079.88146	0.04203	1101.377	1.44311E-13	3.22573E-12
	9068.44408	1.80483E-5	100213.10798	0.04338	1102.725	1.48423E-13	3.23726E-12
	9057.37211	1.79012E-5	99517.84147	0.04308	1104.073	1.46854E-13	3.17225E-12
	9046.32715	1.75849E-5	97878.57074	0.04237	1105.421	1.43908E-13	3.11213E-12
	9035.30908	1.78087E-5	99245.20333	0.04296	1106.769	1.45384E-13	3.14292E-12
	9024.30969	1.81296E-5	101156.57463	0.04379	1108.118	1.47644E-13	3.18217E-12
	9013.33703	1.90416E-5	106374.59362	0.04605	1109.467	1.54694E-13	3.31175E-12
	9002.39104	2.03389E-5	113760.13804	0.04925	1110.816	1.64833E-13	3.50495E-12
	8991.47159	2.06609E-5	115701.38212	0.05009	1112.165	1.67036E-13	3.5199E-12
	8980.5786	2.05019E-5	114950.52497	0.04976	1113.514	1.6535E-13	3.42809E-12
	8969.70393	2.09301E-5	117493.4866	0.05086	1114.864	1.68394E-13	3.42904E-12
	8958.85556	2.16706E-5	121797.81366	0.05273	1116.214	1.73931E-13	3.46702E-12
	8948.0334	2.27988E-5	128293.73649	0.05554	1117.564	1.82544E-13	3.57135E-12
	8937.23736	2.41924E-5	136300.16687	0.059	1118.914	1.93235E-13	3.75282E-12
	8926.46733	2.46421E-5	139001.15359	0.06017	1120.264	1.96353E-13	3.77946E-12
	8915.71529	2.43426E-5	137477.74883	0.05951	1121.615	1.935E-13	3.68977E-12
	8904.98911	2.42433E-5	137081.84051	0.05934	1122.966	1.92247E-13	3.66672E-12
	8894.28871	2.43376E-5	137780.27811	0.05965	1124.317	1.92531E-13	3.67494E-12
	8883.614	2.49455E-5	141391.67398	0.06121	1125.668	1.96867E-13	3.73134E-12
	8872.957	2.59045E-5	147003.74197	0.06364	1127.02	2.03945E-13	3.8001E-12
	8862.3334	2.58621E-5	146938.77828	0.06361	1128.371	2.03123E-13	3.71965E-12
	8851.72737	2.50558E-5	142528.37302	0.0617	1129.723	1.9632E-13	3.57473E-12
	8841.1467	2.46168E-5	140198.74741	0.06069	1131.075	1.9242E-13	3.52279E-12
	8830.59129	2.44394E-5	139354.65748	0.06033	1132.427	1.90577E-13	3.50382E-12
	8820.05327	2.45294E-5	140034.96161	0.06062	1133.78	1.90822E-13	3.5017E-12
	8809.54038	2.46352E-5	140806.75995	0.06096	1135.133	1.91189E-13	3.51923E-12
	8799.06026	2.40982E-5	137901.51927	0.0597	1136.485	1.86577E-13	3.44562E-12
	8788.5896	2.33734E-5	133913.12701	0.05797	1137.839	1.80534E-13	3.32048E-12
	8778.15153	2.27658E-5	130587.40556	0.05653	1139.192	1.75424E-13	3.20552E-12
	8767.73823	2.21372E-5	127132.28205	0.05504	1140.545	1.70176E-13	3.10702E-12
	8757.34194	2.20023E-5	126507.5663	0.05477	1141.899	1.68738E-13	3.09339E-12
	8746.97027	2.20639E-5	127012.36967	0.05498	1143.253	1.6881E-13	3.08007E-12
	8736.62314	2.13714E-5	123171.22719	0.05332	1144.607	1.63125E-13	2.95415E-12
	8726.30046	2.02563E-5	116883.05533	0.0506	1145.961	1.54249E-13	2.80238E-12
	8715.99455	1.95746E-5	113082.83571	0.04895	1147.316	1.48705E-13	2.70786E-12
	8705.71295	1.92304E-5	111225.85235	0.04815	1148.671	1.45746E-13	2.65599E-12
	8695.45558	1.89443E-5	109700.26373	0.04749	1150.026	1.4324E-13	2.6377E-12
	8685.22235	1.86964E-5	108392.09541	0.04692	1151.381	1.41033E-13	2.6261E-12
	8675.01319	1.81727E-5	105479.91395	0.04566	1152.736	1.3676E-13	2.5764E-12
	8664.82048	1.7518E-5	101799.43314	0.04407	1154.092	1.31523E-13	2.50504E-12
	8654.65919	1.71835E-5	99972.67656	0.04328	1155.447	1.28709E-13	2.448E-12
	8644.51423	1.69793E-5	98900.94689	0.04281	1156.803	1.26882E-13	2.40522E-12
	8634.39303	1.68385E-5	98195.94451	0.04251	1158.159	1.25536E-13	2.3945E-12
	8624.28807	1.67929E-5	98044.47668	0.04244	1159.516	1.24903E-13	2.41357E-12
	8614.21414	1.62682E-5	95091.91895	0.04117	1160.872	1.20717E-13	2.34307E-12
	8604.15632	1.55634E-5	91078.86413	0.03943	1162.229	1.15218E-13	2.22505E-12
	8594.12196	1.52882E-5	89572.96984	0.03878	1163.586	1.12917E-13	2.19829E-12
	8584.11098	1.50534E-5	88299.96098	0.03823	1164.943	1.10924E-13	2.20644E-12
	8574.11594	1.48974E-5	87486.48507	0.03787	1166.301	1.09519E-13	2.21886E-12
	8564.15149	1.48635E-5	87389.0489	0.03783	1167.658	1.09016E-13	2.23025E-12
	8554.20285	1.45229E-5	85486.03181	0.03701	1169.016	1.06271E-13	2.19199E-12
	8544.2773	1.41006E-5	83096.47456	0.03597	1170.374	1.02941E-13	2.14375E-12
	8534.37475	1.39851E-5	82511.2628	0.03572	1171.732	1.01861E-13	2.14134E-12
	8524.48787	1.37915E-5	81463.48898	0.03527	1173.091	1.00218E-13	2.12655E-12
	8514.63112	1.35488E-5	80122.84482	0.03469	1174.449	9.82275E-14	2.11021E-12
	8504.7899	1.34353E-5	79543.40446	0.03443	1175.808	9.71794E-14	2.1138E-12
	8494.9714	1.3082E-5	77541.11205	0.03357	1177.167	9.44054E-14	2.06239E-12
	8485.17555	1.27565E-5	75699.28002	0.03277	1178.526	9.18446E-14	2.00679E-12
	8475.39508	1.26821E-5	75344.27756	0.03262	1179.886	9.10981E-14	1.99231E-12
	8465.63713	1.25527E-5	74661.8036	0.03232	1181.246	8.99615E-14	1.9714E-12
	8455.90878	1.24223E-5	73971.17438	0.03202	1182.605	8.88224E-14	1.94737E-12
	8446.18849	1.23893E-5	73859.56509	0.03197	1183.966	8.83829E-14	1.92819E-12
	8436.49764	1.19873E-5	71544.92914	0.03097	1185.326	8.53188E-14	1.86641E-12
	8426.829	1.12361E-5	67138.54961	0.02906	1186.686	7.97891E-14	1.77693E-12
	8417.17541	1.09889E-5	65736.69428	0.02846	1188.047	7.7855E-14	1.74619E-12
	8407.54392	1.12351E-5	67286.61219	0.02913	1189.408	7.94173E-14	1.7786E-12
	8397.93444	1.1334E-5	67956.40517	0.02942	1190.769	7.99332E-14	1.82141E-12
	8388.34691	1.12226E-5	67365.74087	0.02916	1192.13	7.89673E-14	1.83543E-12
	8378.77422	1.08484E-5	65193.50755	0.02822	1193.492	7.61597E-14	1.782E-12
	8369.23036	1.02762E-5	61825.72034	0.02676	1194.853	7.19789E-14	1.70665E-12
	8359.70122	9.88631E-6	59547.59535	0.02578	1196.215	6.90901E-14	1.65137E-12
	8350.19377	9.76391E-6	58877.28192	0.02549	1197.577	6.80795E-14	1.63019E-12
	8340.70095	9.78853E-6	59092.93286	0.02558	1198.94	6.80961E-14	1.66901E-12
	8331.23664	9.86909E-6	59646.9889	0.02582	1200.302	6.85009E-14	1.72138E-12
	8321.78685	9.67682E-6	58551.34984	0.02535	1201.665	6.70141E-14	1.69844E-12
	8312.35848	9.12286E-6	55262.09553	0.02392	1203.028	6.30347E-14	1.59988E-12
	8302.95145	8.63392E-6	52359.57464	0.02267	1204.391	5.95214E-14	1.51117E-12
	8293.56569	8.31434E-6	50478.58972	0.02185	1205.754	5.71887E-14	1.45531E-12
	8284.19425	8.35646E-6	50791.69881	0.02199	1207.118	5.73486E-14	1.46081E-12
	8274.84398	8.65207E-6	52647.90982	0.02279	1208.482	5.92434E-14	1.50682E-12
	8265.51478	8.29607E-6	50538.5886	0.02188	1209.846	5.66777E-14	1.45594E-12
	8256.2066	7.51973E-6	45860.87323	0.01985	1211.21	5.12582E-14	1.3397E-12
	8246.91936	7.22573E-6	44117.50612	0.0191	1212.574	4.91434E-14	1.29934E-12
	8237.64621	7.24734E-6	44299.22238	0.01918	1213.939	4.91796E-14	1.31185E-12
	8228.39388	7.24264E-6	44320.28632	0.01919	1215.304	4.90374E-14	1.31882E-12
	8219.16232	7.01436E-6	42971.56238	0.0186	1216.669	4.73852E-14	1.28629E-12
	8209.95145	6.37473E-6	39096.87992	0.01693	1218.034	4.29678E-14	1.1682E-12
	8200.76119	5.9075E-6	36271.89791	0.0157	1219.399	3.97294E-14	1.0724E-12
	8191.58478	5.89088E-6	36210.39919	0.01568	1220.765	3.9529E-14	1.06358E-12
	8182.43558	5.79623E-6	35668.41952	0.01544	1222.13	3.88071E-14	1.04944E-12
	8173.30012	5.72597E-6	35275.45437	0.01527	1223.496	3.82511E-14	1.0512E-12
	8164.17836	5.6419E-6	34796.34707	0.01506	1224.863	3.76054E-14	1.04096E-12
	8155.08359	5.26526E-6	32509.62341	0.01407	1226.229	3.50168E-14	9.62325E-13
	8146.00243	4.93964E-6	30533.11921	0.01322	1227.596	3.27781E-14	9.00388E-13
	8136.94147	4.7366E-6	29310.68882	0.01269	1228.963	3.13609E-14	8.64627E-13
	8127.90064	4.59072E-6	28439.60695	0.01231	1230.33	3.03276E-14	8.45692E-13
	8118.87989	4.86538E-6	30174.59755	0.01306	1231.697	3.20707E-14	9.01754E-13
	8109.87913	5.20486E-6	32315.85611	0.01399	1233.064	3.42325E-14	9.65748E-13
	8100.89175	4.70699E-6	29257.06407	0.01267	1234.432	3.08893E-14	8.85037E-13
	8091.92426	3.96481E-6	24671.2823	0.01068	1235.8	2.59613E-14	7.48003E-13
	8082.9766	3.7534E-6	23381.58407	0.01012	1237.168	2.45226E-14	7.04796E-13
	8074.04872	3.66767E-6	22872.81262	0.0099	1238.536	2.39096E-14	6.9625E-13
	8065.13402	3.87257E-6	24177.321	0.01047	1239.905	2.51897E-14	7.42193E-13
	8056.24548	4.17243E-6	26078.15325	0.01129	1241.273	2.70803E-14	7.9196E-13
	8047.37004	3.95672E-6	24757.25869	0.01072	1242.642	2.56238E-14	7.36545E-13
	8038.51413	3.73999E-6	23426.9375	0.01014	1244.011	2.4167E-14	6.81169E-13
	8029.67769	3.79047E-6	23769.28213	0.01029	1245.38	2.44393E-14	6.80981E-13
	8020.85422	3.92752E-6	24655.79759	0.01067	1246.75	2.52674E-14	7.06114E-13
	8012.05012	4.1256E-6	25927.74305	0.01122	1248.12	2.64835E-14	7.41391E-13
	8003.26533	4.09816E-6	25783.54265	0.01116	1249.49	2.62496E-14	7.30654E-13
	7994.49978	3.8054E-6	23967.86949	0.01038	1250.86	2.43211E-14	6.68558E-13
	7985.75342	3.70772E-6	23378.25943	0.01012	1252.23	2.3645E-14	6.45463E-13
	7977.02616	3.74024E-6	23609.10837	0.01022	1253.6	2.38003E-14	6.5127E-13
	7968.31162	3.53029E-6	22308.21108	0.00966	1254.971	2.24152E-14	6.10706E-13
	7959.61609	3.68148E-6	23289.00425	0.01008	1256.342	2.33242E-14	6.37703E-13
	7950.93952	4.26382E-6	27002.3416	0.01169	1257.713	2.69548E-14	7.41258E-13
	7942.27554	4.13206E-6	26196.42844	0.01134	1259.085	2.60649E-14	7.07795E-13
	7933.63672	3.6419E-6	23114.10374	0.01001	1260.456	2.29231E-14	6.18711E-13
	7925.01038	3.81432E-6	24234.69053	0.01049	1261.828	2.39561E-14	6.54794E-13
	7916.40279	4.37898E-6	27852.61123	0.01206	1263.2	2.74428E-14	7.56643E-13
	7907.81387	4.69063E-6	29867.275	0.01293	1264.572	2.93322E-14	8.0021E-13
	7899.24357	4.54629E-6	28979.5849	0.01255	1265.944	2.83679E-14	7.62527E-13
	7890.6856	4.13477E-6	26385.02223	0.01142	1267.317	2.57443E-14	6.92959E-13
	7882.14615	3.88409E-6	24812.22591	0.01074	1268.69	2.41312E-14	6.55063E-13
	7873.62517	3.89654E-6	24918.67305	0.01079	1270.063	2.41562E-14	6.5464E-13
	7865.12259	3.86976E-6	24774.15666	0.01072	1271.436	2.39384E-14	6.40442E-13
	7856.63835	4.10657E-6	26318.62453	0.01139	1272.809	2.53485E-14	6.81174E-13
	7848.16624	4.51795E-6	28986.39161	0.01255	1274.183	2.78277E-14	7.61117E-13
	7839.71238	4.21006E-6	27040.11488	0.01171	1275.557	2.58755E-14	7.07262E-13
