A	FIT	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25
11173.77239	0.00247	0.00204	5.76701E-5	2.88471E-5	2.15138E-4	5.0367E-5	1.99289E-5	5.11513E-6	1.16611E-5	1.02397E-5	1.34426E-5	8.77099E-6	6.09355E-6	1.03923E-6	2.96248E-6	0	1.99564E-7	0	0	0	0	0	0	0	0	0
11157.36583	0.00243	0.00198	6.37398E-5	3.012E-5	2.22313E-4	5.15429E-5	2.03493E-5	5.2158E-6	1.18693E-5	1.03944E-5	1.36315E-5	8.88965E-6	6.16832E-6	1.05319E-6	2.99609E-6	0	2.0162E-7	0	0	0	0	0	0	0	0	0
11141.00614	0.00234	0.00188	7.09114E-5	3.14328E-5	2.29855E-4	5.27607E-5	2.08008E-5	5.31948E-6	1.20831E-5	1.05525E-5	1.38244E-5	9.01073E-6	6.24448E-6	1.06742E-6	3.03028E-6	0	2.03708E-7	0	0	0	0	0	0	0	0	0
11124.69065	0.00222	0.00173	7.99207E-5	3.2884E-5	2.37791E-4	5.40939E-5	2.12674E-5	5.42628E-6	1.23027E-5	1.07143E-5	1.40215E-5	9.1343E-6	6.32206E-6	1.08196E-6	3.06505E-6	0	2.05739E-7	0	0	0	0	0	0	0	0	0
11108.4204	0.00208	0.00157	9.04212E-5	3.44389E-5	2.46148E-4	5.54044E-5	2.17311E-5	5.53634E-6	1.25284E-5	1.08799E-5	1.42228E-5	9.26043E-6	6.4011E-6	1.09679E-6	3.10043E-6	0	2.07891E-7	0	0	0	0	0	0	0	0	0
11092.19399	0.00192	0.00138	1.0335E-4	3.60501E-5	2.54545E-4	5.67634E-5	2.22296E-5	5.64649E-6	1.27603E-5	1.10493E-5	1.44284E-5	9.38918E-6	6.48163E-6	1.11192E-6	3.13642E-6	0	2.10078E-7	0	0	0	0	0	0	0	0	0
11076.01491	0.00176	0.00119	1.19501E-4	3.78399E-5	2.63816E-4	5.81734E-5	2.27252E-5	5.76335E-6	1.29988E-5	1.12227E-5	1.46386E-5	9.51432E-6	6.55992E-6	1.12646E-6	3.17304E-6	1.9522E-7	2.12206E-7	0	0	0	0	0	0	0	0	0
11059.87807	0.00161	0.00101	1.40996E-4	3.97011E-5	2.73607E-4	5.96369E-5	2.32377E-5	5.88388E-6	1.3244E-5	1.14002E-5	1.48534E-5	9.64841E-6	6.64347E-6	1.14222E-6	3.2103E-6	1.97362E-7	2.1446E-7	0	0	0	0	0	0	0	0	0
11043.78696	0.00149	8.48938E-4	1.67441E-4	4.17043E-5	2.83475E-4	6.1243E-5	2.37892E-5	6.00463E-6	1.34963E-5	1.1582E-5	1.50729E-5	9.78537E-6	6.72863E-6	1.15831E-6	3.24823E-6	1.99456E-7	2.16655E-7	0	0	0	0	0	0	0	0	0
11027.74017	0.00139	6.96267E-4	2.01494E-4	4.38646E-5	2.94402E-4	6.28256E-5	2.43383E-5	6.12914E-6	1.37433E-5	1.176E-5	1.52973E-5	9.91852E-6	6.81146E-6	1.17377E-6	3.28528E-6	2.01668E-7	2.18982E-7	0	0	0	0	0	0	0	0	0
11011.73752	0.00132	5.64049E-4	2.43148E-4	4.61992E-5	3.05438E-4	6.44708E-5	2.49066E-5	6.26141E-6	1.40101E-5	1.19505E-5	1.55163E-5	1.00613E-5	6.89989E-6	1.19054E-6	3.32454E-6	2.03918E-7	2.21247E-7	0	0	0	0	0	0	0	0	0
10995.77883	0.00128	4.57747E-4	2.98856E-4	4.87274E-5	3.17112E-4	6.6182E-5	2.5495E-5	6.39404E-6	1.42847E-5	1.21371E-5	1.57507E-5	1.02001E-5	6.98591E-6	1.20665E-6	3.3629E-6	2.06206E-7	2.23547E-7	0	0	0	0	0	0	0	0	0
10979.86271	0.00128	3.6584E-4	3.69636E-4	5.14716E-5	3.30082E-4	6.7862E-5	2.61045E-5	6.53094E-6	1.45538E-5	1.23368E-5	1.59905E-5	1.0349E-5	7.07355E-6	1.22413E-6	3.40357E-6	2.08442E-7	2.25883E-7	0	0	0	0	0	0	0	0	0
10963.9914	0.00132	2.95299E-4	4.58117E-4	5.44574E-5	3.43227E-4	6.97121E-5	2.67362E-5	6.67228E-6	1.48447E-5	1.25326E-5	1.62246E-5	1.04939E-5	7.16714E-6	1.24093E-6	3.44332E-6	2.10806E-7	2.28256E-7	0	0	0	0	0	0	0	0	0
10948.16231	0.00139	2.39098E-4	5.60959E-4	5.77144E-5	3.57183E-4	7.16396E-5	2.7391E-5	6.81827E-6	1.51299E-5	1.2733E-5	1.64753E-5	1.06493E-5	7.25823E-6	1.25917E-6	3.48376E-6	2.13118E-7	2.30773E-7	0	0	0	0	0	0	0	0	0
10932.37767	0.00149	1.92946E-4	6.88782E-4	6.11488E-5	3.72017E-4	7.36488E-5	2.80702E-5	6.96911E-6	1.54235E-5	1.29478E-5	1.67201E-5	1.08005E-5	7.35106E-6	1.2767E-6	3.52665E-6	2.15562E-7	2.33224E-7	0	0	0	0	0	0	0	0	0
10916.6349	0.00163	1.58882E-4	8.36194E-4	6.50447E-5	3.87806E-4	7.56258E-5	2.87463E-5	7.12036E-6	1.5741E-5	1.31583E-5	1.69704E-5	1.0955E-5	7.44569E-6	1.2946E-6	3.56857E-6	2.17953E-7	2.35605E-7	0	0	0	0	0	0	0	0	0
10900.93503	0.00178	1.32411E-4	9.92103E-4	6.93318E-5	4.04634E-4	7.78079E-5	2.94769E-5	7.2814E-6	1.60527E-5	1.33741E-5	1.72387E-5	1.11127E-5	7.54216E-6	1.31288E-6	3.61125E-6	2.20383E-7	2.38133E-7	0	0	0	0	0	0	0	0	0
10885.27906	0.00196	1.11819E-4	0.00117	7.38939E-5	4.22598E-4	8.00869E-5	3.02048E-5	7.44798E-6	1.63737E-5	1.35951E-5	1.75007E-5	1.1274E-5	7.64052E-6	1.33274E-6	3.65469E-6	2.22855E-7	2.40702E-7	0	0	0	0	0	0	0	0	0
10869.66446	0.00214	9.57137E-5	0.00133	7.8931E-5	4.41801E-4	8.23333E-5	3.0992E-5	7.61519E-6	1.67045E-5	1.38218E-5	1.77688E-5	1.14387E-5	7.74081E-6	1.35184E-6	3.69893E-6	2.25368E-7	2.43314E-7	0	0	0	0	0	0	0	0	0
10854.09224	0.00232	8.30008E-5	0.00149	8.47232E-5	4.62364E-4	8.48176E-5	3.17771E-5	7.78811E-6	1.70455E-5	1.40541E-5	1.80431E-5	1.16071E-5	7.84309E-6	1.37135E-6	3.74397E-6	2.27924E-7	2.45968E-7	0	0	0	0	0	0	0	0	0
10838.56339	0.00248	7.28426E-5	0.00163	9.09575E-5	4.84419E-4	8.72697E-5	3.26271E-5	7.9725E-6	1.7397E-5	1.42923E-5	1.83238E-5	1.17793E-5	7.94742E-6	1.39129E-6	3.78984E-6	2.30524E-7	2.48547E-7	0	0	0	0	0	0	0	0	0
10823.0754	0.00263	6.46111E-5	0.00175	9.79249E-5	5.08117E-4	8.99851E-5	3.34755E-5	8.15782E-6	1.77595E-5	1.45367E-5	1.86111E-5	1.19552E-5	8.05384E-6	1.41167E-6	3.8346E-6	2.33169E-7	2.51287E-7	0	0	0	0	0	0	0	0	0
10807.62928	0.00273	5.78417E-5	0.00182	1.05749E-4	5.32369E-4	9.2669E-5	3.43575E-5	8.34968E-6	1.81336E-5	1.47759E-5	1.89052E-5	1.21352E-5	8.16241E-6	1.43251E-6	3.88215E-6	2.35859E-7	2.53951E-7	0	0	0	0	0	0	0	0	0
10792.22485	0.00279	5.21935E-5	0.00185	1.1458E-4	5.59787E-4	9.54763E-5	3.52748E-5	8.5484E-6	1.85196E-5	1.50328E-5	1.92063E-5	1.23192E-5	8.26787E-6	1.4538E-6	3.93059E-6	2.38596E-7	2.56782E-7	0	0	0	0	0	0	0	0	0
10776.86195	0.00281	4.74165E-5	0.00183	1.24607E-4	5.87955E-4	9.84147E-5	3.62699E-5	8.75431E-6	1.89181E-5	1.52965E-5	1.95147E-5	1.25075E-5	8.38082E-6	1.47558E-6	3.97786E-6	2.41381E-7	2.59534E-7	0	0	0	0	0	0	0	0	0
10761.54041	0.00279	4.33268E-5	0.00177	1.36067E-4	6.19932E-4	1.01678E-4	3.72654E-5	8.96776E-6	1.93296E-5	1.55548E-5	1.98153E-5	1.26904E-5	8.49055E-6	1.49785E-6	4.02811E-6	2.44101E-7	2.6233E-7	0	0	0	0	0	0	0	0	0
10746.26006	0.00274	3.99535E-5	0.00166	1.49262E-4	6.5293E-4	1.04914E-4	3.83024E-5	9.1823E-6	1.97332E-5	1.58324E-5	2.01385E-5	1.28872E-5	8.60811E-6	1.51919E-6	4.07717E-6	2.46984E-7	2.65302E-7	0	0	0	0	0	0	0	0	0
10731.01959	0.00266	3.68425E-5	0.00153	1.63993E-4	6.90564E-4	1.08308E-4	3.93833E-5	9.41172E-6	2.01719E-5	1.61044E-5	2.04697E-5	1.30785E-5	8.72236E-6	1.54246E-6	4.12931E-6	2.49799E-7	2.68193E-7	0	0	0	0	0	0	0	0	0
10715.82114	0.00257	3.42336E-5	0.00138	1.81857E-4	7.29594E-4	1.11873E-4	4.04627E-5	9.64986E-6	2.06254E-5	1.6397E-5	2.07928E-5	1.32845E-5	8.84479E-6	1.56628E-6	4.18023E-6	2.52784E-7	2.71131E-7	0	0	0	0	0	0	0	0	0
10700.66339	0.00248	3.17929E-5	0.00121	2.02222E-4	7.7212E-4	1.15619E-4	4.16371E-5	9.88953E-6	2.10706E-5	1.66838E-5	2.11403E-5	1.34847E-5	8.9638E-6	1.59064E-6	4.2321E-6	2.55699E-7	2.74117E-7	0	0	8.01716E-7	0	0	0	0	0	0
10685.54617	0.00239	2.97205E-5	0.00105	2.27544E-4	8.21024E-4	1.19559E-4	4.28633E-5	1.01462E-5	2.1555E-5	1.69782E-5	2.14794E-5	1.37003E-5	9.08523E-6	1.61401E-6	4.28726E-6	2.58666E-7	2.77153E-7	0	0	8.09842E-7	0	0	0	0	0	0
10670.4682	0.00231	2.77605E-5	8.86734E-4	2.57302E-4	8.72192E-4	1.23708E-4	4.41445E-5	1.04047E-5	2.20309E-5	1.72951E-5	2.18443E-5	1.391E-5	9.21541E-6	1.63951E-6	4.34114E-6	2.61811E-7	2.8024E-7	0	0	8.18439E-7	0	0	0	0	0	0
10655.43158	0.00227	2.608E-5	7.46851E-4	2.95694E-4	9.28468E-4	1.2808E-4	4.5427E-5	1.06733E-5	2.25492E-5	1.76059E-5	2.22006E-5	1.41246E-5	9.34201E-6	1.66397E-6	4.39604E-6	2.64885E-7	2.83379E-7	0	0	8.26821E-7	0	0	0	0	0	0
10640.43388	0.00226	2.45533E-5	6.16521E-4	3.42836E-4	9.90584E-4	1.32692E-4	4.68258E-5	1.09525E-5	2.30588E-5	1.79252E-5	2.25656E-5	1.43558E-5	9.47124E-6	1.69067E-6	4.45198E-6	2.68013E-7	2.86571E-7	0	0	8.35333E-7	0	0	0	0	0	0
10625.47722	0.00229	2.30916E-5	5.09667E-4	4.04176E-4	0.00106	1.37562E-4	4.82278E-5	1.12427E-5	2.35859E-5	1.82532E-5	2.29587E-5	1.45808E-5	9.60317E-6	1.71628E-6	4.50901E-6	2.71197E-7	2.89817E-7	0	2.62554E-8	8.43977E-7	0	0	0	0	0	0
10610.55916	0.00236	2.18244E-5	4.15554E-4	4.86084E-4	0.00114	1.42399E-4	4.9759E-5	1.15447E-5	2.41605E-5	1.85904E-5	2.33426E-5	1.48111E-5	9.73788E-6	1.74426E-6	4.56713E-6	2.74439E-7	2.92968E-7	0	2.65433E-8	8.52756E-7	0	0	0	0	0	0
10595.68069	0.00249	2.06617E-5	3.41981E-4	5.98008E-4	0.00122	1.4783E-4	5.12959E-5	1.1859E-5	2.47262E-5	1.8937E-5	2.37363E-5	1.50469E-5	9.87544E-6	1.77111E-6	4.62379E-6	2.77738E-7	2.96324E-7	0	2.68359E-8	8.61673E-7	0	0	0	0	0	0
10580.84277	0.00269	1.9592E-5	2.82285E-4	7.53518E-4	0.00132	1.53584E-4	5.29051E-5	1.21864E-5	2.53121E-5	1.92934E-5	2.414E-5	1.52884E-5	1.00159E-5	1.7986E-6	4.68415E-6	2.81098E-7	2.99737E-7	0	2.71335E-8	8.7073E-7	0	0	0	0	0	0
10566.043	0.00298	1.86054E-5	2.34421E-4	9.71172E-4	0.00143	1.59318E-4	5.45912E-5	1.25275E-5	2.59192E-5	1.96599E-5	2.45541E-5	1.55357E-5	1.01595E-5	1.82862E-6	4.74571E-6	2.84519E-7	3.03051E-7	0	2.74359E-8	8.79545E-7	0	0	0	0	0	0
10551.28234	0.00337	1.76933E-5	1.94641E-4	0.00127	0.00154	1.65778E-4	5.6438E-5	1.28719E-5	2.65485E-5	2.00371E-5	2.4979E-5	1.5789E-5	1.03061E-5	1.85746E-6	4.80849E-6	2.87857E-7	3.06583E-7	0	2.77435E-8	8.88887E-7	0	0	0	0	0	0
10536.56176	0.00391	1.68481E-5	1.64753E-4	0.00169	0.00169	1.72232E-4	5.82972E-5	1.32425E-5	2.7201E-5	2.04065E-5	2.54149E-5	1.60486E-5	1.04484E-5	1.88699E-6	4.86971E-6	2.91402E-7	3.10011E-7	0	2.80563E-8	8.98378E-7	0	0	0	0	0	0
10521.87888	0.0046	1.60633E-5	1.40996E-4	0.00223	0.00185	1.79523E-4	6.02499E-5	1.3617E-5	2.78781E-5	2.08054E-5	2.58624E-5	1.63146E-5	1.06013E-5	1.91723E-6	4.93497E-6	2.95014E-7	3.13665E-7	0	2.83744E-8	9.07617E-7	0	0	0	0	0	0
10507.23465	0.00549	1.53332E-5	1.22008E-4	0.00294	0.00203	1.86827E-4	6.23023E-5	1.40077E-5	2.85808E-5	2.12162E-5	2.63218E-5	1.65873E-5	1.07577E-5	1.9503E-6	4.99863E-6	2.98538E-7	3.17214E-7	0	2.86854E-8	9.17411E-7	0	0	0	0	0	0
10492.62893	0.00656	1.46527E-5	1.06704E-4	0.0038	0.00226	1.95101E-4	6.44614E-5	1.4429E-5	2.93106E-5	2.16189E-5	2.67935E-5	1.6852E-5	1.09094E-5	1.98208E-6	5.06651E-6	3.02284E-7	3.20823E-7	0	2.90143E-8	9.26947E-7	0	0	0	0	0	0
10478.06046	0.00786	1.40497E-5	9.42386E-5	0.00484	0.00251	2.03415E-4	6.66335E-5	1.48555E-5	3.00689E-5	2.20542E-5	2.72534E-5	1.71383E-5	1.10727E-5	2.01466E-6	5.13274E-6	3.0594E-7	3.24494E-7	0	2.93359E-8	9.37056E-7	0	0	0	0	0	0
10463.5313	0.00931	1.34534E-5	8.39641E-5	0.00596	0.00283	2.1229E-4	6.90237E-5	1.53012E-5	3.08149E-5	2.24811E-5	2.77505E-5	1.7432E-5	1.12312E-5	2.04804E-6	5.20027E-6	3.09663E-7	3.28408E-7	0	2.9676E-8	9.469E-7	0	0	0	0	0	0
10449.04128	0.01089	1.28948E-5	7.5393E-5	0.00717	0.00321	2.22393E-4	7.15449E-5	1.57674E-5	3.1633E-5	2.29429E-5	2.82613E-5	1.77172E-5	1.14017E-5	2.08226E-6	5.27232E-6	3.13621E-7	3.3221E-7	0	3.00088E-8	9.56901E-7	0	0	0	8.68665E-8	0	0
10434.58698	0.0125	1.23977E-5	6.84933E-5	0.00828	0.00369	2.32598E-4	7.42068E-5	1.62552E-5	3.24843E-5	2.3396E-5	2.87598E-5	1.80259E-5	1.15674E-5	2.11735E-6	5.34264E-6	3.17485E-7	3.36079E-7	0	3.03471E-8	9.6706E-7	0	0	0	8.77081E-8	0	0
10420.17153	0.01403	1.19039E-5	6.22727E-5	0.00922	0.00427	2.4355E-4	7.68945E-5	1.67662E-5	3.33231E-5	2.38865E-5	2.92988E-5	1.83258E-5	1.17457E-5	2.15334E-6	5.41437E-6	3.21422E-7	3.40016E-7	0	3.07051E-8	9.77835E-7	0	0	0	8.85246E-8	0	0
10405.7937	0.01545	1.14633E-5	5.69146E-5	0.00991	0.00499	2.55326E-4	7.98635E-5	1.73016E-5	3.42444E-5	2.43681E-5	2.9825E-5	1.86506E-5	1.19189E-5	2.18776E-6	5.48756E-6	3.25432E-7	3.44023E-7	0	3.10553E-8	9.88331E-7	0	0	0	8.93526E-8	0	0
10391.45332	0.0167	1.10245E-5	5.24763E-5	0.01025	0.00589	2.68015E-4	8.28672E-5	1.78632E-5	3.51531E-5	2.48645E-5	3.03944E-5	1.89663E-5	1.2096E-5	2.22557E-6	5.56224E-6	3.29518E-7	3.481E-7	0	3.14116E-8	9.98997E-7	0	0	0	9.01923E-8	0	0
10377.14919	0.01787	1.06319E-5	4.83713E-5	0.0102	0.00709	2.82612E-4	8.61924E-5	1.84333E-5	3.61524E-5	2.53762E-5	3.09505E-5	1.93083E-5	1.22771E-5	2.26437E-6	5.63846E-6	3.33681E-7	3.52251E-7	0	3.1774E-8	1.00984E-6	0	5.57213E-7	0	9.10439E-8	0	0
10362.8833	0.0189	1.02402E-5	4.47518E-5	0.00978	0.00852	2.97526E-4	8.95639E-5	1.90515E-5	3.71392E-5	2.59039E-5	3.15221E-5	1.96409E-5	1.24721E-5	2.3042E-6	5.71626E-6	3.37924E-7	3.56274E-7	0	3.21428E-8	1.02085E-6	0	5.62857E-7	0	9.19076E-8	0	0
10348.65338	0.01994	9.88894E-6	4.16925E-5	0.00902	0.0103	3.13721E-4	9.33046E-5	1.968E-5	3.81672E-5	2.64482E-5	3.21409E-5	1.99821E-5	1.26618E-5	2.34234E-6	5.79568E-6	3.42248E-7	3.60572E-7	0	3.2518E-8	1.03156E-6	0	5.68588E-7	0	9.27836E-8	0	0
10334.46034	0.02114	9.55566E-6	3.89484E-5	0.00803	0.01247	3.30212E-4	9.71064E-5	2.03629E-5	3.92997E-5	2.701E-5	3.27459E-5	2.0352E-5	1.28558E-5	2.38426E-6	5.87676E-6	3.46656E-7	3.64949E-7	0	3.28998E-8	1.04294E-6	0	5.74163E-7	0	9.36722E-8	0	0
10320.30512	0.02271	9.23913E-6	3.63525E-5	0.00695	0.0151	3.4938E-4	1.01145E-4	2.10582E-5	4.042E-5	2.75898E-5	3.33681E-5	2.0712E-5	1.30543E-5	2.42732E-6	5.95576E-6	3.5115E-7	3.69192E-7	0	3.32884E-8	1.0545E-6	0	5.80068E-7	0	9.45737E-8	0	0
10306.18543	0.02469	8.93825E-6	3.4127E-5	0.00579	0.01822	3.70401E-4	1.05442E-4	2.17899E-5	4.15893E-5	2.81886E-5	3.40081E-5	2.10816E-5	1.32574E-5	2.46857E-6	6.04023E-6	3.5553E-7	3.73727E-7	0	3.3668E-8	1.06626E-6	0	5.86065E-7	0	9.54464E-8	0	0
10292.10327	0.02703	8.63648E-6	3.21058E-5	0.00468	0.02163	3.9355E-4	1.10017E-4	2.25606E-5	4.28104E-5	2.88072E-5	3.46668E-5	2.14612E-5	1.34653E-5	2.51395E-6	6.12652E-6	3.60198E-7	3.78125E-7	0	3.40703E-8	1.07769E-6	0	5.92155E-7	0	9.63737E-8	0	0
10278.05637	0.03018	8.36462E-6	3.01713E-5	0.00373	0.0257	4.19164E-4	1.14898E-4	2.3373E-5	4.41591E-5	2.94463E-5	3.53448E-5	2.18511E-5	1.36668E-5	2.55745E-6	6.21062E-6	3.64959E-7	3.82826E-7	0	3.44799E-8	1.08984E-6	0	5.98081E-7	0	9.73146E-8	0	0
10264.04565	0.03385	8.10551E-6	2.8495E-5	0.00289	0.03018	4.47659E-4	1.2011E-4	2.42303E-5	4.5497E-5	3.01071E-5	3.60428E-5	2.22516E-5	1.38845E-5	2.60533E-6	6.3006E-6	3.69602E-7	3.87386E-7	0	3.48801E-8	1.10166E-6	0	6.0436E-7	0	9.82256E-8	0	0
10250.07098	0.03802	7.85837E-6	2.69579E-5	0.00223	0.03497	4.77452E-4	1.25685E-4	2.51359E-5	4.68971E-5	3.07556E-5	3.67617E-5	2.26633E-5	1.41074E-5	2.65124E-6	6.38832E-6	3.74334E-7	3.92262E-7	0	3.53044E-8	1.11422E-6	0	6.10738E-7	0	9.91938E-8	0	0
10236.13222	0.04222	7.62247E-6	2.55445E-5	0.00171	0.03964	5.13138E-4	1.31658E-4	2.60934E-5	4.83634E-5	3.14613E-5	3.75023E-5	2.30865E-5	1.43357E-5	2.7018E-6	6.47789E-6	3.79379E-7	3.96991E-7	0	3.57191E-8	1.12643E-6	0	6.16946E-7	0	1.00131E-7	0	0
10222.23026	0.04673	7.39713E-6	2.42418E-5	0.0013	0.04451	5.53674E-4	1.38066E-4	2.71069E-5	4.99001E-5	3.21916E-5	3.82655E-5	2.35216E-5	1.45572E-5	2.7503E-6	6.57376E-6	3.84301E-7	4.01807E-7	0	3.61412E-8	1.13885E-6	0	6.23525E-7	0	1.01082E-7	0	0
10208.36185	0.05085	7.19343E-6	2.3038E-5	0.00101	0.04886	5.97034E-4	1.44954E-4	2.8181E-5	5.14204E-5	3.29092E-5	3.90522E-5	2.39439E-5	1.47966E-5	2.80374E-6	6.66727E-6	3.89549E-7	4.06712E-7	0	3.65888E-8	1.15205E-6	0	6.2993E-7	0	1.02093E-7	0	0
10194.52998	0.05477	6.98687E-6	2.19234E-5	7.95758E-4	0.05294	6.50314E-4	1.52021E-4	2.92814E-5	5.31078E-5	3.36909E-5	3.98634E-5	2.44036E-5	1.50289E-5	2.85505E-6	6.76279E-6	3.94671E-7	4.11958E-7	0	3.70264E-8	1.1649E-6	0	6.36434E-7	0	1.03072E-7	0	0
10180.73347	0.05784	6.78914E-6	2.08891E-5	6.38806E-4	0.05609	7.08412E-4	1.59993E-4	3.04894E-5	5.48804E-5	3.44597E-5	4.06554E-5	2.48765E-5	1.528E-5	2.90778E-6	6.86508E-6	3.99895E-7	4.1705E-7	0	3.7472E-8	1.17796E-6	0	6.43039E-7	0	1.04066E-7	0	0
10166.97218	0.06019	6.59976E-6	1.99275E-5	5.23414E-4	0.05847	7.81274E-4	1.68609E-4	3.17299E-5	5.67443E-5	3.52552E-5	4.15173E-5	2.53634E-5	1.55239E-5	2.96199E-6	6.9649E-6	4.05223E-7	4.22237E-7	0	3.79256E-8	1.19124E-6	0	6.50041E-7	0	1.05122E-7	0	0
10153.24599	0.06141	6.42813E-6	1.90774E-5	4.37561E-4	0.05968	8.62398E-4	1.775E-4	3.30951E-5	5.87057E-5	3.61228E-5	4.23593E-5	2.58363E-5	1.57876E-5	3.01773E-6	7.06691E-6	4.10659E-7	4.27522E-7	0	3.83875E-8	1.20475E-6	0	6.5686E-7	0	1.06145E-7	0	0
10139.55475	0.06155	6.25366E-6	1.82386E-5	3.72528E-4	0.05978	9.59149E-4	1.87589E-4	3.45009E-5	6.06541E-5	3.69771E-5	4.32761E-5	2.63517E-5	1.60438E-5	3.07923E-6	7.17117E-6	4.16204E-7	4.32906E-7	0	3.88579E-8	1.21849E-6	0	6.63786E-7	0	1.07183E-7	0	0
10125.89731	0.06061	6.09537E-6	1.74547E-5	3.22195E-4	0.05874	0.00108	1.98043E-4	3.59987E-5	6.28259E-5	3.78621E-5	4.42231E-5	2.68526E-5	1.63209E-5	3.13835E-6	7.27777E-6	4.21863E-7	4.38393E-7	0	3.9337E-8	1.23246E-6	0	6.70823E-7	0	1.08237E-7	0	0
10112.27558	0.05867	5.93428E-6	1.6721E-5	2.83789E-4	0.05668	0.00123	2.09961E-4	3.76538E-5	6.49873E-5	3.88286E-5	4.51491E-5	2.73987E-5	1.65902E-5	3.1992E-6	7.38675E-6	4.27639E-7	4.43702E-7	0	3.98251E-8	1.24668E-6	0	6.77972E-7	0	1.09306E-7	0	0
10098.68842	0.05585	5.78797E-6	1.60683E-5	2.5132E-4	0.0537	0.0014	2.22369E-4	3.93655E-5	6.74012E-5	3.97816E-5	4.61045E-5	2.79299E-5	1.68663E-5	3.26184E-6	7.49284E-6	4.33533E-7	4.49397E-7	0	4.03223E-8	1.26115E-6	0	6.85237E-7	0	1.10391E-7	0	0
10085.13569	0.05237	5.63891E-6	1.54204E-5	2.24589E-4	0.05	0.00163	2.35909E-4	4.11974E-5	6.98082E-5	4.07702E-5	4.71462E-5	2.85093E-5	1.71492E-5	3.32635E-6	7.60671E-6	4.39551E-7	4.55201E-7	0	4.08289E-8	1.27586E-6	0	6.92618E-7	0	1.11439E-7	0	0
10071.61624	0.04814	5.50339E-6	1.48425E-5	2.03046E-4	0.04551	0.0019	2.50723E-4	4.31612E-5	7.2502E-5	4.17963E-5	4.8166E-5	2.90732E-5	1.74394E-5	3.3928E-6	7.7232E-6	4.45413E-7	4.61119E-7	0	4.13233E-8	1.29016E-6	0	6.99791E-7	0	1.12556E-7	0	0
