LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	9846.91009	7.47522E-5	382247.74384	0.16548	1015.547	7.2481E-13	9.24532E-12
	9833.99237	7.24812E-5	371121.56567	0.16066	1016.881	7.00947E-13	9.02805E-12
	9821.09886	7.12579E-5	365337.0946	0.15816	1018.216	6.87311E-13	8.97526E-12
	9808.23912	7.16054E-5	367599.73538	0.15913	1019.551	6.88855E-13	9.09571E-12
	9795.40341	7.27517E-5	373974.14523	0.16189	1020.887	6.98052E-13	9.28969E-12
	9782.61082	7.43747E-5	382816.78096	0.16572	1022.222	7.11762E-13	9.5288E-12
	9769.84206	7.55364E-5	389304.75807	0.16853	1023.558	7.20994E-13	9.64894E-12
	9757.10659	7.62506E-5	393498.25602	0.17035	1024.894	7.25914E-13	9.70199E-12
	9744.40428	7.83595E-5	404908.5057	0.17529	1026.23	7.4405E-13	9.99188E-12
	9731.73499	8.17743E-5	423104.16401	0.18316	1027.566	7.74457E-13	1.04497E-11
	9719.09861	8.47391E-5	439014.0235	0.19005	1028.902	8.00453E-13	1.08196E-11
	9706.48558	8.70135E-5	451383.27466	0.19541	1030.239	8.19805E-13	1.11519E-11
	9693.90525	8.80857E-5	457538.11662	0.19807	1031.576	8.27757E-13	1.13908E-11
	9681.35748	8.75342E-5	455262.75906	0.19708	1032.913	8.20446E-13	1.14603E-11
	9668.84216	8.65486E-5	450719.72002	0.19512	1034.25	8.09113E-13	1.14962E-11
	9656.34982	8.5395E-5	445287.27285	0.19277	1035.588	7.96267E-13	1.14753E-11
	9643.88973	8.37045E-5	437035.92901	0.18919	1036.926	7.7849E-13	1.13631E-11
	9631.46175	8.16366E-5	426789.19261	0.18476	1038.264	7.57302E-13	1.12112E-11
	9619.06576	7.82798E-5	409767.53992	0.17739	1039.602	7.24295E-13	1.09089E-11
	9606.70164	7.37455E-5	386528.99992	0.16733	1040.94	6.80588E-13	1.04662E-11
	9594.36005	7.00119E-5	367431.72847	0.15906	1042.279	6.44472E-13	1.00764E-11
	9582.05932	6.74034E-5	354195.78104	0.15333	1043.617	6.1887E-13	9.80648E-12
	9569.78093	6.52881E-5	343520.48189	0.14871	1044.956	5.97913E-13	9.62455E-12
	9557.53397	6.35364E-5	334732.3348	0.14491	1046.295	5.80383E-13	9.46738E-12
	9545.3092	6.11093E-5	322357.5271	0.13955	1047.635	5.56784E-13	9.19521E-12
	9533.12475	5.80998E-5	306873.82219	0.13285	1048.974	5.28013E-13	8.83646E-12
	9520.9623	5.61666E-5	297042.07782	0.12859	1050.314	5.09143E-13	8.66647E-12
	9508.83085	5.50215E-5	291357.38147	0.12613	1051.654	4.97493E-13	8.68562E-12
	9496.73028	5.37512E-5	284993.5769	0.12337	1052.994	4.84771E-13	8.64262E-12
	9484.65146	5.25048E-5	278739.24968	0.12067	1054.335	4.72326E-13	8.47589E-12
	9472.61231	5.10152E-5	271175.82907	0.11739	1055.675	4.57762E-13	8.2623E-12
	9460.59473	4.92841E-5	262306.81562	0.11355	1057.016	4.41107E-13	8.05479E-12
	9448.60761	4.8096E-5	256307.63839	0.11096	1058.357	4.29382E-13	7.91164E-12
	9436.65082	4.75351E-5	253639.87482	0.1098	1059.698	4.23302E-13	7.88148E-12
	9424.71537	4.68396E-5	250245.10207	0.10833	1061.04	4.16054E-13	7.87796E-12
	9412.81894	4.57844E-5	244917.05943	0.10603	1062.381	4.05656E-13	7.81473E-12
	9400.94367	4.47064E-5	239452.28905	0.10366	1063.723	3.95105E-13	7.7179E-12
	9389.09832	4.36271E-5	233966.15605	0.10128	1065.065	3.84595E-13	7.58376E-12
	9377.28278	4.26832E-5	229192.56904	0.09922	1066.407	3.75328E-13	7.42747E-12
	9365.48818	4.19235E-5	225396.79956	0.09757	1067.75	3.67721E-13	7.30347E-12
	9353.73195	4.13227E-5	222445.98313	0.0963	1069.092	3.61542E-13	7.29997E-12
	9341.99648	4.09475E-5	220703.29809	0.09554	1070.435	3.57361E-13	7.37052E-12
	9330.29041	4.01658E-5	216761.36188	0.09384	1071.778	3.49661E-13	7.23292E-12
	9318.61365	3.88658E-5	210008.72193	0.09091	1073.121	3.37497E-13	6.92061E-12
	9306.95742	3.79582E-5	205361.56563	0.0889	1074.465	3.28792E-13	6.75533E-12
	9295.3303	3.75547E-5	203432.59694	0.08807	1075.809	3.24485E-13	6.75203E-12
	9283.74083	3.71534E-5	201509.6767	0.08723	1077.152	3.20217E-13	6.75615E-12
	9272.17162	3.67636E-5	199644.48965	0.08643	1078.496	3.16068E-13	6.77182E-12
	9260.62263	3.60767E-5	196158.82147	0.08492	1079.841	3.09391E-13	6.74991E-12
	9249.11093	3.50888E-5	191024.63013	0.0827	1081.185	3.00171E-13	6.58187E-12
	9237.61928	3.43384E-5	187171.92062	0.08103	1082.53	2.93022E-13	6.39278E-12
	9226.15615	3.37566E-5	184229.46794	0.07975	1083.875	2.87343E-13	6.37253E-12
	9214.72144	3.34722E-5	182903.98459	0.07918	1085.22	2.84216E-13	6.42882E-12
	9203.31503	3.33788E-5	182619.76959	0.07906	1086.565	2.82722E-13	6.39191E-12
	9191.92838	3.29937E-5	180735.94825	0.07824	1087.911	2.78768E-13	6.35706E-12
	9180.5783	3.24509E-5	177982.75862	0.07705	1089.256	2.73506E-13	6.33118E-12
	9169.24781	3.21811E-5	176720.97457	0.0765	1090.602	2.70563E-13	6.27104E-12
	9157.94525	3.20463E-5	176197.85127	0.07628	1091.948	2.68766E-13	6.2091E-12
	9146.66215	3.18533E-5	175352.50468	0.07591	1093.295	2.66489E-13	6.13347E-12
	9135.41517	3.18687E-5	175653.56112	0.07604	1094.641	2.65963E-13	6.12687E-12
	9124.18749	3.1795E-5	175462.71612	0.07596	1095.988	2.64696E-13	6.12572E-12
	9112.98737	3.15229E-5	174175.03523	0.0754	1097.335	2.61787E-13	6.03683E-12
	9101.81472	3.15979E-5	174803.65501	0.07567	1098.682	2.61766E-13	5.99978E-12
	9090.66943	3.2016E-5	177333.81234	0.07677	1100.029	2.64581E-13	6.02736E-12
	9079.54315	3.2493E-5	180196.72631	0.07801	1101.377	2.67866E-13	5.9875E-12
	9068.44408	3.28548E-5	182426.22717	0.07897	1102.725	2.70187E-13	5.89305E-12
	9057.37211	3.28961E-5	182878.40033	0.07917	1104.073	2.69866E-13	5.82946E-12
	9046.32715	3.30776E-5	184112.22116	0.0797	1105.421	2.70694E-13	5.85399E-12
	9035.30908	3.36718E-5	187648.25067	0.08123	1106.769	2.74886E-13	5.94249E-12
	9024.30969	3.43336E-5	191569.45178	0.08293	1108.118	2.79607E-13	6.02637E-12
	9013.33703	3.52521E-5	196933.4699	0.08525	1109.467	2.86389E-13	6.13112E-12
	9002.39104	3.64024E-5	203606.96091	0.08814	1110.816	2.95016E-13	6.27312E-12
	8991.47159	3.71123E-5	207829.89393	0.08997	1112.165	3.0004E-13	6.32266E-12
	8980.5786	3.7472E-5	210098.89209	0.09095	1113.514	3.02215E-13	6.26563E-12
	8969.70393	3.84348E-5	215758.13885	0.0934	1114.864	3.09229E-13	6.29689E-12
	8958.85556	3.99722E-5	224660.54674	0.09726	1116.214	3.20822E-13	6.39504E-12
	8948.0334	4.12613E-5	232186.02668	0.10051	1117.564	3.30368E-13	6.46344E-12
	8937.23736	4.19792E-5	236511.31732	0.10239	1118.914	3.35306E-13	6.51199E-12
	8926.46733	4.19724E-5	236758.01754	0.10249	1120.264	3.34444E-13	6.43749E-12
	8915.71529	4.1563E-5	234731.56169	0.10162	1121.615	3.30384E-13	6.29998E-12
	8904.98911	4.15272E-5	234811.72206	0.10165	1122.966	3.29306E-13	6.28085E-12
	8894.28871	4.18818E-5	237101.54149	0.10264	1124.317	3.3132E-13	6.32409E-12
	8883.614	4.20832E-5	238528.16683	0.10326	1125.668	3.32115E-13	6.29477E-12
	8872.957	4.19789E-5	238222.72911	0.10313	1127.02	3.30497E-13	6.15814E-12
	8862.3334	4.13626E-5	235006.55612	0.10173	1128.371	3.24865E-13	5.94902E-12
	8851.72737	4.01425E-5	228347.88614	0.09885	1129.723	3.14529E-13	5.72716E-12
	8841.1467	3.91366E-5	222892.31358	0.09649	1131.075	3.05915E-13	5.60065E-12
	8830.59129	3.85966E-5	220079.86289	0.09527	1132.427	3.00974E-13	5.53351E-12
	8820.05327	3.81787E-5	217956.95206	0.09435	1133.78	2.97005E-13	5.4502E-12
	8809.54038	3.79589E-5	216960.9362	0.09392	1135.133	2.94592E-13	5.42258E-12
	8799.06026	3.73559E-5	213768.25447	0.09254	1136.485	2.89222E-13	5.34123E-12
	8788.5896	3.62225E-5	207529.44387	0.08984	1137.839	2.7978E-13	5.14586E-12
	8778.15153	3.55683E-5	204023.79519	0.08832	1139.192	2.74075E-13	5.00815E-12
	8767.73823	3.52946E-5	202694.18775	0.08775	1140.545	2.71321E-13	4.9537E-12
	8757.34194	3.48989E-5	200659.68786	0.08687	1141.899	2.67643E-13	4.90657E-12
	8746.97027	3.46211E-5	199298.28214	0.08628	1143.253	2.64884E-13	4.83301E-12
	8736.62314	3.41114E-5	196596.74815	0.08511	1144.607	2.60367E-13	4.7152E-12
	8726.30046	3.32424E-5	191815.22797	0.08304	1145.961	2.53135E-13	4.59895E-12
	8715.99455	3.26104E-5	188390.98589	0.08155	1147.316	2.47737E-13	4.51117E-12
	8705.71295	3.22307E-5	186417.42959	0.0807	1148.671	2.44275E-13	4.45151E-12
	8695.45558	3.1882E-5	184617.83759	0.07992	1150.026	2.41063E-13	4.43907E-12
	8685.22235	3.16492E-5	183485.84641	0.07943	1151.381	2.3874E-13	4.44545E-12
	8675.01319	3.08739E-5	179201.96116	0.07758	1152.736	2.32345E-13	4.3771E-12
	8664.82048	2.92086E-5	169735.07109	0.07348	1154.092	2.19295E-13	4.17677E-12
	8654.65919	2.8205E-5	164095.42197	0.07104	1155.447	2.11264E-13	4.01816E-12
	8644.51423	2.80524E-5	163399.03375	0.07074	1156.803	2.09629E-13	3.97377E-12
	8634.39303	2.7721E-5	161658.51886	0.06998	1158.159	2.06668E-13	3.94203E-12
	8624.28807	2.74447E-5	160234.5755	0.06937	1159.516	2.04129E-13	3.9445E-12
	8614.21414	2.6988E-5	157752.47582	0.06829	1160.872	2.00264E-13	3.88703E-12
	8604.15632	2.61669E-5	153131.29358	0.06629	1162.229	1.93717E-13	3.74099E-12
	8594.12196	2.56433E-5	150242.73995	0.06504	1163.586	1.89399E-13	3.68724E-12
	8584.11098	2.54525E-5	149298.74388	0.06463	1164.943	1.87552E-13	3.73068E-12
	8574.11594	2.50337E-5	147013.25458	0.06364	1166.301	1.84036E-13	3.7286E-12
	8564.15149	2.43615E-5	143231.97495	0.06201	1167.658	1.78678E-13	3.65542E-12
	8554.20285	2.36313E-5	139100.39949	0.06022	1169.016	1.7292E-13	3.56674E-12
	8544.2773	2.28294E-5	134536.2607	0.05824	1170.374	1.66665E-13	3.4708E-12
	8534.37475	2.23196E-5	131684.7286	0.05701	1171.732	1.62566E-13	3.41749E-12
	8524.48787	2.21401E-5	130777.19501	0.05661	1173.091	1.60885E-13	3.41386E-12
	8514.63112	2.18775E-5	129375.74913	0.05601	1174.449	1.5861E-13	3.40739E-12
	8504.7899	2.16197E-5	127999.29438	0.05541	1175.808	1.56379E-13	3.40148E-12
	8494.9714	2.13448E-5	126517.5618	0.05477	1177.167	1.54034E-13	3.36504E-12
	8485.17555	2.08448E-5	123696.34373	0.05355	1178.526	1.50079E-13	3.27919E-12
	8475.39508	2.0371E-5	121024.34288	0.05239	1179.886	1.46329E-13	3.20021E-12
	8465.63713	2.00046E-5	118984.75081	0.05151	1181.246	1.43367E-13	3.14171E-12
	8455.90878	1.98241E-5	118046.47809	0.0511	1182.605	1.41747E-13	3.1077E-12
	8446.18849	1.99774E-5	119096.73081	0.05156	1183.966	1.42515E-13	3.10915E-12
	8436.49764	1.98198E-5	118292.77622	0.05121	1185.326	1.41067E-13	3.08593E-12
	8426.829	1.91615E-5	114494.6539	0.04957	1186.686	1.36068E-13	3.03028E-12
	8417.17541	1.85777E-5	111134.02249	0.04811	1188.047	1.31621E-13	2.95209E-12
	8407.54392	1.80988E-5	108392.9402	0.04692	1189.408	1.27934E-13	2.86518E-12
	8397.93444	1.78369E-5	106946.60265	0.0463	1190.769	1.25795E-13	2.86646E-12
	8388.34691	1.78681E-5	107256.42492	0.04643	1192.13	1.25728E-13	2.92228E-12
	8378.77422	1.76488E-5	106061.07036	0.04591	1193.492	1.23902E-13	2.89908E-12
	8369.23036	1.70588E-5	102632.04233	0.04443	1194.853	1.19486E-13	2.83308E-12
	8359.70122	1.66934E-5	100548.39502	0.04353	1196.215	1.16661E-13	2.78841E-12
	8350.19377	1.66346E-5	100308.26777	0.04342	1197.577	1.15986E-13	2.77734E-12
	8340.70095	1.65043E-5	99635.69049	0.04313	1198.94	1.14816E-13	2.8141E-12
	8331.23664	1.63531E-5	98834.87506	0.04279	1200.302	1.13506E-13	2.85232E-12
	8321.78685	1.60925E-5	97370.79502	0.04215	1201.665	1.11444E-13	2.8245E-12
	8312.35848	1.56178E-5	94605.54764	0.04095	1203.028	1.07912E-13	2.73889E-12
	8302.95145	1.5197E-5	92160.8001	0.0399	1204.391	1.04767E-13	2.65989E-12
	8293.56569	1.48711E-5	90286.48133	0.03909	1205.754	1.02288E-13	2.60298E-12
	8284.19425	1.46673E-5	89149.90353	0.03859	1207.118	1.00659E-13	2.56402E-12
	8274.84398	1.45543E-5	88563.03111	0.03834	1208.482	9.96578E-14	2.53474E-12
	8265.51478	1.42119E-5	86577.08743	0.03748	1209.846	9.70939E-14	2.49415E-12
	8256.2066	1.37726E-5	83995.78381	0.03636	1211.21	9.38811E-14	2.4537E-12
	8246.91936	1.35968E-5	83016.81137	0.03594	1212.574	9.24742E-14	2.445E-12
	8237.64621	1.35056E-5	82552.52663	0.03574	1213.939	9.16472E-14	2.44466E-12
	8228.39388	1.33073E-5	81432.07293	0.03525	1215.304	9.0099E-14	2.42315E-12
	8219.16232	1.30984E-5	80243.56726	0.03474	1216.669	8.84855E-14	2.40198E-12
	8209.95145	1.28764E-5	78972.30133	0.03419	1218.034	8.67912E-14	2.35967E-12
	8200.76119	1.26682E-5	77782.35046	0.03367	1219.399	8.51967E-14	2.29969E-12
	8191.58478	1.245E-5	76528.26494	0.03313	1220.765	8.3542E-14	2.2478E-12
	8182.43558	1.22821E-5	75580.42907	0.03272	1222.13	8.22312E-14	2.22374E-12
	8173.30012	1.22516E-5	75476.99014	0.03267	1223.496	8.18439E-14	2.24921E-12
	8164.17836	1.21546E-5	74963.34056	0.03245	1224.863	8.1015E-14	2.24258E-12
	8155.08359	1.18734E-5	73310.90185	0.03174	1226.229	7.89647E-14	2.17009E-12
	8146.00243	1.14075E-5	70512.31726	0.03052	1227.596	7.56969E-14	2.07933E-12
	8136.94147	1.10842E-5	68590.74034	0.02969	1228.963	7.33886E-14	2.02334E-12
	8127.90064	1.10564E-5	68494.48072	0.02965	1230.33	7.30415E-14	2.03678E-12
	8118.87989	1.09862E-5	68135.21758	0.0295	1231.697	7.24168E-14	2.03619E-12
	8109.87913	1.09422E-5	67937.87759	0.02941	1233.064	7.19672E-14	2.0303E-12
	8100.89175	1.08108E-5	67196.65483	0.02909	1234.432	7.09456E-14	2.03272E-12
	8091.92426	1.04268E-5	64881.3186	0.02809	1235.8	6.82738E-14	1.96712E-12
	8082.9766	1.01159E-5	63016.57608	0.02728	1237.168	6.60919E-14	1.89952E-12
	8074.04872	9.8941E-6	61702.92791	0.02671	1238.536	6.44999E-14	1.87824E-12
	8065.13402	9.80045E-6	61186.43391	0.02649	1239.905	6.37484E-14	1.87829E-12
	8056.24548	9.83549E-6	61472.92888	0.02661	1241.273	6.38353E-14	1.86685E-12
	8047.37004	9.49304E-6	59398.0644	0.02571	1242.642	6.14771E-14	1.76713E-12
	8038.51413	8.90067E-6	55752.94234	0.02414	1244.011	5.75141E-14	1.62109E-12
	8029.67769	8.80779E-6	55231.87238	0.02391	1245.38	5.67889E-14	1.58237E-12
	8020.85422	9.03314E-6	56707.31205	0.02455	1246.75	5.81139E-14	1.62403E-12
	8012.05012	9.19065E-6	57759.47108	0.025	1248.12	5.89975E-14	1.6516E-12
	8003.26533	9.54496E-6	60052.0198	0.026	1249.49	6.11376E-14	1.70176E-12
	7994.49978	9.58283E-6	60356.41619	0.02613	1250.86	6.12458E-14	1.68358E-12
	7985.75342	8.96966E-6	56556.2516	0.02448	1252.23	5.72015E-14	1.56149E-12
	7977.02616	8.53349E-6	53864.97991	0.02332	1253.6	5.43011E-14	1.48589E-12
	7968.31162	8.42054E-6	53210.12671	0.02303	1254.971	5.34654E-14	1.45667E-12
	7959.61609	8.48699E-6	53688.66193	0.02324	1256.342	5.37698E-14	1.47011E-12
	7950.93952	8.88827E-6	56288.49219	0.02437	1257.713	5.61894E-14	1.54521E-12
	7942.27554	9.03242E-6	57263.78416	0.02479	1259.085	5.69763E-14	1.5472E-12
	7933.63672	8.75268E-6	55550.71511	0.02405	1260.456	5.50917E-14	1.48696E-12
	7925.01038	8.82211E-6	56052.29973	0.02427	1261.828	5.5408E-14	1.51447E-12
	7916.40279	9.24014E-6	58772.12513	0.02544	1263.2	5.79074E-14	1.5966E-12
	7907.81387	9.42873E-6	60036.80189	0.02599	1264.572	5.89612E-14	1.60852E-12
	7899.24357	9.40083E-6	59924.06946	0.02594	1265.944	5.86593E-14	1.57675E-12
	7890.6856	9.30289E-6	59364.09683	0.0257	1267.317	5.79225E-14	1.5591E-12
	7882.14615	9.24509E-6	59059.15351	0.02557	1268.69	5.74381E-14	1.55921E-12
	7873.62517	9.20101E-6	58841.21995	0.02547	1270.063	5.70407E-14	1.54582E-12
	7865.12259	8.89652E-6	56955.43617	0.02466	1271.436	5.5034E-14	1.47237E-12
	7856.63835	8.75237E-6	56093.11496	0.02428	1272.809	5.40255E-14	1.45179E-12
	7848.16624	8.98297E-6	57633.15877	0.02495	1274.183	5.53294E-14	1.51332E-12
	7839.71238	9.20793E-6	59140.19981	0.0256	1275.557	5.6593E-14	1.54687E-12
