A	FIT	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25
9938.28326	0.22114	7.14336E-5	2.41737E-4	0.0046	0.05909	0.08594	0.05697	0.00167	0.00289	0.00117	0.00268	0.00397	6.23897E-4	0	5.38057E-4	4.22804E-5	3.2243E-4	1.21507E-5	8.67653E-6	1.4656E-4	0	9.64325E-5	2.89226E-5	3.26339E-5	0	0
9925.13471	0.22974	6.99223E-5	2.34284E-4	0.00433	0.04944	0.09885	0.06213	0.00178	0.00302	0.0012	0.00274	0.00406	6.35535E-4	0	5.46604E-4	4.28901E-5	3.26708E-4	1.23139E-5	8.78927E-6	1.48395E-4	0	9.74929E-5	2.92097E-5	3.29797E-5	0	0
9912.01108	0.24379	6.84586E-5	2.27172E-4	0.00408	0.04198	0.11394	0.06833	0.0019	0.00316	0.00124	0.00281	0.00415	6.47502E-4	0	5.55355E-4	4.35131E-5	3.31073E-4	1.24727E-5	8.90421E-6	1.5018E-4	0	9.85709E-5	2.9501E-5	3.33141E-5	0	0
9898.93191	0.26064	6.70407E-5	2.20382E-4	0.00385	0.03555	0.13015	0.07513	0.00202	0.00332	0.00127	0.00288	0.00425	6.59118E-4	0	5.64319E-4	4.41499E-5	3.35525E-4	1.26346E-5	9.02143E-6	1.51998E-4	0	9.96669E-5	2.98097E-5	3.36537E-5	0	0
9885.87743	0.28021	6.57461E-5	2.14246E-4	0.00364	0.03062	0.14606	0.08339	0.00216	0.00348	0.00131	0.00295	0.00434	6.71761E-4	0	5.73501E-4	4.48007E-5	3.40068E-4	1.27997E-5	9.14098E-6	1.53848E-4	0	1.00781E-4	3.01101E-5	3.39985E-5	0	0
9872.85734	0.30309	6.44116E-5	2.08027E-4	0.00345	0.02638	0.16362	0.09257	0.00232	0.00365	0.00135	0.00302	0.00444	6.8404E-4	0	5.82909E-4	4.5466E-5	3.44704E-4	1.29681E-5	9.26293E-6	1.55642E-4	0	1.01915E-4	3.0415E-5	3.43487E-5	0	0
9859.87151	0.32928	6.31174E-5	2.02076E-4	0.00327	0.02313	0.18133	0.10388	0.00249	0.00384	0.00139	0.0031	0.00454	6.97412E-4	0	5.92551E-4	4.61463E-5	3.49435E-4	1.31398E-5	9.38188E-6	1.5756E-4	0	1.03067E-4	3.07246E-5	3.47042E-5	0	0
9846.91009	0.35606	6.19348E-5	1.96379E-4	0.00311	0.02045	0.19757	0.1166	0.00268	0.00405	0.00144	0.00318	0.00464	7.10405E-4	0	6.02433E-4	4.68421E-5	3.54264E-4	1.33149E-5	9.5087E-6	1.59513E-4	0	1.04239E-4	3.1039E-5	3.50654E-5	0	0
9833.99237	0.38592	6.07145E-5	1.91218E-4	0.00296	0.0181	0.21418	0.13166	0.0029	0.00426	0.00148	0.00327	0.00475	7.23765E-4	0	6.12565E-4	4.75194E-5	3.59195E-4	1.34936E-5	9.63811E-6	1.61503E-4	0	1.05431E-4	3.13582E-5	3.54322E-5	0	0
9821.09886	0.41691	5.95301E-5	1.85973E-4	0.00283	0.01626	0.22848	0.14956	0.00314	0.00451	0.00153	0.00335	0.00487	7.38327E-4	0	6.22955E-4	4.82466E-5	3.64229E-4	1.36758E-5	9.76439E-6	1.63531E-4	0	1.06589E-4	3.16824E-5	3.58048E-5	0	0
9808.23912	0.45214	5.84469E-5	1.80943E-4	0.00269	0.01471	0.24203	0.1721	0.00342	0.00478	0.00158	0.00344	0.00498	7.52488E-4	0	6.33072E-4	4.89906E-5	3.69096E-4	1.38619E-5	9.89908E-6	1.65498E-4	0	1.07822E-4	3.20116E-5	3.61833E-5	0	0
9795.40341	0.4879	5.73281E-5	1.76378E-4	0.00257	0.01339	0.2526	0.19785	0.00372	0.00506	0.00163	0.00353	0.00511	7.67061E-4	0	6.4399E-4	4.97153E-5	3.74341E-4	1.40517E-5	1.00305E-5	1.67601E-4	0	1.09076E-4	3.2346E-5	3.65484E-5	0	0
9782.61082	0.52654	5.63044E-5	1.71731E-4	0.00246	0.01225	0.26079	0.22855	0.00409	0.00538	0.00168	0.00363	0.00523	7.82062E-4	0	6.55192E-4	5.04937E-5	3.79699E-4	1.42454E-5	1.01708E-5	1.69642E-4	0	1.10294E-4	3.26708E-5	3.69388E-5	0	0
9769.84206	0.56866	5.52465E-5	1.6751E-4	0.00236	0.01121	0.26664	0.26492	0.0045	0.00571	0.00174	0.00373	0.00535	7.97508E-4	0	6.66108E-4	5.12906E-5	3.84881E-4	1.44337E-5	1.03077E-5	1.71825E-4	0	1.11592E-4	3.30156E-5	3.73355E-5	0	0
9757.10659	0.61398	5.4278E-5	1.63209E-4	0.00226	0.01036	0.26915	0.30748	0.00498	0.0061	0.00179	0.00383	0.00549	8.14368E-4	0	6.77895E-4	5.20673E-5	3.90467E-4	1.46355E-5	1.04475E-5	1.73944E-4	0	1.12853E-4	3.33659E-5	3.77183E-5	0	0
9744.40428	0.66297	5.33349E-5	1.59298E-4	0.00217	0.0096	0.26873	0.3564	0.00557	0.00651	0.00186	0.00394	0.00562	8.30788E-4	0	6.89385E-4	5.28617E-5	3.95873E-4	1.48415E-5	1.05966E-5	1.76211E-4	0	1.14196E-4	3.37062E-5	3.81277E-5	0	0
9731.73499	0.71485	5.23595E-5	1.55527E-4	0.00208	0.00893	0.26504	0.41123	0.00625	0.00697	0.00192	0.00406	0.00576	8.47711E-4	0	7.01799E-4	5.37157E-5	4.01701E-4	1.50418E-5	1.07423E-5	1.78412E-4	0	1.15501E-4	3.40675E-5	3.85228E-5	0	0
9719.09861	0.76903	5.14659E-5	1.51679E-4	0.002	0.00837	0.25871	0.47065	0.00707	0.00751	0.00199	0.00417	0.00592	8.65156E-4	0	7.13904E-4	5.45484E-5	4.07343E-4	1.52564E-5	1.0891E-5	1.80655E-4	0	1.16829E-4	3.44186E-5	3.89454E-5	0	0
9706.48558	0.82007	5.0595E-5	1.48174E-4	0.00193	0.00783	0.24981	0.52923	0.00808	0.00808	0.00206	0.00429	0.00607	8.83148E-4	0	7.26989E-4	5.54006E-5	4.13428E-4	1.54652E-5	1.10428E-5	1.83055E-4	0	1.18244E-4	3.47916E-5	3.93533E-5	0	0
9693.90525	0.87133	4.97461E-5	1.44791E-4	0.00186	0.00734	0.23863	0.5899	0.00936	0.00874	0.00214	0.00442	0.00623	9.00599E-4	0	7.39755E-4	5.63172E-5	4.19319E-4	1.56783E-5	1.11978E-5	1.85386E-4	0	1.1962E-4	3.5154E-5	3.97896E-5	0	0
9681.35748	0.9161	4.88675E-5	1.41522E-4	0.00179	0.0069	0.22554	0.64546	0.01101	0.00948	0.00222	0.00455	0.00639	9.19716E-4	0	7.5286E-4	5.72115E-5	4.25338E-4	1.59068E-5	1.13561E-5	1.87761E-4	0	1.21019E-4	3.55221E-5	4.02109E-5	0	0
9668.84216	0.94845	4.80617E-5	1.38364E-4	0.00173	0.0065	0.21095	0.68936	0.01318	0.01038	0.0023	0.00469	0.00656	9.39448E-4	0	7.66316E-4	5.81273E-5	4.31833E-4	1.61292E-5	1.15178E-5	1.90183E-4	0	1.22443E-4	3.59131E-5	4.0639E-5	0	0
9656.34982	0.9694	4.72757E-5	1.35134E-4	0.00167	0.00616	0.19528	0.72214	0.01598	0.01138	0.00239	0.00484	0.00673	9.59825E-4	0	7.80874E-4	5.90653E-5	4.38124E-4	1.63562E-5	1.1683E-5	1.92652E-4	0	1.23893E-4	3.62933E-5	4.10739E-5	0	0
9643.88973	0.97408	4.65089E-5	1.32186E-4	0.00161	0.00582	0.17898	0.73794	0.01992	0.01253	0.00248	0.00499	0.00692	9.80872E-4	0	7.95092E-4	6.00262E-5	4.44554E-4	1.65998E-5	1.18517E-5	1.95169E-4	0	1.25368E-4	3.66795E-5	4.15392E-5	0	0
9631.46175	0.96221	4.57607E-5	1.29335E-4	0.00156	0.00551	0.16244	0.73571	0.02534	0.0139	0.00258	0.00514	0.00711	0.001	0	8.09702E-4	6.10108E-5	4.51126E-4	1.68368E-5	1.20163E-5	1.97736E-4	0	1.2687E-4	3.70719E-5	4.19887E-5	0	0
9619.06576	0.93447	4.50304E-5	1.26575E-4	0.00151	0.00525	0.14606	0.71543	0.03245	0.01551	0.00269	0.0053	0.00731	0.00102	0	8.24718E-4	6.20199E-5	4.57846E-4	1.7079E-5	1.21923E-5	2.00355E-4	0	1.28399E-4	3.74706E-5	4.24456E-5	0	0
9606.70164	0.89623	4.43176E-5	1.23902E-4	0.00146	0.00498	0.13015	0.68103	0.04237	0.01743	0.00279	0.00547	0.00751	0.00105	0	8.40155E-4	6.30543E-5	4.64717E-4	1.73265E-5	1.23723E-5	2.03025E-4	0	1.29956E-4	3.78758E-5	4.29099E-5	0	0
9594.36005	0.85015	4.36646E-5	1.21464E-4	0.00141	0.00475	0.11499	0.63498	0.0549	0.01974	0.00292	0.00566	0.00773	0.00107	0	8.5603E-4	6.41149E-5	4.71744E-4	1.75794E-5	1.25478E-5	2.05749E-4	0	1.31466E-4	3.82876E-5	4.33819E-5	0	0
9582.05932	0.79776	4.29839E-5	1.18952E-4	0.00137	0.00453	0.10079	0.57803	0.07074	0.02234	0.00304	0.00584	0.00795	0.00109	0	8.72359E-4	6.51474E-5	4.78932E-4	1.78379E-5	1.27358E-5	2.08389E-4	0	1.33079E-4	3.87062E-5	4.38617E-5	0	0
9569.78093	0.7503	4.2319E-5	1.16517E-4	0.00133	0.00433	0.08771	0.51995	0.09077	0.02566	0.00317	0.00604	0.00817	0.00112	0	8.88263E-4	6.62616E-5	4.86286E-4	1.81021E-5	1.2928E-5	2.11222E-4	0	1.34722E-4	3.91317E-5	4.43496E-5	0	0
9557.53397	0.70754	4.16695E-5	1.14157E-4	0.00129	0.00413	0.07664	0.46152	0.11307	0.02967	0.00332	0.00625	0.00842	0.00114	0	9.05527E-4	6.74046E-5	4.93811E-4	1.83586E-5	1.31156E-5	2.14114E-4	0	1.36315E-4	3.95444E-5	4.48193E-5	0	0
9545.3092	0.67032	4.10349E-5	1.11867E-4	0.00125	0.00396	0.06591	0.40551	0.1373	0.0345	0.00347	0.00646	0.00867	0.00117	0	9.23299E-4	6.85776E-5	5.01512E-4	1.86345E-5	1.33072E-5	2.17065E-4	0	1.38019E-4	3.99838E-5	4.53233E-5	0	0
9533.12475	0.63993	4.0453E-5	1.09775E-4	0.00121	0.0038	0.05642	0.35381	0.16179	0.0403	0.00363	0.00669	0.00892	0.0012	0	9.416E-4	6.97205E-5	5.08952E-4	1.89167E-5	1.35126E-5	2.19926E-4	0	1.39755E-4	4.04306E-5	4.58358E-5	0	0
9520.9623	0.61547	3.98459E-5	1.07616E-4	0.00118	0.00364	0.04868	0.30748	0.1844	0.04676	0.0038	0.00692	0.0092	0.00123	0	9.59444E-4	7.09548E-5	5.17012E-4	1.92054E-5	1.37131E-5	2.23E-4	0	1.41439E-4	4.08641E-5	4.6357E-5	0	0
9508.83085	0.59473	3.92525E-5	1.05642E-4	0.00115	0.00349	0.04143	0.2669	0.20279	0.05485	0.00398	0.00717	0.0095	0.00126	0	9.78834E-4	7.21581E-5	5.25265E-4	1.94858E-5	1.39181E-5	2.25979E-4	0	1.4324E-4	4.13258E-5	4.68591E-5	0	0
9496.73028	0.57571	3.87081E-5	1.03604E-4	0.00111	0.00336	0.03522	0.23192	0.21483	0.06432	0.00418	0.00744	0.00978	0.00129	0	9.98819E-4	7.34582E-5	5.33243E-4	1.97877E-5	1.41277E-5	2.29181E-4	0	1.44988E-4	4.17953E-5	4.7398E-5	0	0
9484.65146	0.55609	3.81398E-5	1.01624E-4	0.00109	0.00323	0.0303	0.20212	0.21902	0.07452	0.0044	0.00771	0.0101	0.00132	0	0.00102	7.47262E-5	5.4189E-4	2.00966E-5	1.43525E-5	2.32286E-4	0	1.46767E-4	4.2251E-5	4.79463E-5	0	0
9472.61231	0.53528	3.76184E-5	9.98126E-5	0.00106	0.00312	0.0258	0.17689	0.21483	0.08687	0.00463	0.00802	0.01042	0.00135	0	0.00104	7.60273E-5	5.50251E-4	2.03969E-5	1.45721E-5	2.35454E-4	0	1.48671E-4	4.27142E-5	4.84745E-5	0	0
9460.59473	0.51214	3.7074E-5	9.80491E-5	0.00103	0.003	0.02229	0.15558	0.20279	0.09978	0.00488	0.00832	0.01075	0.00138	0	0.00106	7.74342E-5	5.59317E-4	2.07203E-5	1.47967E-5	2.3886E-4	0	1.5052E-4	4.32077E-5	4.90416E-5	0	0
9448.60761	0.48938	3.65742E-5	9.62262E-5	0.001	0.00289	0.01911	0.13757	0.1852	0.11489	0.00515	0.00864	0.01112	0.00142	0	0.00108	7.88072E-5	5.68088E-4	2.10347E-5	1.50267E-5	2.42165E-4	0	1.52403E-4	4.36868E-5	4.95881E-5	0	0
9436.65082	0.46535	3.60846E-5	9.45567E-5	9.76117E-4	0.00279	0.01665	0.12232	0.16271	0.13012	0.00544	0.00898	0.01148	0.00145	0	0.0011	8.02172E-5	5.77601E-4	2.13563E-5	1.5262E-5	2.45539E-4	0	1.54321E-4	4.41739E-5	5.01749E-5	0	0
9424.71537	0.44339	3.5573E-5	9.28302E-5	9.5249E-4	0.00269	0.01445	0.10998	0.13825	0.14613	0.00576	0.00935	0.01189	0.00149	0	0.00113	8.16655E-5	5.86808E-4	2.17029E-5	1.55029E-5	2.48984E-4	0	1.56276E-4	4.4693E-5	5.07406E-5	0	0
9412.81894	0.42582	3.51033E-5	9.12482E-5	9.28651E-4	0.0026	0.01274	0.0988	0.11488	0.16367	0.00611	0.00975	0.01229	0.00153	0	0.00115	8.32329E-5	5.96798E-4	2.20401E-5	1.57496E-5	2.52502E-4	0	1.58269E-4	4.5197E-5	5.13158E-5	0	0
9400.94367	0.41074	3.46429E-5	8.97064E-5	9.05699E-4	0.00252	0.01131	0.0892	0.09321	0.18013	0.00648	0.01016	0.01271	0.00157	0	0.00118	8.47642E-5	6.0647E-4	2.23852E-5	1.599E-5	2.56095E-4	0	1.603E-4	4.57097E-5	5.19009E-5	0	0
9389.09832	0.39909	3.41617E-5	8.82035E-5	8.84578E-4	0.00244	0.01002	0.08131	0.07348	0.19611	0.0069	0.0106	0.01315	0.00161	0	0.0012	8.63383E-5	6.16379E-4	2.27573E-5	1.62485E-5	2.59766E-4	0	1.6237E-4	4.62311E-5	5.25294E-5	0	0
9377.28278	0.39233	3.37196E-5	8.66478E-5	8.63237E-4	0.00236	0.00902	0.07404	0.05768	0.21203	0.00737	0.01106	0.01362	0.00165	0	0.00123	8.79568E-5	6.26533E-4	2.31194E-5	1.65133E-5	2.63516E-4	0	1.6448E-4	4.67615E-5	5.31355E-5	0	0
9365.48818	0.38758	3.32861E-5	8.5221E-5	8.43581E-4	0.00229	0.00817	0.06801	0.04498	0.22535	0.00785	0.01156	0.01415	0.0017	0	0.00125	8.96214E-5	6.37562E-4	2.34903E-5	1.67715E-5	2.67349E-4	0	1.66633E-4	4.73011E-5	5.37521E-5	0	0
9353.73195	0.38389	3.28609E-5	8.38292E-5	8.24591E-4	0.00222	0.00745	0.0624	0.03475	0.23661	0.00842	0.01208	0.01467	0.00174	0	0.00128	9.13338E-5	6.48248E-4	2.38702E-5	1.70493E-5	2.71265E-4	0	1.68827E-4	4.78501E-5	5.43795E-5	0	0
9341.99648	0.38154	3.24438E-5	8.24713E-5	8.05378E-4	0.00215	0.00678	0.0577	0.0273	0.24534	0.00902	0.01265	0.01522	0.00179	0	0.00131	9.3002E-5	6.59205E-4	2.42594E-5	1.7334E-5	2.75268E-4	0	1.71066E-4	4.84088E-5	5.5018E-5	0	0
9330.29041	0.37874	3.20346E-5	8.11463E-5	7.87661E-4	0.00209	0.00626	0.05329	0.02173	0.25118	0.00974	0.01321	0.0158	0.00184	0	0.00134	9.4813E-5	6.70443E-4	2.46582E-5	1.76119E-5	2.79361E-4	0	1.73234E-4	4.89499E-5	5.56678E-5	0	0
9318.61365	0.37514	3.16331E-5	7.9853E-5	7.70524E-4	0.00203	0.00579	0.04955	0.01758	0.25389	0.0105	0.01386	0.01641	0.00189	0	0.00137	9.66776E-5	6.81971E-4	2.5067E-5	1.79109E-5	2.83546E-4	0	1.7556E-4	4.9528E-5	5.63292E-5	0	0
9306.95742	0.37003	3.12392E-5	7.85904E-5	7.53942E-4	0.00197	0.00539	0.0462	0.01448	0.25334	0.01141	0.01455	0.01706	0.00195	0	0.0014	9.85979E-5	6.93799E-4	2.5486E-5	1.82029E-5	2.87598E-4	0	1.77935E-4	5.01163E-5	5.70024E-5	0	0
9295.3303	0.36282	3.08526E-5	7.73577E-5	7.37891E-4	0.00192	0.00503	0.04301	0.01214	0.24957	0.01238	0.0153	0.01775	0.002	0	0.00143	1.00471E-4	7.05939E-4	2.59156E-5	1.85021E-5	2.91971E-4	0	1.80235E-4	5.07153E-5	5.76879E-5	0	0
9283.74083	0.35379	3.04731E-5	7.61538E-5	7.22349E-4	0.00187	0.00472	0.04029	0.01035	0.24273	0.0135	0.01605	0.01848	0.00206	0	0.00147	1.02506E-4	7.18401E-4	2.63327E-5	1.88242E-5	2.96444E-4	0	1.82705E-4	5.12957E-5	5.83857E-5	0	0
9272.17162	0.34307	3.01006E-5	7.50505E-5	7.07294E-4	0.00181	0.00443	0.03781	0.009	0.23311	0.01486	0.01692	0.01921	0.00212	0	0.0015	1.04604E-4	7.31197E-4	2.6784E-5	1.91389E-5	3.00777E-4	0	1.85099E-4	5.19159E-5	5.90963E-5	0	0
9260.62263	0.33075	2.97349E-5	7.39E-5	6.92707E-4	0.00177	0.00418	0.03556	0.00788	0.22112	0.01635	0.01786	0.02003	0.00219	0	0.00154	1.06652E-4	7.43555E-4	2.72471E-5	1.94616E-5	3.05455E-4	0	1.8767E-4	5.25172E-5	5.97795E-5	0	0
9249.11093	0.31727	2.93759E-5	7.27757E-5	6.78567E-4	0.00172	0.00395	0.0335	0.00697	0.20722	0.01808	0.0188	0.0209	0.00225	0	0.00157	1.0888E-4	7.57033E-4	2.7697E-5	1.97925E-5	3.09988E-4	0	1.90163E-4	5.31598E-5	6.05158E-5	0	0
9237.61928	0.30329	2.90233E-5	7.1677E-5	6.64857E-4	0.00168	0.00373	0.03161	0.00625	0.19192	0.02011	0.0199	0.02183	0.00232	0	0.00161	1.11056E-4	7.70881E-4	2.8184E-5	2.0132E-5	3.14884E-4	0	1.92841E-4	5.37829E-5	6.12658E-5	0	0
9226.15615	0.28926	2.86999E-5	7.06695E-5	6.5156E-4	0.00163	0.00354	0.02988	0.00561	0.17577	0.02267	0.02102	0.02276	0.00239	0	0.00165	1.13425E-4	7.85114E-4	2.86841E-5	2.0498E-5	3.1963E-4	0	1.95438E-4	5.44489E-5	6.19871E-5	0	0
9214.72144	0.27686	2.83594E-5	6.96181E-5	6.38659E-4	0.00159	0.00337	0.02829	0.0051	0.16037	0.02552	0.02232	0.02382	0.00247	0	0.00169	1.15739E-4	7.98874E-4	2.91703E-5	2.08559E-5	3.24485E-4	0	1.98087E-4	5.50949E-5	6.27647E-5	0	0
9203.31503	0.2643	2.8025E-5	6.859E-5	6.26138E-4	0.00155	0.00322	0.02682	0.00464	0.14396	0.02889	0.02364	0.02495	0.00255	0	0.00173	1.18126E-4	8.13895E-4	2.9697E-5	2.12233E-5	3.2973E-4	0	2.00791E-4	5.57524E-5	6.35572E-5	0	0
9191.92838	0.25327	2.77181E-5	6.76468E-5	6.14554E-4	0.00152	0.00306	0.02546	0.00425	0.12804	0.0329	0.02519	0.02607	0.00263	0	0.00177	1.20727E-4	8.28423E-4	3.02092E-5	2.15814E-5	3.34818E-4	0	2.03551E-4	5.64218E-5	6.43194E-5	0	0
9180.5783	0.24513	2.73949E-5	6.6662E-5	6.02733E-4	0.00148	0.00292	0.02421	0.0039	0.11391	0.03765	0.02678	0.02737	0.00272	0	0.00182	1.23271E-4	8.44291E-4	3.07645E-5	2.19683E-5	3.40024E-4	0	2.06518E-4	5.71377E-5	6.51416E-5	0	0
9169.24781	0.23845	2.70774E-5	6.57582E-5	5.91791E-4	0.00144	0.00279	0.0231	0.00361	0.09978	0.04325	0.02864	0.02875	0.00281	0	0.00187	1.25896E-4	8.59646E-4	3.13049E-5	2.23657E-5	3.45353E-4	0	2.09398E-4	5.78322E-5	6.59326E-5	0	0
9157.94525	0.2341	2.67859E-5	6.48143E-5	5.8062E-4	0.00141	0.00268	0.02201	0.00334	0.08687	0.04983	0.03056	0.03015	0.00291	0	0.00192	1.28607E-4	8.76426E-4	3.18596E-5	2.2774E-5	3.51116E-4	0	2.12338E-4	5.85395E-5	6.67382E-5	0	0
9146.66215	0.23337	2.64789E-5	6.39478E-5	5.69763E-4	0.00138	0.00257	0.021	0.00311	0.07598	0.0575	0.03268	0.03175	0.00301	0	0.00196	1.31407E-4	8.92674E-4	3.24613E-5	2.31936E-5	3.5671E-4	0	2.1534E-4	5.92599E-5	6.76074E-5	0	0
9135.41517	0.23466	2.61971E-5	6.30425E-5	5.59705E-4	0.00135	0.00246	0.02005	0.0029	0.0656	0.06633	0.03501	0.03336	0.00311	0	0.00202	1.343E-4	9.10437E-4	3.30472E-5	2.36031E-5	3.62438E-4	0	2.18407E-4	5.99936E-5	6.8444E-5	0	0
9124.18749	0.23906	2.59197E-5	6.22112E-5	5.49911E-4	0.00132	0.00237	0.01922	0.00271	0.05708	0.07572	0.03778	0.03509	0.00322	0	0.00207	1.37458E-4	9.27646E-4	3.36492E-5	2.4046E-5	3.68306E-4	0	2.2154E-4	6.07411E-5	6.92963E-5	0	0
9112.98737	0.24628	2.56275E-5	6.13963E-5	5.39902E-4	0.00129	0.00228	0.01839	0.00254	0.04914	0.0869	0.04068	0.03709	0.00334	0	0.00213	1.40555E-4	9.45349E-4	3.42678E-5	2.45016E-5	3.74319E-4	0	2.2457E-4	6.15027E-5	7.02161E-5	0	0
9101.81472	0.25666	2.53591E-5	6.05446E-5	5.30622E-4	0.00126	0.00219	0.01766	0.00239	0.04276	0.09922	0.0439	0.03911	0.00346	0	0.00218	1.43758E-4	9.64721E-4	3.49037E-5	2.49465E-5	3.80479E-4	0	2.27837E-4	6.22786E-5	7.11018E-5	0	0
9090.66943	0.26947	2.50762E-5	5.97622E-5	5.2158E-4	0.00123	0.00211	0.01693	0.00225	0.03727	0.11251	0.0475	0.04129	0.00359	0	0.00224	1.46886E-4	9.83504E-4	3.55575E-5	2.54281E-5	3.86794E-4	0	2.31176E-4	6.30295E-5	7.20044E-5	0	0
9079.54315	0.28351	2.48165E-5	5.89948E-5	5.12768E-4	0.00121	0.00204	0.01628	0.00212	0.03228	0.12562	0.05153	0.04383	0.00373	0	0.00231	1.5031E-4	0.001	3.62298E-5	2.58986E-5	3.92903E-4	0	2.34589E-4	6.38347E-5	7.29243E-5	0	0
9068.44408	0.3004	2.45608E-5	5.82422E-5	5.03753E-4	0.00118	0.00196	0.01563	0.002	0.02833	0.13997	0.05606	0.04641	0.00387	0	0.00237	1.53856E-4	0.00102	3.69215E-5	2.64083E-5	3.99532E-4	0	2.38078E-4	6.46554E-5	7.3862E-5	0	0
9057.37211	0.31873	2.4309E-5	5.75039E-5	4.95388E-4	0.00116	0.0019	0.01505	0.00189	0.02498	0.15427	0.06117	0.04921	0.00403	0	0.00244	1.5753E-4	0.00104	3.76332E-5	2.69066E-5	4.06329E-4	0	2.41456E-4	6.5492E-5	7.48179E-5	0	0
9046.32715	0.33695	2.40435E-5	5.67318E-5	4.8723E-4	0.00113	0.00183	0.01451	0.0018	0.02196	0.16717	0.06693	0.05226	0.00419	0	0.00251	1.61338E-4	0.00107	3.83657E-5	2.74465E-5	4.13303E-4	0	2.451E-4	6.6302E-5	7.57925E-5	0	0
9035.30908	0.35666	2.37996E-5	5.6022E-5	4.79272E-4	0.00111	0.00177	0.01396	0.00171	0.01959	0.17986	0.07345	0.05558	0.00435	0	0.00258	1.65063E-4	0.00109	3.91198E-5	2.79747E-5	4.20458E-4	0	2.48629E-4	6.71709E-5	7.67863E-5	0	0
9024.30969	0.37599	2.35594E-5	5.53255E-5	4.71508E-4	0.00109	0.00172	0.01347	0.00162	0.01757	0.19028	0.08083	0.05948	0.00454	0	0.00266	1.69151E-4	0.00111	3.98965E-5	2.85183E-5	4.27387E-4	0	2.52438E-4	6.80123E-5	7.77998E-5	0	0
9013.33703	0.39535	2.33229E-5	5.46419E-5	4.63931E-4	0.00107	0.00166	0.01301	0.00155	0.01584	0.19932	0.0892	0.06347	0.00473	0	0.00274	1.73393E-4	0.00113	4.06966E-5	2.9078E-5	4.34913E-4	0	2.56128E-4	6.89152E-5	7.88336E-5	0	0
9002.39104	0.41359	2.30899E-5	5.39709E-5	4.56536E-4	0.00105	0.00161	0.01257	0.00148	0.01437	0.20544	0.09866	0.06786	0.00494	0	0.00282	1.77549E-4	0.00116	4.14746E-5	2.96853E-5	4.42206E-4	0	2.60111E-4	6.97898E-5	7.98881E-5	0	0
8991.47159	0.4304	2.28603E-5	5.33122E-5	4.49673E-4	0.00103	0.00156	0.01215	0.00141	0.0131	0.20899	0.10859	0.07267	0.00515	0	0.00291	1.82115E-4	0.00118	4.2323E-5	3.028E-5	4.5013E-4	0	2.63971E-4	7.07285E-5	8.09639E-5	0	0
8980.5786	0.44715	2.26342E-5	5.26655E-5	4.42616E-4	0.00101	0.00151	0.01176	0.00135	0.01201	0.20978	0.12051	0.07797	0.00539	0	0.003	1.86592E-4	0.00121	4.31978E-5	3.08928E-5	4.57811E-4	0	2.6814E-4	7.16379E-5	8.19964E-5	0	0
8969.70393	0.46307	2.24114E-5	5.20725E-5	4.35723E-4	9.89186E-4	0.00147	0.01136	0.00129	0.01105	0.20767	0.1338	0.08381	0.00563	0	0.0031	1.91517E-4	0.00123	4.40492E-5	3.15245E-5	4.66161E-4	0	2.72181E-4	7.2565E-5	8.31154E-5	0	0
8958.85556	0.47854	2.21919E-5	5.14482E-5	4.28991E-4	9.71587E-4	0.00143	0.011	0.00123	0.01021	0.20288	0.14851	0.09027	0.0059	0	0.00319	1.9635E-4	0.00126	4.49784E-5	3.21759E-5	4.74259E-4	0	2.76315E-4	7.35604E-5	8.42574E-5	0	0
8948.0334	0.49208	2.19757E-5	5.08351E-5	4.22739E-4	9.5325E-4	0.00139	0.01066	0.00118	0.00948	0.1951	0.16344	0.0974	0.0062	0	0.0033	2.01671E-4	0.00129	4.58834E-5	3.28477E-5	4.83066E-4	0	2.80543E-4	7.45253E-5	8.54231E-5	0	0
8937.23736	0.50642	2.17625E-5	5.02329E-5	4.16305E-4	9.36601E-4	0.00135	0.01033	0.00114	0.00882	0.18563	0.18057	0.10472	0.00649	0	0.00341	2.06898E-4	0.00132	4.68718E-5	3.35409E-5	4.91612E-4	0	2.85113E-4	7.55092E-5	8.65426E-5	0	0
8926.46733	0.52025	2.15525E-5	4.96414E-5	4.10017E-4	9.19244E-4	0.00131	0.01004	0.00109	0.00824	0.17448	0.19735	0.11341	0.00681	0	0.00352	2.12334E-4	0.00134	4.7835E-5	3.42564E-5	5.00387E-4	0	2.89546E-4	7.65128E-5	8.77563E-5	0	0
8915.71529	0.53555	2.13455E-5	4.90987E-5	4.04174E-4	9.03478E-4	0.00128	0.00974	0.00105	0.00772	0.16209	0.21576	0.12306	0.00718	0	0.00365	2.18327E-4	0.00138	4.88877E-5	3.49556E-5	5.09938E-4	0	2.94084E-4	7.75365E-5	8.89221E-5	0	0
8904.98911	0.55105	2.11414E-5	4.8527E-5	3.98158E-4	8.88116E-4	0.00125	0.00945	0.00101	0.00725	0.14894	0.23402	0.13376	0.00755	0	0.00377	2.24226E-4	0.00141	4.99142E-5	3.57173E-5	5.19213E-4	0	2.98729E-4	7.85809E-5	9.01865E-5	0	0
