LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	9782.61082	1.05145E-4	541194.04027	0.3341	1022.222	1.00623E-12	2.41072E-12
	9769.84206	1.18349E-4	609954.8608	0.37655	1023.558	1.12964E-12	2.67575E-12
	9757.10659	1.3166E-4	679445.71636	0.41945	1024.894	1.25342E-12	2.93848E-12
	9744.40428	1.47291E-4	761097.43577	0.46986	1026.23	1.39857E-12	3.25358E-12
	9731.73499	1.64716E-4	852249.59519	0.52613	1027.566	1.55997E-12	3.61202E-12
	9719.09861	1.81301E-4	939281.51833	0.57986	1028.902	1.71259E-12	3.94899E-12
	9706.48558	1.96129E-4	1.01742E6	0.6281	1030.239	1.84785E-12	4.23906E-12
	9693.90525	2.06332E-4	1.07174E6	0.66163	1031.576	1.93894E-12	4.42959E-12
	9681.35748	2.10591E-4	1.09528E6	0.67616	1032.913	1.97384E-12	4.50243E-12
	9668.84216	2.13278E-4	1.11069E6	0.68568	1034.25	1.99386E-12	4.54941E-12
	9656.34982	2.14738E-4	1.11974E6	0.69126	1035.588	2.00233E-12	4.5718E-12
	9643.88973	2.11905E-4	1.10639E6	0.68303	1036.926	1.97082E-12	4.51301E-12
	9631.46175	2.05656E-4	1.07515E6	0.66374	1038.264	1.90777E-12	4.3904E-12
	9619.06576	1.96141E-4	1.02673E6	0.63384	1039.602	1.81482E-12	4.19244E-12
	9606.70164	1.84264E-4	965800.44117	0.59623	1040.94	1.70055E-12	3.93993E-12
	9594.36005	1.73326E-4	909640.28488	0.56156	1042.279	1.5955E-12	3.70797E-12
	9582.05932	1.63816E-4	860831.27599	0.53143	1043.617	1.50409E-12	3.5096E-12
	9569.78093	1.55004E-4	815570.27319	0.50349	1044.956	1.41954E-12	3.32972E-12
	9557.53397	1.4639E-4	771236.70753	0.47612	1046.295	1.33722E-12	3.15425E-12
	9545.3092	1.36611E-4	720635.69864	0.44488	1047.635	1.2447E-12	2.94651E-12
	9533.12475	1.26568E-4	668512.20285	0.4127	1048.974	1.15026E-12	2.72605E-12
	9520.9623	1.18825E-4	628417.7509	0.38795	1050.314	1.07714E-12	2.55215E-12
	9508.83085	1.1291E-4	597895.66688	0.36911	1051.654	1.02091E-12	2.41846E-12
	9496.73028	1.07187E-4	568315.83351	0.35085	1052.994	9.66699E-13	2.29683E-12
	9484.65146	1.01827E-4	540584.47648	0.33373	1054.335	9.16024E-13	2.18483E-12
	9472.61231	9.63277E-5	512038.10089	0.3161	1055.675	8.64352E-13	2.06549E-12
	9460.59473	9.06419E-5	482426.66761	0.29782	1057.016	8.11271E-13	1.94105E-12
	9448.60761	8.63498E-5	460165.92482	0.28408	1058.357	7.70898E-13	1.84826E-12
	9436.65082	8.30015E-5	442882.77542	0.27341	1059.698	7.39131E-13	1.7791E-12
	9424.71537	7.99911E-5	427360.36454	0.26383	1061.04	7.10523E-13	1.71336E-12
	9412.81894	7.77372E-5	415843.74567	0.25672	1062.381	6.88761E-13	1.65828E-12
	9400.94367	7.48133E-5	400707.84409	0.24737	1063.723	6.61183E-13	1.58984E-12
	9389.09832	7.11371E-5	381498.50053	0.23552	1065.065	6.2711E-13	1.50777E-12
	9377.28278	6.87601E-5	369215.78378	0.22793	1066.407	6.04631E-13	1.45848E-12
	9365.48818	6.72898E-5	361775.64461	0.22334	1067.75	5.90214E-13	1.42867E-12
	9353.73195	6.56733E-5	353528.52212	0.21825	1069.092	5.74591E-13	1.39069E-12
	9341.99648	6.40694E-5	345328.18183	0.21319	1070.435	5.59153E-13	1.35579E-12
	9330.29041	6.16068E-5	332471.29593	0.20525	1071.778	5.36314E-13	1.3061E-12
	9318.61365	5.84963E-5	316080.54208	0.19513	1073.121	5.07962E-13	1.23903E-12
	9306.95742	5.65729E-5	306070.71175	0.18895	1074.465	4.90032E-13	1.19511E-12
	9295.3303	5.55997E-5	301181.35638	0.18593	1075.809	4.80399E-13	1.17351E-12
	9283.74083	5.443E-5	295213.59538	0.18225	1077.152	4.69121E-13	1.14833E-12
	9272.17162	5.31783E-5	288784.42092	0.17828	1078.496	4.57191E-13	1.12007E-12
	9260.62263	5.13248E-5	279066.33644	0.17228	1079.841	4.40157E-13	1.07906E-12
	9249.11093	4.8785E-5	265587.00598	0.16396	1081.185	4.17336E-13	1.02361E-12
	9237.61928	4.72402E-5	257496.88235	0.15896	1082.53	4.03117E-13	9.88278E-13
	9226.15615	4.66715E-5	254713.14172	0.15725	1083.875	3.97277E-13	9.72415E-13
	9214.72144	4.57902E-5	250213.60704	0.15447	1085.22	3.88809E-13	9.49811E-13
	9203.31503	4.46076E-5	244053.49032	0.15066	1086.565	3.77831E-13	9.22004E-13
	9191.92838	4.32889E-5	237132.51745	0.14639	1087.911	3.65755E-13	8.91921E-13
	9180.5783	4.18444E-5	229503.00231	0.14168	1089.256	3.52677E-13	8.57553E-13
	9169.24781	4.09597E-5	224928.32478	0.13886	1090.602	3.44369E-13	8.33374E-13
	9157.94525	4.07733E-5	224180.88431	0.1384	1091.948	3.41957E-13	8.23867E-13
	9146.66215	4.03735E-5	222256.39981	0.13721	1093.295	3.3777E-13	8.1015E-13
	9135.41517	3.97802E-5	219260.02599	0.13536	1094.641	3.31989E-13	7.91304E-13
	9124.18749	3.94011E-5	217437.67625	0.13423	1095.988	3.28017E-13	7.7616E-13
	9112.98737	3.90141E-5	215566.66216	0.13308	1097.335	3.23999E-13	7.6205E-13
	9101.81472	3.90466E-5	216011.24537	0.13335	1098.682	3.23474E-13	7.55069E-13
	9090.66943	3.97143E-5	219974.36006	0.1358	1100.029	3.282E-13	7.59262E-13
	9079.54315	4.08237E-5	226396.10352	0.13976	1101.377	3.36543E-13	7.7253E-13
	9068.44408	4.21662E-5	234127.47772	0.14454	1102.725	3.46761E-13	7.88381E-13
	9057.37211	4.33327E-5	240898.47279	0.14872	1104.073	3.55484E-13	7.98591E-13
	9046.32715	4.46122E-5	248314.66504	0.1533	1105.421	3.65089E-13	8.09894E-13
	9035.30908	4.65187E-5	259241.91532	0.16004	1106.769	3.79764E-13	8.32219E-13
	9024.30969	4.88E-5	272286.82891	0.16809	1108.118	3.97418E-13	8.60417E-13
	9013.33703	5.15661E-5	288070.88528	0.17784	1109.467	4.18924E-13	8.95129E-13
	9002.39104	5.50955E-5	308161.70123	0.19024	1110.816	4.4651E-13	9.40616E-13
	8991.47159	5.80504E-5	325083.43523	0.20069	1112.165	4.69317E-13	9.72951E-13
	8980.5786	6.01662E-5	337340.65383	0.20826	1113.514	4.85245E-13	9.90917E-13
	8969.70393	6.32024E-5	354794.10866	0.21903	1114.864	5.08499E-13	1.02638E-12
	8958.85556	6.72154E-5	377778.56199	0.23322	1116.214	5.39479E-13	1.07555E-12
	8948.0334	7.10926E-5	400053.13198	0.24697	1117.564	5.69219E-13	1.11819E-12
	8937.23736	7.46378E-5	420510.17153	0.2596	1118.914	5.96164E-13	1.15556E-12
	8926.46733	7.71486E-5	435180.29649	0.26866	1120.264	6.14734E-13	1.17978E-12
	8915.71529	7.84878E-5	443268.07774	0.27365	1121.615	6.23899E-13	1.18746E-12
	8904.98911	8.04878E-5	455111.09102	0.28096	1122.966	6.38259E-13	1.20322E-12
	8894.28871	8.34592E-5	472480.24276	0.29168	1124.317	6.60232E-13	1.23145E-12
	8883.614	8.63229E-5	489279.75183	0.30205	1125.668	6.81248E-13	1.25737E-12
	8872.957	8.9175E-5	506052.43118	0.31241	1127.02	7.02069E-13	1.28512E-12
	8862.3334	9.09396E-5	516684.76835	0.31897	1128.371	7.14248E-13	1.30138E-12
	8851.72737	9.10636E-5	518009.2863	0.31979	1129.723	7.13511E-13	1.29441E-12
	8841.1467	9.15895E-5	521624.37906	0.32202	1131.075	7.15917E-13	1.2926E-12
	8830.59129	9.27663E-5	528958.1532	0.32655	1132.427	7.23386E-13	1.30173E-12
	8820.05327	9.3145E-5	531751.76664	0.32827	1133.78	7.24606E-13	1.29825E-12
	8809.54038	9.24403E-5	528358.62516	0.32618	1135.133	7.17411E-13	1.27696E-12
	8799.06026	9.0395E-5	517283.76842	0.31934	1136.485	6.99869E-13	1.24201E-12
	8788.5896	8.72292E-5	499762.50284	0.30853	1137.839	6.73753E-13	1.19552E-12
	8778.15153	8.46356E-5	485479.6076	0.29971	1139.192	6.52168E-13	1.15391E-12
	8767.73823	8.25821E-5	474263.12867	0.29278	1140.545	6.34836E-13	1.1186E-12
	8757.34194	8.01831E-5	461032.15414	0.28462	1141.899	6.14932E-13	1.08009E-12
	8746.97027	7.78303E-5	448034.83167	0.27659	1143.253	5.95476E-13	1.04539E-12
	8736.62314	7.46715E-5	430360.061	0.26568	1144.607	5.69957E-13	9.98587E-13
	8726.30046	7.05512E-5	407094.51694	0.25132	1145.961	5.37236E-13	9.36485E-13
	8715.99455	6.74759E-5	389809.3821	0.24065	1147.316	5.12604E-13	8.90967E-13
	8705.71295	6.56561E-5	379744.7506	0.23443	1148.671	4.97604E-13	8.62385E-13
	8695.45558	6.41758E-5	371620.40941	0.22942	1150.026	4.85239E-13	8.37778E-13
	8685.22235	6.29508E-5	364956.61261	0.2253	1151.381	4.74858E-13	8.18459E-13
	8675.01319	6.0768E-5	352716.35631	0.21775	1152.736	4.57315E-13	7.89954E-13
	8664.82048	5.77171E-5	335401.96622	0.20706	1154.092	4.33335E-13	7.5109E-13
	8654.65919	5.59771E-5	325672.54782	0.20105	1155.447	4.19286E-13	7.28006E-13
	8644.51423	5.5231E-5	321709.16883	0.19861	1156.803	4.12729E-13	7.18829E-13
	8634.39303	5.42449E-5	316335.37818	0.19529	1158.159	4.04411E-13	7.07132E-13
	8624.28807	5.3236E-5	310815.42214	0.19188	1159.516	3.9596E-13	6.92862E-13
	8614.21414	5.16999E-5	302200.10455	0.18656	1160.872	3.83637E-13	6.72748E-13
	8604.15632	4.95358E-5	289889.01556	0.17896	1162.229	3.66721E-13	6.4749E-13
	8594.12196	4.82761E-5	282847.01459	0.17461	1163.586	3.56562E-13	6.32744E-13
	8584.11098	4.81604E-5	282498.18371	0.1744	1164.943	3.54879E-13	6.31265E-13
	8574.11594	4.79495E-5	281588.65442	0.17384	1166.301	3.52503E-13	6.29479E-13
	8564.15149	4.71748E-5	277361.64248	0.17123	1167.658	3.46002E-13	6.21021E-13
	8554.20285	4.59859E-5	270686.16357	0.16711	1169.016	3.36499E-13	6.06456E-13
	8544.2773	4.45745E-5	262682.75518	0.16217	1170.374	3.25414E-13	5.89289E-13
	8534.37475	4.37539E-5	258146.21691	0.15936	1171.732	3.18684E-13	5.80675E-13
	8524.48787	4.3714E-5	258209.75953	0.1594	1173.091	3.17656E-13	5.82897E-13
	8514.63112	4.36305E-5	258015.07661	0.15928	1174.449	3.16316E-13	5.84285E-13
	8504.7899	4.32913E-5	256305.2489	0.15823	1175.808	3.13132E-13	5.80509E-13
	8494.9714	4.25263E-5	252067.22341	0.15561	1177.167	3.06889E-13	5.71958E-13
	8485.17555	4.15366E-5	246485.07313	0.15217	1178.526	2.99056E-13	5.62912E-13
	8475.39508	4.10969E-5	244157.30068	0.15073	1179.886	2.95208E-13	5.603E-13
	8465.63713	4.10187E-5	243973.66548	0.15062	1181.246	2.93969E-13	5.60171E-13
	8455.90878	4.10153E-5	244234.36139	0.15078	1182.605	2.93269E-13	5.61108E-13
	8446.18849	4.11208E-5	245144.31275	0.15134	1183.966	2.93348E-13	5.64978E-13
	8436.49764	4.08116E-5	243580.13083	0.15037	1185.326	2.90474E-13	5.63819E-13
	8426.829	3.99644E-5	238797.58176	0.14742	1186.686	2.83793E-13	5.55565E-13
	8417.17541	3.92336E-5	234699.42549	0.14489	1188.047	2.77965E-13	5.49428E-13
	8407.54392	3.87028E-5	231789.56804	0.14309	1189.408	2.73578E-13	5.45457E-13
	8397.93444	3.83198E-5	229758.39009	0.14184	1190.769	2.70251E-13	5.42483E-13
	8388.34691	3.83276E-5	230067.72032	0.14203	1192.13	2.6969E-13	5.46169E-13
	8378.77422	3.77587E-5	226911.63471	0.14008	1193.492	2.6508E-13	5.42997E-13
	8369.23036	3.6398E-5	218984.43218	0.13519	1194.853	2.54946E-13	5.27394E-13
	8359.70122	3.57228E-5	215166.83055	0.13283	1196.215	2.49647E-13	5.19444E-13
	8350.19377	3.58878E-5	216406.81318	0.1336	1197.577	2.5023E-13	5.23311E-13
	8340.70095	3.59122E-5	216800.69565	0.13384	1198.94	2.49832E-13	5.25855E-13
	8331.23664	3.55325E-5	214751.69413	0.13258	1200.302	2.46629E-13	5.22104E-13
	8321.78685	3.47805E-5	210445.49635	0.12992	1201.665	2.40862E-13	5.14447E-13
	8312.35848	3.38262E-5	204903.39091	0.1265	1203.028	2.33723E-13	5.05016E-13
	8302.95145	3.33339E-5	202150.12987	0.1248	1204.391	2.298E-13	5.0173E-13
	8293.56569	3.32449E-5	201839.0189	0.1246	1205.754	2.28669E-13	5.03671E-13
	8284.19425	3.30278E-5	200747.46105	0.12393	1207.118	2.26663E-13	5.02124E-13
	8274.84398	3.26268E-5	198533.94785	0.12256	1208.482	2.23405E-13	4.97871E-13
	8265.51478	3.19148E-5	194421.1404	0.12002	1209.846	2.18038E-13	4.89657E-13
	8256.2066	3.10015E-5	189070.40201	0.11672	1211.21	2.11322E-13	4.7839E-13
	8246.91936	3.05321E-5	186417.16448	0.11508	1212.574	2.07654E-13	4.73529E-13
	8237.64621	3.05224E-5	186567.47182	0.11518	1213.939	2.07121E-13	4.74234E-13
	8228.39388	3.03706E-5	185848.38899	0.11473	1215.304	2.05628E-13	4.73354E-13
	8219.16232	2.9995E-5	183756.17617	0.11344	1216.669	2.0263E-13	4.71051E-13
	8209.95145	2.94121E-5	180387.62159	0.11136	1218.034	1.98248E-13	4.64809E-13
	8200.76119	2.8674E-5	176057.83866	0.10869	1219.399	1.9284E-13	4.5458E-13
	8191.58478	2.82184E-5	173454.37272	0.10708	1220.765	1.89351E-13	4.4917E-13
	8182.43558	2.80139E-5	172389.75621	0.10642	1222.13	1.87559E-13	4.4809E-13
	8173.30012	2.7777E-5	171123.02317	0.10564	1223.496	1.85558E-13	4.45502E-13
	8164.17836	2.73903E-5	168929.11834	0.10429	1224.863	1.82567E-13	4.40377E-13
	8155.08359	2.65246E-5	163772.50762	0.1011	1226.229	1.76403E-13	4.28426E-13
	8146.00243	2.55409E-5	157874.81838	0.09746	1227.596	1.69483E-13	4.15196E-13
	8136.94147	2.52124E-5	156017.52676	0.09632	1228.963	1.66931E-13	4.11694E-13
	8127.90064	2.52982E-5	156722.7078	0.09675	1230.33	1.67127E-13	4.13893E-13
	8118.87989	2.52428E-5	156553.3573	0.09665	1231.697	1.66391E-13	4.14928E-13
	8109.87913	2.51535E-5	156172.41657	0.09641	1233.064	1.65435E-13	4.14421E-13
	8100.89175	2.48556E-5	154494.30279	0.09538	1234.432	1.63114E-13	4.08504E-13
	8091.92426	2.41926E-5	150539.71008	0.09293	1235.8	1.58411E-13	3.9746E-13
	8082.9766	2.39241E-5	149033.7714	0.09201	1237.168	1.56307E-13	3.93367E-13
	8074.04872	2.39369E-5	149278.42508	0.09216	1238.536	1.56045E-13	3.93508E-13
	8065.13402	2.39483E-5	149514.50225	0.0923	1239.905	1.55775E-13	3.93433E-13
	8056.24548	2.43124E-5	151955.3829	0.09381	1241.273	1.57795E-13	3.99972E-13
	8047.37004	2.43294E-5	152229.15802	0.09398	1242.642	1.57557E-13	4.01635E-13
	8038.51413	2.37705E-5	148895.9606	0.09192	1244.011	1.53599E-13	3.92383E-13
	8029.67769	2.36955E-5	148589.58639	0.09173	1245.38	1.52778E-13	3.8954E-13
	8020.85422	2.41716E-5	151741.75039	0.09368	1246.75	1.55506E-13	3.9557E-13
	8012.05012	2.45197E-5	154096.22871	0.09513	1248.12	1.57399E-13	3.98653E-13
	8003.26533	2.49458E-5	156946.40348	0.09689	1249.49	1.59784E-13	4.01694E-13
	7994.49978	2.52898E-5	159285.28634	0.09833	1250.86	1.61633E-13	4.05825E-13
	7985.75342	2.51859E-5	158804.25006	0.09804	1252.23	1.60616E-13	4.0504E-13
	7977.02616	2.53507E-5	160018.46102	0.09879	1253.6	1.61314E-13	4.06469E-13
	7968.31162	2.60097E-5	164357.38999	0.10146	1254.971	1.65146E-13	4.14408E-13
	7959.61609	2.6695E-5	168872.16726	0.10425	1256.342	1.69127E-13	4.22856E-13
	7950.93952	2.7117E-5	171729.23306	0.10602	1257.713	1.71427E-13	4.27163E-13
	7942.27554	2.71916E-5	172389.5318	0.10642	1259.085	1.71524E-13	4.26789E-13
	7933.63672	2.72458E-5	172920.8634	0.10675	1260.456	1.71492E-13	4.26386E-13
	7925.01038	2.73452E-5	173740.83336	0.10726	1261.828	1.71744E-13	4.26141E-13
	7916.40279	2.73369E-5	173877.27036	0.10734	1263.2	1.71319E-13	4.24227E-13
	7907.81387	2.75056E-5	175140.22901	0.10812	1264.572	1.72002E-13	4.24842E-13
	7899.24357	2.78382E-5	177449.86193	0.10955	1265.944	1.73705E-13	4.29311E-13
	7890.6856	2.80253E-5	178836.70905	0.1104	1267.317	1.74494E-13	4.32644E-13
	7882.14615	2.8092E-5	179456.24872	0.11079	1268.69	1.7453E-13	4.31514E-13
	7873.62517	2.83509E-5	181306.45537	0.11193	1270.063	1.75759E-13	4.32458E-13
	7865.12259	2.88046E-5	184406.80287	0.11384	1271.436	1.78186E-13	4.37945E-13
	7856.63835	2.91556E-5	186855.81643	0.11535	1272.809	1.79968E-13	4.42725E-13
	7848.16624	2.93669E-5	188413.10782	0.11632	1274.183	1.80882E-13	4.45214E-13
	7839.71238	2.90968E-5	186881.47099	0.11537	1275.557	1.78832E-13	4.39992E-13
