A	FIT	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25
11173.77239	0.02187	0.01707	4.14909E-4	1.64604E-4	6.3435E-4	2.02545E-4	0.00192	5.48391E-5	1.22406E-4	1.06405E-4	3.83647E-4	6.10261E-4	9.29478E-5	0	7.55624E-5	0	1.14719E-5	0	0	0	0	0	0	0	0	0
11157.36583	0.0215	0.01656	4.58578E-4	1.71868E-4	6.55506E-4	2.07274E-4	0.00196	5.59184E-5	1.24591E-4	1.08012E-4	3.89039E-4	6.18517E-4	9.40884E-5	0	7.64197E-5	0	1.15901E-5	0	0	0	0	0	0	0	0	0
11141.00614	0.02076	0.01568	5.10174E-4	1.79359E-4	6.77745E-4	2.12171E-4	0.00201	5.70299E-5	1.26835E-4	1.09655E-4	3.94545E-4	6.26941E-4	9.52501E-5	0	7.72916E-5	0	1.17101E-5	0	0	0	0	0	0	0	0	0
11124.69065	0.01974	0.01449	5.74992E-4	1.8764E-4	7.01143E-4	2.17532E-4	0.00205	5.8175E-5	1.2914E-4	1.11337E-4	4.00169E-4	6.35539E-4	9.64334E-5	0	7.81785E-5	0	1.18269E-5	0	0	0	0	0	0	0	0	0
11108.4204	0.01851	0.01308	6.50538E-4	1.96512E-4	7.25784E-4	2.22802E-4	0.0021	5.93549E-5	1.31509E-4	1.13057E-4	4.05914E-4	6.44314E-4	9.7639E-5	0	7.90808E-5	0	1.19507E-5	0	0	0	0	0	0	0	0	0
11092.19399	0.01718	0.01154	7.43557E-4	2.05706E-4	7.50545E-4	2.28267E-4	0.00215	6.05358E-5	1.33944E-4	1.14817E-4	4.11783E-4	6.53273E-4	9.88673E-5	0	7.99988E-5	0	1.20763E-5	0	0	0	0	0	0	0	0	0
11076.01491	0.01585	0.00997	8.59754E-4	2.15919E-4	7.77881E-4	2.33937E-4	0.00219	6.17887E-5	1.36447E-4	1.16619E-4	4.17781E-4	6.61979E-4	1.00062E-4	0	8.09329E-5	1.24413E-5	1.21986E-5	0	0	0	0	0	0	0	0	0
11059.87807	0.0146	0.00844	0.00101	2.26538E-4	8.06751E-4	2.39823E-4	0.00224	6.30809E-5	1.39021E-4	1.18464E-4	4.2391E-4	6.71309E-4	1.01336E-4	0	8.18834E-5	1.25778E-5	1.23283E-5	0	0	0	0	0	0	0	0	0
11043.78696	0.01356	0.00709	0.0012	2.37969E-4	8.35847E-4	2.46282E-4	0.0023	6.43754E-5	1.41669E-4	1.20353E-4	4.30176E-4	6.80838E-4	1.02635E-4	0	8.28508E-5	1.27112E-5	1.24544E-5	0	0	0	0	0	0	0	0	0
11027.74017	0.01266	0.00582	0.00145	2.50296E-4	8.68065E-4	2.52646E-4	0.00235	6.57103E-5	1.44262E-4	1.22202E-4	4.36581E-4	6.90103E-4	1.03898E-4	0	8.37957E-5	1.28523E-5	1.25882E-5	0	0	0	0	0	0	0	0	0
11011.73752	0.01199	0.00471	0.00175	2.63617E-4	9.00605E-4	2.59262E-4	0.0024	6.71283E-5	1.47062E-4	1.24182E-4	4.42829E-4	7.00035E-4	1.05247E-4	0	8.47972E-5	1.29956E-5	1.27184E-5	0	0	0	0	0	0	0	0	0
10995.77883	0.01164	0.00382	0.00215	2.78043E-4	9.35027E-4	2.66143E-4	0.00246	6.85503E-5	1.49945E-4	1.26121E-4	4.4952E-4	7.09696E-4	1.06559E-4	0	8.57757E-5	1.31414E-5	1.28506E-5	0	0	0	0	0	0	0	0	0
10979.86271	0.01152	0.00306	0.00266	2.93702E-4	9.7327E-4	2.72899E-4	0.00252	7.00179E-5	1.5277E-4	1.28197E-4	4.56364E-4	7.20056E-4	1.07896E-4	0	8.68131E-5	1.32839E-5	1.29849E-5	0	0	0	0	0	0	0	0	0
10963.9914	0.01172	0.00247	0.0033	3.10739E-4	0.00101	2.80339E-4	0.00258	7.15333E-5	1.55823E-4	1.30231E-4	4.63043E-4	7.30134E-4	1.09324E-4	0	8.78268E-5	1.34346E-5	1.31213E-5	0	0	0	0	0	0	0	0	0
10948.16231	0.01215	0.002	0.00404	3.29324E-4	0.00105	2.8809E-4	0.00264	7.30984E-5	1.58817E-4	1.32314E-4	4.70199E-4	7.40946E-4	1.10713E-4	0	8.88583E-5	1.35819E-5	1.3266E-5	0	0	0	0	0	0	0	0	0
10932.37767	0.01285	0.00161	0.00496	3.48921E-4	0.0011	2.9617E-4	0.00271	7.47156E-5	1.61899E-4	1.34545E-4	4.77186E-4	7.51468E-4	1.12129E-4	0	8.99523E-5	1.37377E-5	1.34069E-5	0	0	0	0	0	0	0	0	0
10916.6349	0.01379	0.00133	0.00602	3.71152E-4	0.00114	3.0412E-4	0.00277	7.63371E-5	1.65232E-4	1.36733E-4	4.84329E-4	7.62215E-4	1.13573E-4	0	9.10216E-5	1.38901E-5	1.35437E-5	0	0	0	0	0	0	0	0	0
10900.93503	0.01488	0.00111	0.00714	3.95614E-4	0.00119	3.12896E-4	0.00284	7.80636E-5	1.68503E-4	1.38975E-4	4.91986E-4	7.73194E-4	1.15044E-4	0	9.21101E-5	1.4045E-5	1.36891E-5	0	0	0	0	0	0	0	0	0
10885.27906	0.01614	9.34075E-4	0.00839	4.21646E-4	0.00125	3.2206E-4	0.00292	7.98495E-5	1.71873E-4	1.41272E-4	4.99465E-4	7.84411E-4	1.16544E-4	0	9.32182E-5	1.42025E-5	1.38368E-5	0	0	0	0	0	0	0	0	0
10869.66446	0.01741	7.99541E-4	0.00959	4.50388E-4	0.0013	3.31094E-4	0.00299	8.16422E-5	1.75345E-4	1.43627E-4	5.07117E-4	7.95875E-4	1.18074E-4	0	9.43465E-5	1.43626E-5	1.39869E-5	0	0	0	0	0	0	0	0	0
10854.09224	0.01866	6.93344E-4	0.01073	4.83439E-4	0.00136	3.41084E-4	0.00307	8.3496E-5	1.78924E-4	1.46041E-4	5.14945E-4	8.07591E-4	1.19634E-4	0	9.54954E-5	1.45255E-5	1.41395E-5	0	0	0	0	0	0	0	0	0
10838.56339	0.01982	6.08488E-4	0.01174	5.19013E-4	0.00143	3.50945E-4	0.00315	8.54729E-5	1.82614E-4	1.48517E-4	5.22956E-4	8.19567E-4	1.21226E-4	0	9.66654E-5	1.46912E-5	1.42877E-5	1.32211E-5	0	0	0	0	0	0	0	0
10823.0754	0.02082	5.39727E-4	0.01258	5.58769E-4	0.0015	3.61864E-4	0.00323	8.74596E-5	1.8642E-4	1.51057E-4	5.31155E-4	8.31812E-4	1.22849E-4	0	9.78069E-5	1.48597E-5	1.44453E-5	1.33607E-5	0	0	0	0	0	0	0	0
10807.62928	0.02152	4.83179E-4	0.01309	6.03412E-4	0.00157	3.72658E-4	0.00332	8.95166E-5	1.90346E-4	1.53542E-4	5.39548E-4	8.44332E-4	1.24505E-4	0	9.90197E-5	1.50312E-5	1.45984E-5	1.35026E-5	0	0	0	0	0	0	0	0
10792.22485	0.02194	4.35996E-4	0.01329	6.53805E-4	0.00165	3.83947E-4	0.0034	9.1647E-5	1.94398E-4	1.56212E-4	5.48142E-4	8.57137E-4	1.26114E-4	0	1.00255E-4	1.52057E-5	1.47611E-5	1.36467E-5	0	0	0	0	0	0	0	0
10776.86195	0.02205	3.96092E-4	0.01316	7.11023E-4	0.00173	3.95763E-4	0.0035	9.38546E-5	1.98581E-4	1.58952E-4	5.56943E-4	8.70236E-4	1.27837E-4	0	1.01461E-4	1.53832E-5	1.49193E-5	1.37932E-5	0	0	0	0	0	0	0	0
10761.54041	0.02186	3.61929E-4	0.0127	7.76414E-4	0.00183	4.08887E-4	0.0036	9.6143E-5	2.02901E-4	1.61636E-4	5.65523E-4	8.82959E-4	1.2951E-4	0	1.02743E-4	1.55565E-5	1.50801E-5	1.3942E-5	0	0	0	0	0	0	0	0
10746.26006	0.02141	3.33751E-4	0.01196	8.51702E-4	0.00193	4.21899E-4	0.0037	9.8443E-5	2.07137E-4	1.64521E-4	5.74747E-4	8.96655E-4	1.31304E-4	0	1.03994E-4	1.57402E-5	1.52509E-5	1.40933E-5	0	0	0	0	0	0	0	0
10731.01959	0.02076	3.07762E-4	0.01099	9.35764E-4	0.00204	4.3555E-4	0.0038	1.00903E-4	2.11742E-4	1.67348E-4	5.84199E-4	9.09964E-4	1.33046E-4	0	1.05324E-4	1.59196E-5	1.54171E-5	1.42409E-5	0	0	0	0	0	0	0	0
10715.82114	0.02005	2.85969E-4	0.00992	0.00104	0.00215	4.49884E-4	0.00391	1.03456E-4	2.16502E-4	1.70388E-4	5.93419E-4	9.24295E-4	1.34914E-4	0	1.06623E-4	1.61098E-5	1.5586E-5	1.4397E-5	0	0	0	0	0	0	0	0
10700.66339	0.01928	2.65581E-4	0.00873	0.00115	0.00228	4.64949E-4	0.00402	1.06025E-4	2.21175E-4	1.73368E-4	6.03336E-4	9.38225E-4	1.36729E-4	0	1.07946E-4	1.62956E-5	1.57576E-5	1.45494E-5	0	3.45686E-5	0	0	0	0	0	0
10685.54617	0.01852	2.48269E-4	0.00753	0.0013	0.00242	4.80794E-4	0.00414	1.08777E-4	2.26261E-4	1.76427E-4	6.13015E-4	9.5323E-4	1.38581E-4	0	1.09353E-4	1.64847E-5	1.59322E-5	1.47107E-5	0	3.4919E-5	0	0	0	0	0	0
10670.4682	0.01786	2.31896E-4	0.00638	0.00147	0.00257	4.97477E-4	0.00426	1.11549E-4	2.31256E-4	1.7972E-4	6.23429E-4	9.67821E-4	1.40567E-4	0	1.10727E-4	1.66851E-5	1.61096E-5	1.4868E-5	0	3.52897E-5	0	0	0	0	0	0
10655.43158	0.0174	2.17858E-4	0.00537	0.00169	0.00274	5.15058E-4	0.00438	1.14428E-4	2.36697E-4	1.82949E-4	6.33597E-4	9.82749E-4	1.42498E-4	0	1.12127E-4	1.6881E-5	1.62901E-5	1.50347E-5	0	3.56511E-5	0	0	0	0	0	0
10640.43388	0.0171	2.05105E-4	0.00444	0.00196	0.00292	5.33605E-4	0.00452	1.17421E-4	2.42045E-4	1.86267E-4	6.44015E-4	9.98838E-4	1.44469E-4	0	1.13554E-4	1.70804E-5	1.64736E-5	1.51973E-5	0	3.60182E-5	0	0	0	0	0	0
10625.47722	0.01707	1.92895E-4	0.00367	0.00231	0.00312	5.53189E-4	0.00465	1.20533E-4	2.47578E-4	1.89676E-4	6.55233E-4	0.00101	1.46482E-4	0	1.15009E-4	1.72833E-5	1.66602E-5	1.53626E-5	2.22418E-6	3.63909E-5	0	0	0	0	0	0
10610.55916	0.01729	1.82309E-4	0.00299	0.00277	0.00335	5.72643E-4	0.0048	1.2377E-4	2.5361E-4	1.9318E-4	6.66191E-4	0.00103	1.48537E-4	0	1.16491E-4	1.74899E-5	1.68413E-5	1.55376E-5	2.24857E-6	3.67694E-5	0	0	0	0	0	0
10595.68069	0.01786	1.72597E-4	0.00246	0.00341	0.0036	5.94481E-4	0.00495	1.2714E-4	2.59549E-4	1.96781E-4	6.77427E-4	0.00105	1.50635E-4	0	1.17936E-4	1.77002E-5	1.70342E-5	1.57085E-5	2.27336E-6	3.71539E-5	0	0	0	0	0	0
10580.84277	0.01882	1.63661E-4	0.00203	0.0043	0.00389	6.17618E-4	0.00511	1.3065E-4	2.65699E-4	2.00485E-4	6.88949E-4	0.00106	1.52778E-4	0	1.19476E-4	1.79143E-5	1.72304E-5	1.58822E-5	2.29856E-6	3.75444E-5	0	0	0	0	0	0
10566.043	0.02026	1.5542E-4	0.00169	0.00554	0.00421	6.40679E-4	0.00527	1.34307E-4	2.72071E-4	2.04294E-4	7.00767E-4	0.00108	1.54967E-4	0	1.21046E-4	1.81323E-5	1.74209E-5	1.60588E-5	2.32418E-6	3.79245E-5	0	0	0	0	0	0
10551.28234	0.0223	1.478E-4	0.0014	0.00727	0.00455	6.66657E-4	0.00545	1.37999E-4	2.78676E-4	2.08213E-4	7.12891E-4	0.0011	1.57204E-4	0	1.22647E-4	1.8345E-5	1.76239E-5	1.62384E-5	2.35024E-6	3.83273E-5	0	0	0	0	0	0
10536.56176	0.02513	1.4074E-4	0.00119	0.00965	0.00497	6.92613E-4	0.00563	1.41972E-4	2.85526E-4	2.12051E-4	7.25333E-4	0.00112	1.59374E-4	0	1.24209E-4	1.8571E-5	1.7821E-5	1.64133E-5	2.37674E-6	3.87366E-5	0	0	0	0	0	0
10521.87888	0.02876	1.34184E-4	0.00101	0.01271	0.00545	7.2193E-4	0.00581	1.45988E-4	2.92633E-4	2.16197E-4	7.38104E-4	0.00114	1.61707E-4	0	1.25874E-4	1.88011E-5	1.80311E-5	1.65989E-5	2.40368E-6	3.91349E-5	0	0	0	0	0	0
10507.23465	0.03352	1.28085E-4	8.77792E-4	0.0168	0.00599	7.51302E-4	0.00601	1.50176E-4	3.0001E-4	2.20466E-4	7.51214E-4	0.00115	1.64092E-4	0	1.27497E-4	1.90257E-5	1.8235E-5	1.67876E-5	2.43003E-6	3.95572E-5	0	0	0	0	0	0
10492.62893	0.03924	1.22401E-4	7.67689E-4	0.02168	0.00665	7.84575E-4	0.00622	1.54692E-4	3.0767E-4	2.2465E-4	7.64677E-4	0.00117	1.66407E-4	0	1.29229E-4	1.92644E-5	1.84425E-5	1.69796E-5	2.45789E-6	3.99684E-5	0	0	0	0	0	0
10478.06046	0.04616	1.17363E-4	6.78002E-4	0.02764	0.0074	8.18011E-4	0.00643	1.59265E-4	3.1563E-4	2.29174E-4	7.77804E-4	0.00119	1.68897E-4	0	1.30918E-4	1.94975E-5	1.86535E-5	1.71666E-5	2.48513E-6	4.04043E-5	0	0	0	0	0	0
10463.5313	0.05374	1.12382E-4	6.04082E-4	0.03402	0.00835	8.537E-4	0.00666	1.64044E-4	3.2346E-4	2.3361E-4	7.91991E-4	0.00121	1.71315E-4	0	1.32641E-4	1.97347E-5	1.88785E-5	1.73652E-5	2.51395E-6	4.08288E-5	0	0	0	0	0	0
10449.04128	0.062	1.07717E-4	5.42418E-4	0.0409	0.00946	8.94326E-4	0.0069	1.69041E-4	3.32048E-4	2.38408E-4	8.06569E-4	0.00123	1.73916E-4	0	1.34478E-4	1.99869E-5	1.90971E-5	1.75587E-5	2.54214E-6	4.12599E-5	0	0	0	4.06946E-6	0	0
10434.58698	0.07006	1.03564E-4	4.92777E-4	0.04722	0.01089	9.35367E-4	0.00716	1.74272E-4	3.40984E-4	2.43117E-4	8.20794E-4	0.00125	1.76443E-4	0	1.36272E-4	2.02332E-5	1.93195E-5	1.77641E-5	2.5708E-6	4.1698E-5	0	0	0	4.10889E-6	0	0
10420.17153	0.07748	9.94391E-5	4.48023E-4	0.05263	0.01259	9.79408E-4	0.00742	1.79749E-4	3.49788E-4	2.48214E-4	8.36178E-4	0.00128	1.79163E-4	0	1.38101E-4	2.04841E-5	1.95458E-5	1.79643E-5	2.60113E-6	4.21626E-5	0	0	0	4.14714E-6	0	0
10405.7937	0.08386	9.57579E-5	4.09474E-4	0.05653	0.01471	0.00103	0.00771	1.8549E-4	3.59459E-4	2.53218E-4	8.51196E-4	0.0013	1.81805E-4	0	1.39968E-4	2.07397E-5	1.97762E-5	1.8168E-5	2.6308E-6	4.26152E-5	0	0	0	4.18593E-6	0	0
10391.45332	0.08883	9.20927E-5	3.77542E-4	0.05847	0.01737	0.00108	0.008	1.91511E-4	3.68998E-4	2.58376E-4	8.67446E-4	0.00132	1.84506E-4	0	1.41873E-4	2.10001E-5	2.00106E-5	1.83842E-5	2.66098E-6	4.30751E-5	0	0	0	4.22527E-6	0	0
10377.14919	0.09256	8.88136E-5	3.48009E-4	0.05822	0.02091	0.00114	0.00832	1.97622E-4	3.79488E-4	2.63694E-4	8.83318E-4	0.00134	1.87269E-4	0	1.43817E-4	2.12654E-5	2.02492E-5	1.8595E-5	2.69168E-6	4.35425E-5	0	3.65592E-5	0	4.26516E-6	0	0
10362.8833	0.09478	8.55411E-5	3.21968E-4	0.05579	0.02513	0.0012	0.00864	2.04251E-4	3.89846E-4	2.69177E-4	8.99629E-4	0.00137	1.90244E-4	0	1.45801E-4	2.15358E-5	2.04804E-5	1.88095E-5	2.72292E-6	4.40175E-5	0	3.69296E-5	0	4.30562E-6	0	0
10348.65338	0.09619	8.26069E-5	2.99958E-4	0.05149	0.03036	0.00126	0.009	2.10989E-4	4.00637E-4	2.74834E-4	9.17292E-4	0.00139	1.93136E-4	0	1.47827E-4	2.18114E-5	2.07275E-5	1.90278E-5	2.7547E-6	4.44792E-5	0	3.73056E-5	0	4.34666E-6	0	0
10334.46034	0.09742	7.98229E-5	2.80215E-4	0.04582	0.03678	0.00133	0.00937	2.1831E-4	4.12524E-4	2.80671E-4	9.34557E-4	0.00142	1.96095E-4	0	1.49895E-4	2.20923E-5	2.09791E-5	1.92498E-5	2.78705E-6	4.49697E-5	0	3.76714E-5	0	4.38829E-6	0	0
10320.30512	0.0995	7.71788E-5	2.61539E-4	0.03964	0.04452	0.0014	0.00976	2.25764E-4	4.24284E-4	2.86697E-4	9.52314E-4	0.00144	1.99123E-4	0	1.5191E-4	2.23787E-5	2.1223E-5	1.94758E-5	2.81996E-6	4.54684E-5	0	3.80588E-5	0	4.43052E-6	0	0
10306.18543	0.10262	7.46653E-5	2.45528E-4	0.03302	0.05371	0.00149	0.01018	2.33609E-4	4.36558E-4	2.92919E-4	9.70581E-4	0.00147	2.02221E-4	0	1.54065E-4	2.26578E-5	2.14837E-5	1.97058E-5	2.85212E-6	4.59754E-5	0	3.84522E-5	0	4.47141E-6	0	0
10292.10327	0.10697	7.21445E-5	2.30986E-4	0.02671	0.06377	0.00158	0.01062	2.41871E-4	4.49376E-4	2.99346E-4	9.89379E-4	0.00149	2.05393E-4	0	1.56266E-4	2.29553E-5	2.17365E-5	1.99399E-5	2.8862E-6	4.64683E-5	0	3.88518E-5	0	4.51485E-6	0	0
10278.05637	0.11417	6.98735E-5	2.17068E-4	0.02127	0.07577	0.00169	0.01109	2.50581E-4	4.63533E-4	3.05988E-4	0.00101	0.00152	2.08467E-4	0	1.58411E-4	2.32587E-5	2.20068E-5	2.01781E-5	2.9209E-6	4.69922E-5	0	3.92406E-5	0	4.55893E-6	0	0
10264.04565	0.12328	6.77091E-5	2.05008E-4	0.01646	0.08899	0.0018	0.01159	2.59772E-4	4.77576E-4	3.12854E-4	0.00103	0.00155	2.11787E-4	0	1.60706E-4	2.35546E-5	2.22689E-5	2.04101E-5	2.9548E-6	4.75017E-5	0	3.96526E-5	0	4.6016E-6	0	0
10250.07098	0.13437	6.56447E-5	1.93949E-4	0.01271	0.10311	0.00192	0.01213	2.69481E-4	4.92273E-4	3.19594E-4	0.00105	0.00158	2.15187E-4	0	1.62943E-4	2.38562E-5	2.25492E-5	2.06569E-5	2.99075E-6	4.80432E-5	0	4.00711E-5	0	4.64696E-6	0	0
10236.13222	0.14598	6.36741E-5	1.83781E-4	0.00976	0.11687	0.00206	0.01271	2.79746E-4	5.07665E-4	3.26926E-4	0.00107	0.00161	2.1867E-4	0	1.65228E-4	2.41777E-5	2.28211E-5	2.08971E-5	3.02588E-6	4.85699E-5	0	4.04784E-5	0	4.69088E-6	0	0
10222.23026	0.15889	6.17917E-5	1.74408E-4	0.00743	0.13124	0.00223	0.01332	2.90612E-4	5.23796E-4	3.34515E-4	0.00109	0.00164	2.22048E-4	0	1.67673E-4	2.44913E-5	2.30979E-5	2.11528E-5	3.06163E-6	4.91053E-5	0	4.09101E-5	0	4.73543E-6	0	0
10208.36185	0.17098	6.00901E-5	1.65748E-4	0.00576	0.14407	0.0024	0.01399	3.02127E-4	5.39754E-4	3.41972E-4	0.00111	0.00167	2.25699E-4	0	1.70058E-4	2.48258E-5	2.33798E-5	2.14132E-5	3.09955E-6	4.96746E-5	0	4.13303E-5	0	4.78279E-6	0	0
10194.52998	0.18276	5.83645E-5	1.57729E-4	0.00454	0.15609	0.00262	0.01467	3.13925E-4	5.57466E-4	3.50096E-4	0.00114	0.0017	2.29242E-4	0	1.72495E-4	2.51523E-5	2.36814E-5	2.16669E-5	3.13663E-6	5.02284E-5	0	4.1757E-5	0	4.82866E-6	0	0
10180.73347	0.19226	5.67129E-5	1.50287E-4	0.00365	0.16539	0.00285	0.01544	3.26875E-4	5.76074E-4	3.58084E-4	0.00116	0.00173	2.33074E-4	0	1.75104E-4	2.54852E-5	2.39742E-5	2.1925E-5	3.17437E-6	5.07916E-5	0	4.21904E-5	0	4.87519E-6	0	0
10166.97218	0.19984	5.51308E-5	1.43369E-4	0.00299	0.1724	0.00314	0.01627	3.40175E-4	5.95638E-4	3.66351E-4	0.00118	0.00176	2.36793E-4	0	1.7765E-4	2.58247E-5	2.42723E-5	2.21999E-5	3.2128E-6	5.13643E-5	0	4.26498E-5	0	4.92467E-6	0	0
10153.24599	0.20421	5.36972E-5	1.37253E-4	0.0025	0.17598	0.00347	0.01713	3.54812E-4	6.16227E-4	3.75366E-4	0.00121	0.0018	2.40816E-4	0	1.80252E-4	2.61711E-5	2.45761E-5	2.24677E-5	3.25193E-6	5.19467E-5	0	4.30972E-5	0	4.9726E-6	0	0
10139.55475	0.2056	5.22398E-5	1.31218E-4	0.00213	0.17626	0.00386	0.0181	3.69882E-4	6.36679E-4	3.84243E-4	0.00124	0.00183	2.44723E-4	0	1.82911E-4	2.65246E-5	2.48856E-5	2.27404E-5	3.29178E-6	5.25391E-5	0	4.35516E-5	0	5.02124E-6	0	0
10125.89731	0.20389	5.09175E-5	1.25579E-4	0.00184	0.17321	0.00436	0.01911	3.8594E-4	6.59476E-4	3.9344E-4	0.00126	0.00187	2.48951E-4	0	1.8563E-4	2.68852E-5	2.5201E-5	2.3018E-5	3.33237E-6	5.31417E-5	0	4.40133E-5	0	5.07059E-6	0	0
10112.27558	0.19942	4.95718E-5	1.203E-4	0.00162	0.16712	0.00493	0.02026	4.03685E-4	6.82164E-4	4.03483E-4	0.00129	0.00191	2.53059E-4	0	1.8841E-4	2.72533E-5	2.55063E-5	2.33008E-5	3.37371E-6	5.37548E-5	0	4.44824E-5	0	5.12067E-6	0	0
10098.68842	0.19248	4.83496E-5	1.15604E-4	0.00143	0.15835	0.00563	0.02146	4.22035E-4	7.07502E-4	4.13386E-4	0.00132	0.00194	2.57269E-4	0	1.91116E-4	2.76289E-5	2.58336E-5	2.35888E-5	3.41583E-6	5.43785E-5	0	4.4959E-5	0	5.1715E-6	0	0
10085.13569	0.18375	4.71044E-5	1.10942E-4	0.00128	0.14742	0.00656	0.02277	4.41676E-4	7.32768E-4	4.23659E-4	0.00135	0.00198	2.61585E-4	0	1.9402E-4	2.80124E-5	2.61673E-5	2.38822E-5	3.45874E-6	5.50131E-5	0	4.54433E-5	0	5.22062E-6	0	0
10071.61624	0.17302	4.59724E-5	1.06785E-4	0.00116	0.13418	0.00762	0.0242	4.6273E-4	7.61045E-4	4.34322E-4	0.00137	0.00202	2.66011E-4	0	1.96991E-4	2.8386E-5	2.65075E-5	2.41812E-5	3.50063E-6	5.56294E-5	0	4.59139E-5	0	5.27295E-6	0	0
10058.13097	0.16243	4.48179E-5	1.02647E-4	0.00105	0.12069	0.00893	0.02577	4.85338E-4	7.89302E-4	4.45393E-4	0.0014	0.00206	2.70806E-4	0	2.00031E-4	2.87855E-5	2.68368E-5	2.44857E-5	3.54516E-6	5.62861E-5	0	4.64138E-5	0	5.32607E-6	0	0
10044.68075	0.15212	4.37673E-5	9.8948E-5	9.59706E-4	0.10691	0.01052	0.02758	5.08791E-4	8.20996E-4	4.56894E-4	0.00144	0.00211	2.7547E-4	0	2.02992E-4	2.91934E-5	2.71902E-5	2.47961E-5	3.59054E-6	5.69546E-5	0	4.69219E-5	0	5.38E-6	0	0
10031.26344	0.1425	4.27534E-5	9.54471E-5	8.81396E-4	0.09337	0.01246	0.02949	5.34935E-4	8.52743E-4	4.68849E-4	0.00147	0.00215	2.80255E-4	0	2.06173E-4	2.9591E-5	2.75324E-5	2.51124E-5	3.63486E-6	5.76038E-5	0	4.74158E-5	0	5.43213E-6	0	0
10017.88092	0.13489	4.17745E-5	9.19515E-5	8.10017E-4	0.0812	0.01481	0.03161	5.63167E-4	8.86397E-4	4.8128E-4	0.0015	0.00219	2.85166E-4	0	2.09428E-4	3.00163E-5	2.78997E-5	2.542E-5	3.68E-6	5.8296E-5	0	4.79405E-5	0	5.48768E-6	0	0
10004.53105	0.12825	4.07745E-5	8.88157E-5	7.4965E-4	0.06929	0.01762	0.03397	5.92622E-4	9.22117E-4	4.93521E-4	0.00154	0.00224	2.89924E-4	0	2.12601E-4	3.04309E-5	2.82554E-5	2.57484E-5	3.72801E-6	5.89684E-5	0	4.84505E-5	5.10221E-6	5.54409E-6	0	0
9991.21772	0.1235	3.98628E-5	8.58391E-5	6.9601E-4	0.05858	0.02096	0.03647	6.25659E-4	9.62385E-4	5.06957E-4	0.00157	0.00229	2.95092E-4	0	2.15847E-4	3.08745E-5	2.86373E-5	2.60678E-5	3.77491E-6	5.96525E-5	0	4.89926E-5	5.15376E-6	5.59863E-6	0	0
