WAVELENGTH	ABS
nm	Abs
600.07489	0.44502
600.23304	0.44475
600.39119	0.44459
600.54933	0.44451
600.70746	0.44425
600.86558	0.44398
601.0237	0.44387
601.1818	0.44396
601.3399	0.44408
601.49799	0.44389
601.65608	0.44347
601.81415	0.44329
601.97222	0.44336
602.13028	0.44324
602.28833	0.44295
602.44637	0.44279
602.60441	0.44292
602.76244	0.44322
602.92046	0.44326
603.07847	0.44316
603.23647	0.44319
603.39447	0.44315
603.55246	0.4429
603.71044	0.44254
603.86841	0.44236
604.02638	0.44239
604.18433	0.44232
604.34228	0.4421
604.50022	0.4419
604.65816	0.44179
604.81608	0.44156
604.974	0.44141
605.13191	0.44131
605.28981	0.44111
605.4477	0.44119
605.60559	0.44122
605.76347	0.44108
605.92134	0.44106
606.0792	0.44082
606.23705	0.44054
606.3949	0.44071
606.55274	0.44097
606.71057	0.44092
606.86839	0.44059
607.02621	0.44014
607.18401	0.43998
607.34181	0.44015
607.4996	0.44013
607.65739	0.43999
607.81516	0.44005
607.97293	0.44016
608.13069	0.4402
608.28844	0.44011
608.44618	0.44003
608.60392	0.44006
608.76164	0.44001
608.91936	0.43973
609.07707	0.43945
609.23478	0.43925
609.39247	0.43916
609.55016	0.43941
609.70784	0.43946
609.86551	0.43921
610.02317	0.43894
610.18083	0.43882
610.33848	0.43909
610.49612	0.43942
610.65375	0.43943
610.81137	0.43924
610.96899	0.43911
611.1266	0.439
611.2842	0.43888
611.44179	0.4389
611.59937	0.43891
611.75695	0.43872
611.91452	0.43874
612.07208	0.43893
612.22963	0.4391
612.38717	0.43938
612.54471	0.43951
612.70224	0.43926
612.85976	0.43888
613.01727	0.43862
613.17478	0.43837
613.33227	0.43813
613.48976	0.43795
613.64724	0.43786
613.80471	0.43805
613.96218	0.43827
614.11963	0.43806
614.27708	0.4376
614.43452	0.43736
614.59196	0.43756
614.74938	0.43767
614.9068	0.43754
615.06421	0.43757
615.22161	0.43775
615.379	0.43789
615.53638	0.43811
615.69376	0.43848
615.85113	0.43863
616.00849	0.43852
616.16584	0.43837
616.32319	0.43808
616.48052	0.43773
616.63785	0.43777
616.79517	0.43785
616.95248	0.43748
617.10979	0.43712
617.26708	0.43706
617.42437	0.4372
617.58165	0.43736
617.73893	0.43736
617.89619	0.43724
618.05345	0.43727
618.21069	0.43737
618.36793	0.43731
618.52517	0.43716
618.68239	0.43716
618.83961	0.43733
618.99682	0.4376
619.15402	0.43767
619.31121	0.43745
619.46839	0.43757
619.62557	0.43774
619.78274	0.43746
619.9399	0.43727
620.09705	0.43736
620.25419	0.4374
620.41133	0.43745
620.56846	0.43761
620.72558	0.43783
620.88269	0.43794
621.03979	0.43767
621.19689	0.43749
621.35397	0.43756
621.51105	0.43746
621.66813	0.43752
621.82519	0.43779
621.98224	0.43796
622.13929	0.4379
622.29633	0.43786
622.45336	0.43808
622.61038	0.43818
622.7674	0.43822
622.92441	0.43858
623.08141	0.43863
623.2384	0.43824
623.39538	0.43837
623.55235	0.43887
623.70932	0.43916
623.86628	0.43952
624.02323	0.43975
624.18017	0.43975
624.33711	0.43993
624.49403	0.44004
624.65095	0.43981
624.80786	0.43964
624.96476	0.43986
625.12166	0.44025
625.27854	0.44059
625.43542	0.44094
625.59229	0.44102
625.74915	0.4409
625.90601	0.44072
626.06285	0.4407
626.21969	0.44109
626.37652	0.44135
626.53334	0.44167
626.69015	0.44201
626.84696	0.44184
627.00375	0.44171
627.16054	0.44204
627.31732	0.44244
627.4741	0.44251
627.63086	0.44256
627.78762	0.44294
627.94437	0.44334
628.10111	0.44365
628.25784	0.44391
628.41456	0.44396
628.57128	0.4437
628.72799	0.44358
628.88468	0.44392
629.04138	0.4443
629.19806	0.44455
629.35473	0.44503
629.5114	0.44566
629.66806	0.44591
629.82471	0.44612
629.98135	0.4467
630.13799	0.44722
630.29462	0.44772
630.45123	0.44806
630.60784	0.44798
630.76445	0.44821
630.92104	0.44882
631.07763	0.44964
631.2342	0.45015
631.39077	0.45003
631.54733	0.45014
631.70389	0.45069
631.86043	0.4513
632.01697	0.45172
632.1735	0.45187
632.33002	0.45175
632.48653	0.45168
632.64304	0.45225
632.79953	0.4532
632.95602	0.45398
633.1125	0.45445
633.26897	0.45484
633.42544	0.45555
633.58189	0.45601
633.73834	0.4563
633.89478	0.45694
634.05121	0.45717
634.20763	0.45726
634.36405	0.45765
634.52045	0.458
634.67685	0.45861
634.83324	0.45938
634.98962	0.45982
635.146	0.4607
635.30236	0.46165
635.45872	0.46169
635.61507	0.46186
635.77141	0.46245
635.92774	0.46317
636.08407	0.46384
636.24039	0.46428
636.39669	0.46523
636.55299	0.46621
636.70929	0.46628
636.86557	0.46631
637.02185	0.4667
637.17811	0.46718
637.33437	0.46762
637.49062	0.46806
637.64687	0.46878
637.8031	0.46953
637.95933	0.47011
638.11555	0.47052
638.27176	0.47106
638.42796	0.47177
638.58415	0.47231
638.74034	0.47287
638.89652	0.47344
639.05268	0.47419
639.20885	0.47524
639.365	0.47596
639.52114	0.47634
639.67728	0.47672
639.83341	0.47684
639.98953	0.47732
640.14564	0.47853
640.30174	0.47933
640.45784	0.47962
640.61392	0.48019
640.77	0.48104
640.92607	0.48206
641.08214	0.48282
641.23819	0.48335
641.39424	0.4842
641.55027	0.48515
641.7063	0.48581
641.86233	0.48611
642.01834	0.48654
642.17434	0.48725
642.33034	0.48802
642.48633	0.48873
642.64231	0.48923
642.79828	0.49038
642.95424	0.49173
643.1102	0.49217
643.26615	0.49243
643.42208	0.49319
643.57802	0.494
643.73394	0.49447
643.88985	0.49519
644.04576	0.49622
644.20166	0.49685
644.35754	0.49727
644.51343	0.49794
644.6693	0.49881
644.82516	0.49949
644.98102	0.49995
645.13687	0.50085
645.29271	0.50207
645.44854	0.50275
645.60436	0.50303
645.76018	0.50368
645.91598	0.50455
646.07178	0.50505
646.22757	0.50532
646.38336	0.50592
646.53913	0.50684
646.69489	0.50743
646.85065	0.50801
647.0064	0.50886
647.16214	0.50908
647.31787	0.50913
647.4736	0.50954
647.62931	0.50984
647.78502	0.51057
647.94072	0.51164
648.09641	0.51203
648.25209	0.51201
648.40777	0.51253
648.56343	0.51366
648.71909	0.51438
648.87474	0.51422
649.03038	0.51445
649.18602	0.51518
649.34164	0.51562
649.49726	0.51618
649.65287	0.51664
649.80847	0.51691
649.96406	0.51701
650.11964	0.51669
650.27521	0.51665
650.43078	0.51694
650.58634	0.51727
650.74189	0.51777
650.89743	0.51811
651.05296	0.51825
651.20849	0.51817
651.36401	0.51811
651.51951	0.51874
651.67501	0.5192
651.83051	0.51935
651.98599	0.51974
652.14147	0.51986
652.29693	0.51998
652.45239	0.52053
652.60784	0.52116
652.76328	0.52137
652.91872	0.52129
653.07414	0.52151
653.22956	0.5217
653.38497	0.52148
653.54037	0.52139
653.69576	0.5214
653.85114	0.52127
654.00652	0.52118
654.16188	0.52085
654.31724	0.52073
654.47259	0.52119
654.62793	0.52153
654.78327	0.52139
654.93859	0.52113
655.09391	0.5212
655.24922	0.52143
655.40452	0.52129
655.55981	0.52085
655.71509	0.52077
655.87037	0.52059
656.02564	0.51993
656.18089	0.51964
656.33614	0.51953
656.49139	0.51917
656.64662	0.51912
656.80184	0.51921
656.95706	0.51889
657.11227	0.5186
657.26747	0.51857
657.42266	0.51852
657.57784	0.51818
657.73302	0.51777
657.88818	0.51786
658.04334	0.51823
658.19849	0.51845
658.35363	0.5182
658.50877	0.51746
658.66389	0.51707
658.81901	0.51677
658.97411	0.51613
659.12921	0.51596
659.2843	0.51611
659.43939	0.51591
659.59446	0.51583
659.74953	0.51639
659.90458	0.51626
660.05963	0.51484
660.21467	0.51402
660.36971	0.51377
660.52473	0.51283
660.67975	0.5118
660.83475	0.5119
660.98975	0.51284
661.14474	0.51289
661.29972	0.51214
661.4547	0.51202
661.60966	0.51173
661.76462	0.51057
661.91957	0.50984
662.07451	0.50944
662.22944	0.50871
662.38436	0.50832
662.53928	0.5077
662.69418	0.50644
662.84908	0.50592
663.00397	0.50614
663.15885	0.50609
663.31372	0.50561
663.46859	0.50497
663.62344	0.50466
663.77829	0.50463
663.93313	0.50447
664.08796	0.50397
664.24278	0.50312
664.3976	0.50231
664.5524	0.50176
664.7072	0.50131
664.86199	0.50092
665.01677	0.50057
665.17154	0.50004
665.3263	0.49957
665.48105	0.49919
665.6358	0.49875
665.79054	0.49845
665.94527	0.49781
666.09999	0.4979
666.2547	0.4984
666.4094	0.4974
666.5641	0.49641
666.71879	0.4956
666.87347	0.49451
667.02814	0.49384
667.1828	0.4934
667.33745	0.49313
667.4921	0.49265
667.64673	0.49179
667.80136	0.49127
667.95598	0.49103
668.11059	0.49058
668.26519	0.49026
668.41979	0.48963
668.57437	0.48861
668.72895	0.48789
668.88352	0.48721
669.03808	0.48634
669.19263	0.48627
669.34717	0.4867
669.50171	0.4865
669.65623	0.48594
669.81075	0.48501
669.96526	0.48369
670.11976	0.48267
670.27425	0.48222
670.42874	0.48258
670.58321	0.4828
670.73768	0.48204
670.89214	0.48156
671.04659	0.48104
671.20103	0.48004
671.35546	0.47903
671.50989	0.47791
671.6643	0.47739
671.81871	0.47741
671.97311	0.47671
672.1275	0.47582
672.28188	0.47561
672.43626	0.47543
672.59062	0.47506
672.74498	0.47448
672.89933	0.47379
673.05367	0.47305
673.208	0.47244
673.36232	0.47235
673.51663	0.47236
673.67094	0.47217
673.82524	0.47149
673.97952	0.47082
674.1338	0.47057
674.28808	0.46989
674.44234	0.46884
674.59659	0.46803
674.75084	0.4676
674.90508	0.46754
675.0593	0.46747
675.21353	0.46729
675.36774	0.46715
675.52194	0.46635
675.67613	0.46536
675.83032	0.4654
675.9845	0.46583
676.13867	0.46544
676.29283	0.46422
676.44698	0.46318
676.60112	0.46211
676.75526	0.46136
676.90939	0.46124
677.0635	0.46087
677.21761	0.46048
677.37171	0.45988
677.52581	0.45931
677.67989	0.45901
677.83397	0.45841
677.98803	0.45801
678.14209	0.45777
678.29614	0.45735
678.45018	0.45708
678.60421	0.45669
678.75824	0.45647
678.91225	0.45585
679.06626	0.4546
679.22026	0.45427
679.37425	0.4542
679.52823	0.45362
679.6822	0.45305
679.83617	0.45277
679.99012	0.4527
680.14407	0.4525
680.29801	0.45183
680.45194	0.45085
680.60586	0.45019
680.75977	0.44967
680.91367	0.44931
681.06757	0.44929
681.22146	0.44918
681.37533	0.44882
681.5292	0.44823
681.68306	0.44755
681.83692	0.44718
681.99076	0.44684
682.1446	0.44632
682.29842	0.44596
682.45224	0.44574
682.60605	0.44519
682.75985	0.44407
682.91364	0.44326
683.06743	0.44349
683.2212	0.44337
683.37497	0.44248
683.52873	0.44191
683.68248	0.44162
683.83622	0.44142
683.98995	0.4414
684.14367	0.44125
684.29739	0.44074
684.4511	0.43999
684.60479	0.43909
684.75848	0.43862
684.91216	0.43872
685.06584	0.43841
685.2195	0.43794
685.37315	0.43766
685.5268	0.43741
685.68044	0.43714
685.83407	0.43669
685.98769	0.43621
686.1413	0.43564
686.2949	0.43501
686.4485	0.43437
686.60208	0.43384
686.75566	0.43369
686.90923	0.43341
687.06279	0.43322
687.21634	0.43336
687.36988	0.43338
687.52342	0.43293
687.67694	0.43203
687.83046	0.43127
687.98397	0.43107
688.13747	0.43138
688.29096	0.43108
688.44444	0.43028
688.59791	0.42971
688.75138	0.42934
688.90483	0.42917
689.05828	0.42892
689.21172	0.4285
689.36515	0.42786
689.51857	0.42726
689.67199	0.42737
689.82539	0.42758
689.97879	0.42702
690.13217	0.42607
690.28555	0.42529
690.43892	0.42482
690.59228	0.42465
690.74564	0.42464
690.89898	0.42431
691.05232	0.42379
691.20564	0.4237
691.35896	0.42393
691.51227	0.42387
691.66557	0.42344
691.81886	0.42342
691.97214	0.4234
692.12542	0.42285
692.27868	0.42192
692.43194	0.42098
692.58519	0.42074
692.73843	0.42052
692.89166	0.41986
693.04488	0.41953
693.1981	0.41973
693.3513	0.41979
693.5045	0.41943
693.65769	0.41908
693.81087	0.41911
693.96404	0.41952
694.1172	0.41951
694.27035	0.4186
694.42349	0.41764
694.57663	0.41746
694.72976	0.41736
694.88287	0.41727
695.03598	0.41724
695.18908	0.41637
695.34218	0.41528
695.49526	0.41491
695.64833	0.41465
695.8014	0.41411
695.95446	0.41371
696.10751	0.4136
696.26055	0.41381
696.41358	0.4137
696.5666	0.41289
696.71961	0.4124
696.87262	0.41229
697.02561	0.4119
697.1786	0.41184
697.33158	0.41219
697.48455	0.412
697.63751	0.41185
697.79047	0.41205
697.94341	0.41182
698.09634	0.41154
698.24927	0.41146
698.40219	0.41109
698.5551	0.41042
698.708	0.40977
698.86089	0.40938
699.01377	0.40935
699.16665	0.4097
699.31951	0.4102
699.47237	0.41008
699.62522	0.40914
699.77805	0.40843
699.93089	0.40842
700.08371	0.40831
700.23652	0.40772
700.38932	0.40716
700.54212	0.40723
700.69491	0.40784
700.84768	0.40822
701.00045	0.40815
701.15321	0.4081
701.30596	0.40796
701.45871	0.40763
701.61144	0.40716
701.76417	0.4065
701.91688	0.40586
702.06959	0.40579
702.22229	0.40627
702.37498	0.40615
702.52766	0.40542
702.68034	0.40532
702.833	0.40553
702.98565	0.40585
703.1383	0.4057
703.29094	0.40441
703.44357	0.40375
703.59619	0.40408
703.7488	0.40413
703.9014	0.40382
704.054	0.40347
704.20658	0.40344
704.35916	0.40384
704.51172	0.40413
704.66428	0.40431
704.81683	0.40455
704.96937	0.40428
705.12191	0.40363
705.27443	0.40344
705.42694	0.40348
705.57945	0.40335
705.73195	0.40329
705.88444	0.40328
706.03691	0.40343
706.18939	0.40368
706.34185	0.40391
706.4943	0.40425
706.64675	0.40427
706.79918	0.40395
706.95161	0.4043
707.10403	0.40465
707.25643	0.40424
707.40883	0.4041
707.56123	0.40397
707.71361	0.40371
707.86598	0.4036
708.01835	0.40338
708.1707	0.40332
708.32305	0.40327
708.47539	0.40299
708.62772	0.40284
708.78004	0.40293
708.93235	0.40294
709.08466	0.40287
709.23695	0.40298
709.38924	0.40299
709.54151	0.40279
709.69378	0.40322
709.84604	0.4039
709.99829	0.40408
710.15053	0.40433
710.30276	0.40439
710.45499	0.40422
710.6072	0.40425
710.75941	0.40512
710.91161	0.40579
711.0638	0.40488
711.21597	0.40447
711.36815	0.40504
711.52031	0.40523
711.67246	0.40521
711.8246	0.4054
711.97674	0.40611
712.12887	0.40639
712.28098	0.4058
712.43309	0.4057
712.58519	0.40604
712.73728	0.40617
712.88937	0.40597
713.04144	0.40564
713.1935	0.40615
713.34556	0.40711
713.49761	0.40739
713.64964	0.40718
713.80167	0.40707
713.95369	0.40669
714.10571	0.40641
714.25771	0.40673
714.4097	0.40679
714.56169	0.40702
714.71366	0.40778
714.86563	0.40805
715.01759	0.40804
715.16954	0.40864
715.32148	0.40926
715.47341	0.40935
715.62533	0.4092
715.77724	0.40882
715.92915	0.40883
716.08104	0.40941
716.23293	0.4099
716.38481	0.40993
716.53668	0.40982
716.68854	0.41035
716.84039	0.41096
716.99223	0.4109
717.14407	0.41062
717.29589	0.41049
717.44771	0.41076
717.59951	0.41126
717.75131	0.41146
717.9031	0.41162
718.05488	0.41214
718.20665	0.41247
718.35842	0.4123
718.51017	0.41239
718.66191	0.41263
718.81365	0.41287
718.96538	0.41319
719.11709	0.41344
719.2688	0.41391
719.4205	0.41406
719.57219	0.4138
719.72388	0.4143
719.87555	0.4154
720.02721	0.41629
720.17887	0.41683
720.33052	0.41711
720.48215	0.41745
720.63378	0.41769
720.7854	0.41748
720.93701	0.41753
721.08861	0.41821
721.24021	0.41917
721.39179	0.4196
721.54337	0.41935
721.69493	0.41954
721.84649	0.41989
721.99804	0.41983
722.14958	0.41975
722.30111	0.41997
722.45263	0.42038
722.60414	0.42082
722.75564	0.42107
722.90714	0.42114
723.05862	0.42137
723.2101	0.42168
723.36157	0.42207
723.51303	0.42266
723.66448	0.4232
723.81592	0.42331
723.96735	0.42316
724.11877	0.42328
724.27019	0.42348
724.42159	0.42377
724.57299	0.42442
724.72437	0.42496
724.87575	0.42526
725.02712	0.42551
725.17848	0.42571
725.32983	0.42585
725.48118	0.42591
725.63251	0.42624
725.78383	0.42644
725.93515	0.42633
726.08645	0.42652
726.23775	0.4266
726.38904	0.42654
726.54032	0.4269
726.69159	0.42737
726.84285	0.42735
726.9941	0.4274
727.14535	0.42792
727.29658	0.4282
727.44781	0.42869
727.59902	0.42969
727.75023	0.43012
727.90143	0.42988
728.05262	0.42948
728.2038	0.42908
728.35497	0.42919
728.50613	0.42976
728.65729	0.42994
728.80843	0.42982
728.95957	0.4302
729.11069	0.43079
729.26181	0.43092
729.41292	0.43096
729.56402	0.43135
729.71511	0.43161
729.86619	0.4317
730.01726	0.43171
730.16833	0.43158
730.31938	0.43167
730.47043	0.43169
730.62146	0.43183
730.77249	0.43224
730.92351	0.43235
731.07452	0.43218
731.22552	0.43192
731.37651	0.43181
731.52749	0.43172
731.67846	0.43148
731.82943	0.4319
731.98038	0.43264
732.13133	0.43285
732.28227	0.43289
732.43319	0.43258
732.58411	0.43211
732.73502	0.4323
732.88592	0.43291
733.03682	0.43305
733.1877	0.43243
733.33857	0.43197
733.48944	0.43234
733.64029	0.43291
733.79114	0.43328
733.94198	0.43357
734.0928	0.43366
734.24362	0.43372
734.39443	0.43396
734.54524	0.43404
734.69603	0.43384
734.84681	0.43363
734.99759	0.43344
735.14835	0.43323
735.29911	0.43316
735.44985	0.43298
735.60059	0.43242
735.75132	0.43242
735.90204	0.43272
736.05275	0.43253
736.20345	0.43239
736.35415	0.43205
736.50483	0.43183
736.6555	0.43222
736.80617	0.43244
736.95683	0.43213
737.10747	0.43163
737.25811	0.43121
737.40874	0.43116
737.55936	0.43154
737.70997	0.43189
737.86057	0.4317
738.01117	0.4312
738.16175	0.43107
738.31232	0.43083
738.46289	0.43057
738.61345	0.43098
738.76399	0.43104
738.91453	0.43048
739.06506	0.43012
739.21558	0.42991
739.36609	0.42938
739.51659	0.4285
739.66709	0.42816
739.81757	0.4283
739.96804	0.42853
740.11851	0.42884
740.26896	0.42899
740.41941	0.42879
740.56985	0.42807
740.72028	0.42738
740.8707	0.42701
741.02111	0.42665
741.17151	0.42636
741.3219	0.42607
741.47229	0.4258
741.62266	0.42547
741.77303	0.42527
741.92338	0.42554
742.07373	0.4253
742.22407	0.42451
742.3744	0.42387
742.52472	0.42333
742.67503	0.42289
742.82533	0.42254
742.97562	0.42244
743.1259	0.42186
743.27618	0.42094
743.42644	0.42065
743.5767	0.42063
743.72694	0.42066
743.87718	0.42067
744.02741	0.42022
744.17763	0.41966
744.32784	0.41948
744.47804	0.41937
744.62823	0.419
744.77841	0.41862
744.92859	0.41894
745.07875	0.41887
745.2289	0.41758
745.37905	0.41661
745.52919	0.41622
745.67931	0.41571
745.82943	0.4151
745.97954	0.41473
746.12964	0.41461
746.27973	0.4144
746.42982	0.41393
746.57989	0.41363
746.72995	0.41381
746.88001	0.41349
747.03005	0.41251
747.18009	0.41213
747.33011	0.41234
747.48013	0.41227
747.63014	0.41171
747.78014	0.41091
747.93013	0.41035
748.08011	0.40995
748.23008	0.40907
748.38004	0.40812
748.53	0.40789
748.67994	0.4078
748.82988	0.40744
748.9798	0.40701
749.12972	0.40618
749.27963	0.40562
749.42952	0.40556
749.57941	0.40506
749.72929	0.40457
749.87916	0.40409
750.02902	0.40322
750.17888	0.40335
750.32872	0.40411
750.47855	0.40345
750.62838	0.40219
750.77819	0.40136
750.928	0.401
751.0778	0.40099
751.22759	0.40051
751.37736	0.39983
751.52713	0.39951
751.67689	0.39919
751.82664	0.39873
751.97639	0.39811
752.12612	0.39749
752.27584	0.39718
752.42556	0.39678
752.57526	0.39618
752.72496	0.39578
752.87464	0.39535
753.02432	0.3948
753.17399	0.39436
753.32365	0.39399
753.4733	0.3938
753.62294	0.39373
753.77257	0.3934
753.92219	0.39298
754.0718	0.39271
754.22141	0.39224
754.371	0.39158
754.52059	0.39083
754.67016	0.39018
754.81973	0.38982
754.96929	0.38942
755.11883	0.3891
755.26837	0.38895
755.4179	0.38862
755.56742	0.38793
755.71693	0.38699
755.86643	0.38625
756.01593	0.3859
756.16541	0.3854
756.31488	0.38491
756.46435	0.38454
756.6138	0.38381
756.76325	0.38312
756.91269	0.38274
757.06212	0.38266
757.21153	0.38255
757.36094	0.38194
757.51034	0.38149
757.65973	0.3814
757.80912	0.38132
757.95849	0.3813
758.10785	0.38136
758.2572	0.38131
758.40655	0.38081
758.55588	0.37992
758.70521	0.37911
758.85453	0.37861
759.00383	0.37834
759.15313	0.3781
759.30242	0.37764
759.4517	0.37694
759.60097	0.37632
759.75023	0.37603
759.89948	0.37623
760.04872	0.37638
760.19796	0.37586
760.34718	0.37514
760.4964	0.3746
760.6456	0.37404
760.7948	0.37358
760.94398	0.3732
761.09316	0.37261
761.24233	0.37204
761.39149	0.37142
761.54064	0.37076
761.68978	0.37014
761.83891	0.36987
761.98803	0.36996
762.13714	0.36962
762.28624	0.36905
762.43534	0.36861
762.58442	0.36834
762.7335	0.36836
762.88256	0.36805
763.03162	0.36731
763.18066	0.36694
763.3297	0.36688
763.47873	0.36655
763.62775	0.36584
763.77676	0.3652
763.92576	0.36487
764.07475	0.36467
764.22373	0.36455
764.3727	0.36432
764.52167	0.36428
764.67062	0.36417
764.81957	0.36339
764.9685	0.36268
765.11743	0.3624
765.26634	0.36198
765.41525	0.36152
765.56415	0.36125
765.71304	0.36093
765.86191	0.36034
766.01078	0.36001
766.15964	0.36025
766.3085	0.36
766.45734	0.35948
766.60617	0.35937
766.75499	0.35883
766.90381	0.35817
767.05261	0.35799
767.20141	0.35746
767.35019	0.35699
767.49897	0.35683
767.64773	0.35642
767.79649	0.35597
767.94524	0.35565
768.09398	0.35567
768.24271	0.35576
768.39143	0.35552
768.54014	0.35531
768.68884	0.35516
768.83753	0.35465
768.98621	0.35361
769.13489	0.35256
769.28355	0.3522
769.43221	0.35228
769.58085	0.35252
769.72949	0.35257
769.87811	0.3521
770.02673	0.3518
770.17534	0.3515
770.32394	0.35106
770.47252	0.351
770.6211	0.35082
770.76967	0.35059
770.91823	0.35049
771.06679	0.35014
771.21533	0.34949
771.36386	0.34896
771.51238	0.349
771.6609	0.34915
771.8094	0.34878
771.9579	0.34802
772.10638	0.34746
772.25486	0.34744
772.40332	0.34751
772.55178	0.34737
772.70023	0.3471
772.84867	0.34672
772.9971	0.3466
773.14552	0.34667
773.29393	0.34629
773.44233	0.34581
773.59072	0.34558
773.7391	0.34528
773.88747	0.34493
774.03584	0.34494
774.18419	0.34495
774.33254	0.34445
774.48087	0.3442
774.6292	0.34416
774.77751	0.34379
774.92582	0.34353
775.07412	0.34336
775.2224	0.34336
775.37068	0.34326
775.51895	0.34259
775.66721	0.34219
775.81546	0.34218
775.9637	0.34219
776.11193	0.34219
776.26016	0.34202
776.40837	0.34188
776.55657	0.3416
776.70476	0.34086
776.85295	0.34018
777.00112	0.34023
777.14929	0.34043
777.29744	0.34138
777.44559	0.34228
777.59373	0.34103
777.74185	0.33981
777.88997	0.33962
778.03808	0.33939
778.18618	0.33922
778.33427	0.33939
778.48235	0.33951
778.63042	0.33905
778.77848	0.3384
778.92653	0.3378
779.07458	0.33727
779.22261	0.33694
779.37063	0.33673
779.51865	0.33692
779.66665	0.33717
779.81465	0.33681
779.96263	0.3364
780.11061	0.33656
780.25857	0.33694
780.40653	0.33702
780.55448	0.33667
780.70242	0.33594
780.85034	0.33502
780.99826	0.33442
781.14617	0.33416
781.29407	0.33379
781.44196	0.33322
781.58985	0.33292
781.73772	0.33301
781.88558	0.33316
782.03343	0.33364
782.18128	0.33418
782.32911	0.33418
782.47693	0.33371
782.62475	0.33292
782.77255	0.33262
782.92035	0.3329
783.06814	0.333
783.21591	0.33272
783.36368	0.33217
783.51144	0.33174
783.65919	0.33181
783.80693	0.33231
783.95465	0.33265
784.10237	0.33273
784.25008	0.33271
784.39779	0.33222
784.54548	0.33128
784.69316	0.33059
784.84083	0.3303
784.98849	0.33029
785.13615	0.33054
785.28379	0.33064
785.43142	0.33047
785.57905	0.33052
785.72666	0.33084
785.87427	0.33075
786.02187	0.33034
786.16945	0.33024
786.31703	0.33011
786.4646	0.32983
786.61216	0.3301
786.7597	0.3305
786.90724	0.33057
787.05477	0.33079
787.20229	0.33122
787.3498	0.33129
787.4973	0.33067
787.64479	0.33016
787.79228	0.33035
787.93975	0.3306
788.08721	0.33043
788.23466	0.33015
788.38211	0.33014
788.52954	0.33038
788.67697	0.33034
788.82438	0.32988
788.97179	0.3298
789.11918	0.33024
789.26657	0.33095
789.41394	0.33139
789.56131	0.33103
789.70867	0.3302
789.85602	0.32986
790.00335	0.33037
790.15068	0.33054
790.298	0.33034
790.44531	0.33034
790.59261	0.33018
790.7399	0.33006
790.88718	0.33005
791.03446	0.33022
791.18172	0.33095
791.32897	0.33164
791.47621	0.33171
791.62344	0.3315
791.77067	0.33147
791.91788	0.33126
792.06509	0.3307
792.21228	0.33074
792.35947	0.3308
792.50664	0.33024
792.65381	0.32986
792.80096	0.32973
792.94811	0.33003
793.09525	0.33024
793.24238	0.32985
793.38949	0.32994
793.5366	0.33059
793.6837	0.33056
793.83079	0.32991
793.97787	0.32944
794.12494	0.32921
794.272	0.32921
794.41905	0.32954
794.56609	0.32964
794.71312	0.32919
794.86015	0.32884
795.00716	0.3287
795.15416	0.32898
795.30116	0.32977
795.44814	0.32992
795.59511	0.32934
795.74208	0.32938
795.88903	0.32986
796.03598	0.32979
796.18291	0.32957
796.32984	0.32967
796.47675	0.3297
796.62366	0.32969
796.77056	0.32981
796.91745	0.33011
797.06432	0.33041
797.21119	0.33059
797.35805	0.33105
797.5049	0.33122
797.65174	0.33083
797.79857	0.33059
797.94539	0.33043
798.0922	0.33038
798.239	0.33056
798.38579	0.33081
798.53257	0.33123
798.67934	0.33144
798.8261	0.33133
798.97286	0.33126
799.1196	0.33124
799.26633	0.33108
799.41306	0.33078
799.55977	0.33059
799.70647	0.33049
799.85317	0.33039
799.99985	0.33051
800.14653	0.3308
800.2932	0.3309
800.43985	0.33115
800.5865	0.33143
800.73313	0.33158
800.87976	0.33159
801.02638	0.33129
801.17299	0.33088
801.31958	0.3303
801.46617	0.32972
801.61275	0.32946
801.75932	0.32956
801.90588	0.32995
802.05243	0.33014
802.19897	0.33036
802.3455	0.3309
802.49202	0.33086
802.63853	0.3305
802.78503	0.33063
802.93152	0.33091
803.078	0.33129
803.22448	0.33174
803.37094	0.33164
803.51739	0.33121
803.66383	0.3314
803.81027	0.33157
803.95669	0.33113
804.10311	0.33077
804.24951	0.33076
804.3959	0.33095
804.54229	0.33077
804.68866	0.3303
804.83503	0.33027
804.98139	0.3304
805.12773	0.33033
805.27407	0.33026
805.42039	0.33006
805.56671	0.32982
805.71302	0.33007
805.85932	0.33077
806.0056	0.33109
806.15188	0.33096
806.29815	0.33093
806.44441	0.33103
806.59066	0.33112
806.7369	0.33122
806.88313	0.33123
807.02935	0.33118
807.17556	0.33141
807.32176	0.33173
807.46795	0.33187
807.61413	0.33171
807.7603	0.33142
807.90646	0.3316
808.05261	0.33173
808.19876	0.33112
808.34489	0.33027
808.49101	0.32959
808.63712	0.32928
808.78323	0.32935
808.92932	0.32952
809.0754	0.32978
809.22148	0.3299
809.36754	0.3298
809.5136	0.32976
809.65964	0.32981
809.80568	0.32989
809.9517	0.32995
810.09772	0.33008
810.24372	0.32994
810.38972	0.32953
810.5357	0.32947
810.68168	0.32976
810.82765	0.33026
810.9736	0.33028
811.11955	0.32989
811.26549	0.32972
811.41141	0.32943
811.55733	0.32908
811.70324	0.32884
811.84914	0.32899
811.99503	0.32916
812.14091	0.32877
812.28678	0.32835
812.43263	0.32824
812.57848	0.32838
812.72432	0.32849
812.87015	0.32858
813.01597	0.32884
