LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	10963.9914	1.35171E-6	6207.78214	0.00383	912.0766	1.62488E-14	4.68206E-14
	10948.16231	1.4773E-6	6794.33442	0.00419	913.3953	1.77072E-14	5.12697E-14
	10932.37767	1.38425E-6	6375.6073	0.00394	914.7141	1.65442E-14	4.80228E-14
	10916.6349	1.12453E-6	5186.83622	0.0032	916.0332	1.34013E-14	3.89919E-14
	10900.93503	1.14726E-6	5299.29684	0.00327	917.3525	1.36329E-14	3.98132E-14
	10885.27906	1.36074E-6	6294.41991	0.00389	918.6719	1.61233E-14	4.71249E-14
	10869.66446	1.42453E-6	6598.98596	0.00407	919.9916	1.68308E-14	4.91003E-14
	10854.09224	1.49488E-6	6934.79732	0.00428	921.3115	1.76114E-14	5.12825E-14
	10838.56339	1.45859E-6	6776.14545	0.00418	922.6315	1.71347E-14	4.99231E-14
	10823.0754	1.42467E-6	6628.04404	0.00409	923.9518	1.66885E-14	4.86246E-14
	10807.62928	1.58156E-6	7368.42599	0.00455	925.2723	1.84733E-14	5.36994E-14
	10792.22485	1.66318E-6	7759.75117	0.00479	926.593	1.93714E-14	5.63056E-14
	10776.86195	1.60557E-6	7501.66655	0.00463	927.9139	1.86472E-14	5.41821E-14
	10761.54041	1.37009E-6	6410.56359	0.00396	929.235	1.58671E-14	4.59608E-14
	10746.26006	1.35596E-6	6353.44312	0.00392	930.5563	1.56589E-14	4.52906E-14
	10731.01959	1.64191E-6	7704.2471	0.00476	931.8779	1.89074E-14	5.46423E-14
	10715.82114	1.61426E-6	7585.21455	0.00468	933.1996	1.85363E-14	5.35184E-14
	10700.66339	1.39808E-6	6578.72093	0.00406	934.5215	1.60086E-14	4.62158E-14
	10685.54617	1.27155E-6	5991.81958	0.0037	935.8436	1.45187E-14	4.1853E-14
	10670.4682	1.16347E-6	5490.23371	0.00339	937.166	1.32471E-14	3.81003E-14
	10655.43158	1.27575E-6	6028.58806	0.00372	938.4885	1.44846E-14	4.15085E-14
	10640.43388	1.47251E-6	6968.19401	0.0043	939.8113	1.66716E-14	4.75757E-14
	10625.47722	1.41022E-6	6682.83295	0.00413	941.1342	1.59215E-14	4.53541E-14
	10610.55916	1.32048E-6	6266.36855	0.00387	942.4574	1.48665E-14	4.22807E-14
	10595.68069	1.27325E-6	6050.69476	0.00374	943.7808	1.42946E-14	4.05125E-14
	10580.84277	1.27583E-6	6071.44214	0.00375	945.1043	1.42834E-14	4.03232E-14
	10566.043	1.53989E-6	7338.32503	0.00453	946.4281	1.71915E-14	4.83684E-14
	10551.28234	1.94709E-6	9291.8294	0.00574	947.7521	2.16769E-14	6.06757E-14
	10536.56176	2.15163E-6	10282.26993	0.00635	949.0762	2.38872E-14	6.64168E-14
	10521.87888	2.13991E-6	10240.52087	0.00632	950.4006	2.36909E-14	6.54782E-14
	10507.23465	2.23109E-6	10691.77481	0.0066	951.7252	2.46317E-14	6.76965E-14
	10492.62893	2.4635E-6	11821.96432	0.0073	953.05	2.7122E-14	7.41131E-14
	10478.06046	2.83933E-6	13644.44625	0.00842	954.3751	3.11729E-14	8.48548E-14
	10463.5313	3.35266E-6	16133.64965	0.00996	955.7003	3.67068E-14	9.9531E-14
	10449.04128	3.94684E-6	19019.24629	0.01174	957.0256	4.30925E-14	1.1613E-13
	10434.58698	4.67053E-6	22537.80308	0.01391	958.3513	5.0853E-14	1.3634E-13
	10420.17153	5.29604E-6	25591.60189	0.0158	959.6771	5.75044E-14	1.53379E-13
	10405.7937	5.64565E-6	27318.6867	0.01687	961.0031	6.11314E-14	1.62395E-13
	10391.45332	5.95125E-6	28837.18786	0.0178	962.3293	6.4263E-14	1.7032E-13
	10377.14919	6.24401E-6	30297.44231	0.0187	963.6558	6.72387E-14	1.77471E-13
	10362.8833	6.55078E-6	31829.73503	0.01965	964.9824	7.03484E-14	1.84911E-13
	10348.65338	6.98833E-6	34002.46468	0.02099	966.3093	7.48413E-14	1.96003E-13
	10334.46034	7.31864E-6	35658.51844	0.02201	967.6364	7.81639E-14	2.03864E-13
	10320.30512	7.52752E-6	36726.5409	0.02267	968.9636	8.01746E-14	2.0805E-13
	10306.18543	8.11758E-6	39659.69621	0.02448	970.2911	8.62229E-14	2.21875E-13
	10292.10327	9.09823E-6	44511.65506	0.02748	971.6187	9.63752E-14	2.45859E-13
	10278.05637	9.98698E-6	48926.45626	0.0302	972.9466	1.05501E-13	2.67673E-13
	10264.04565	1.07771E-5	52869.55457	0.03264	974.2747	1.13538E-13	2.86591E-13
	10250.07098	1.14328E-5	56162.58643	0.03467	975.603	1.20118E-13	3.01761E-13
	10236.13222	1.2126E-5	59648.98704	0.03682	976.9315	1.27054E-13	3.17971E-13
	10222.23026	1.31039E-5	64546.9614	0.03985	978.2601	1.36928E-13	3.41179E-13
	10208.36185	1.38718E-5	68422.19101	0.04224	979.5891	1.44559E-13	3.58927E-13
	10194.52998	1.44939E-5	71587.5703	0.04419	980.9182	1.50632E-13	3.72996E-13
	10180.73347	1.53474E-5	75905.90295	0.04686	982.2475	1.59071E-13	3.93179E-13
	10166.97218	1.5681E-5	77661.16227	0.04794	983.577	1.62091E-13	4.00515E-13
	10153.24599	1.52406E-5	75581.88378	0.04666	984.9067	1.57113E-13	3.87893E-13
	10139.55475	1.49603E-5	74291.88054	0.04586	986.2366	1.53807E-13	3.7888E-13
	10125.89731	1.49924E-5	74551.86288	0.04602	987.5668	1.53723E-13	3.77613E-13
	10112.27558	1.48821E-5	74102.99375	0.04575	988.8971	1.52181E-13	3.7379E-13
	10098.68842	1.47564E-5	73575.75674	0.04542	990.2276	1.5049E-13	3.71134E-13
	10085.13569	1.4346E-5	71625.83473	0.04422	991.5583	1.45913E-13	3.61685E-13
	10071.61624	1.35424E-5	67704.6996	0.0418	992.8893	1.37371E-13	3.41558E-13
	10058.13097	1.31453E-5	65807.07861	0.04063	994.2205	1.32985E-13	3.31091E-13
	10044.68075	1.30101E-5	65217.62556	0.04026	995.5518	1.31266E-13	3.27604E-13
	10031.26344	1.27317E-5	63907.53025	0.03945	996.8834	1.28114E-13	3.19494E-13
	10017.88092	1.24519E-5	62586.35527	0.03864	998.2151	1.24964E-13	3.10118E-13
	10004.53105	1.18502E-5	59641.72348	0.03682	999.5471	1.1861E-13	2.94482E-13
	9991.21772	1.10366E-5	55620.66098	0.03434	1000.879	1.10172E-13	2.74388E-13
	9977.92882	1.06177E-5	53581.15306	0.03308	1002.212	1.05709E-13	2.63252E-13
	9964.68516	1.04934E-5	53024.02028	0.03273	1003.544	1.04194E-13	2.59796E-13
	9951.4667	1.02862E-5	52046.0305	0.03213	1004.877	1.01866E-13	2.54313E-13
	9938.28326	1.00148E-5	50740.09256	0.03132	1006.21	9.89156E-14	2.46969E-13
	9925.13471	9.81275E-6	49782.31666	0.03073	1007.543	9.66637E-14	2.41957E-13
	9912.01108	9.65E-6	49021.44079	0.03026	1008.877	9.48092E-14	2.37639E-13
	9898.93191	9.52969E-6	48474.25198	0.02993	1010.21	9.33803E-14	2.33629E-13
	9885.87743	9.3406E-6	47575.18065	0.02937	1011.544	9.12862E-14	2.2831E-13
	9872.85734	9.17146E-6	46775.25352	0.02888	1012.878	8.93972E-14	2.2348E-13
	9859.87151	9.36184E-6	47809.1194	0.02951	1014.212	9.10131E-14	2.26575E-13
	9846.91009	9.41739E-6	48156.08894	0.02973	1015.547	9.13125E-14	2.26407E-13
	9833.99237	9.1679E-6	46941.89437	0.02898	1016.881	8.86604E-14	2.18994E-13
	9821.09886	9.37462E-6	48063.37711	0.02967	1018.216	9.04219E-14	2.22011E-13
	9808.23912	1.00483E-5	51585.11372	0.03185	1019.551	9.66667E-14	2.35922E-13
	9795.40341	1.07048E-5	55027.18363	0.03397	1020.887	1.02713E-13	2.4875E-13
	9782.61082	1.12737E-5	58027.1483	0.03582	1022.222	1.07888E-13	2.58479E-13
	9769.84206	1.20053E-5	61873.93783	0.0382	1023.558	1.14591E-13	2.71429E-13
	9757.10659	1.29448E-5	66803.04969	0.04124	1024.894	1.23236E-13	2.88911E-13
	9744.40428	1.40194E-5	72442.652	0.04472	1026.23	1.33119E-13	3.09681E-13
	9731.73499	1.51726E-5	78503.67926	0.04846	1027.566	1.43694E-13	3.32716E-13
	9719.09861	1.63275E-5	84589.03164	0.05222	1028.902	1.54231E-13	3.55635E-13
	9706.48558	1.75045E-5	90804.91629	0.05606	1030.239	1.64921E-13	3.78336E-13
	9693.90525	1.81666E-5	94361.44203	0.05825	1031.576	1.70714E-13	3.90004E-13
	9681.35748	1.81194E-5	94238.68791	0.05818	1032.913	1.69831E-13	3.87393E-13
	9668.84216	1.81431E-5	94483.94365	0.05833	1034.25	1.69614E-13	3.87008E-13
	9656.34982	1.84691E-5	96305.88466	0.05945	1035.588	1.72215E-13	3.93209E-13
	9643.88973	1.84623E-5	96395.1911	0.05951	1036.926	1.71708E-13	3.93198E-13
	9631.46175	1.7966E-5	93924.60796	0.05798	1038.264	1.66661E-13	3.83542E-13
	9619.06576	1.72208E-5	90145.12609	0.05565	1039.602	1.59338E-13	3.6809E-13
	9606.70164	1.62727E-5	85291.72413	0.05265	1040.94	1.50179E-13	3.47943E-13
	9594.36005	1.55561E-5	81640.41069	0.0504	1042.279	1.43197E-13	3.32791E-13
	9582.05932	1.52496E-5	80134.51047	0.04947	1043.617	1.40015E-13	3.26707E-13
	9569.78093	1.4888E-5	78334.94413	0.04836	1044.956	1.36345E-13	3.19818E-13
	9557.53397	1.42299E-5	74968.25113	0.04628	1046.295	1.29985E-13	3.06609E-13
	9545.3092	1.33819E-5	70590.67878	0.04358	1047.635	1.21926E-13	2.88628E-13
	9533.12475	1.25886E-5	66490.96601	0.04105	1048.974	1.14406E-13	2.71136E-13
	9520.9623	1.19838E-5	63377.44902	0.03913	1050.314	1.08632E-13	2.5739E-13
	9508.83085	1.15954E-5	61401.31519	0.03791	1051.654	1.04843E-13	2.48366E-13
	9496.73028	1.14303E-5	60604.35563	0.03741	1052.994	1.03087E-13	2.44931E-13
	9484.65146	1.11874E-5	59392.24201	0.03667	1054.335	1.00641E-13	2.4004E-13
	9472.61231	1.05442E-5	56048.63308	0.0346	1055.675	9.46136E-14	2.26093E-13
	9460.59473	9.79544E-6	52134.64148	0.03218	1057.016	8.7672E-14	2.09764E-13
	9448.60761	9.44451E-6	50330.61758	0.03107	1058.357	8.4317E-14	2.02153E-13
	9436.65082	9.25848E-6	49401.76926	0.0305	1059.698	8.24471E-14	1.98452E-13
	9424.71537	9.03881E-6	48290.73436	0.02981	1061.04	8.02875E-14	1.93605E-13
	9412.81894	9.03893E-6	48352.3991	0.02985	1062.381	8.0086E-14	1.92817E-13
	9400.94367	8.94785E-6	47925.64367	0.02959	1063.723	7.90791E-14	1.90149E-13
	9389.09832	8.65422E-6	46411.43359	0.02865	1065.065	7.62915E-14	1.83428E-13
	9377.28278	8.37911E-6	44992.67451	0.02778	1066.407	7.36804E-14	1.7773E-13
	9365.48818	8.06121E-6	43340.16283	0.02676	1067.75	7.07068E-14	1.71153E-13
	9353.73195	7.87402E-6	42386.96056	0.02617	1069.092	6.88916E-14	1.66739E-13
	9341.99648	7.81736E-6	42134.80335	0.02601	1070.435	6.82243E-14	1.65425E-13
	9330.29041	7.77802E-6	41975.3832	0.02591	1071.778	6.7711E-14	1.64899E-13
	9318.61365	7.61042E-6	41122.38001	0.02539	1073.121	6.60863E-14	1.61199E-13
	9306.95742	7.31083E-6	39553.00543	0.02442	1074.465	6.3326E-14	1.54442E-13
	9295.3303	7.25617E-6	39306.42156	0.02427	1075.809	6.26956E-14	1.53152E-13
	9283.74083	7.26992E-6	39430.05479	0.02434	1077.152	6.26579E-14	1.53376E-13
	9272.17162	7.14886E-6	38821.83567	0.02397	1078.496	6.1461E-14	1.50574E-13
	9260.62263	6.93006E-6	37680.55545	0.02326	1079.841	5.94316E-14	1.45699E-13
	9249.11093	6.62769E-6	36081.34863	0.02227	1081.185	5.66972E-14	1.39063E-13
	9237.61928	6.59738E-6	35961.01794	0.0222	1082.53	5.62978E-14	1.38019E-13
	9226.15615	6.76142E-6	36900.97669	0.02278	1083.875	5.75545E-14	1.40876E-13
	9214.72144	6.52515E-6	35655.68138	0.02201	1085.22	5.54057E-14	1.35349E-13
	9203.31503	6.07755E-6	33251.01153	0.02053	1086.565	5.14774E-14	1.25618E-13
	9191.92838	6.08608E-6	33338.9514	0.02058	1087.911	5.14223E-14	1.25397E-13
	9180.5783	6.3245E-6	34687.78697	0.02141	1089.256	5.33048E-14	1.29613E-13
	9169.24781	6.30356E-6	34615.66728	0.02137	1090.602	5.29972E-14	1.28253E-13
	9157.94525	6.26628E-6	34453.41913	0.02127	1091.948	5.2554E-14	1.26617E-13
	9146.66215	6.39689E-6	35214.93942	0.02174	1093.295	5.35173E-14	1.28363E-13
	9135.41517	6.37691E-6	35148.16253	0.0217	1094.641	5.3219E-14	1.26849E-13
	9124.18749	6.18905E-6	34154.71173	0.02109	1095.988	5.15243E-14	1.21918E-13
	9112.98737	6.09652E-6	33685.42403	0.0208	1097.335	5.06295E-14	1.19081E-13
	9101.81472	6.356E-6	35162.25548	0.02171	1098.682	5.2655E-14	1.2291E-13
	9090.66943	6.88891E-6	38157.09712	0.02356	1100.029	5.69301E-14	1.31703E-13
	9079.54315	7.21676E-6	40022.04208	0.02471	1101.377	5.94936E-14	1.36567E-13
	9068.44408	7.27746E-6	40408.02746	0.02495	1102.725	5.98474E-14	1.36067E-13
	9057.37211	7.49495E-6	41666.51626	0.02572	1104.073	6.14856E-14	1.38127E-13
	9046.32715	8.173E-6	45491.48026	0.02808	1105.421	6.68846E-14	1.48373E-13
	9035.30908	8.86428E-6	49399.36749	0.0305	1106.769	7.23652E-14	1.58582E-13
	9024.30969	9.15303E-6	51070.66384	0.03153	1108.118	7.45406E-14	1.61381E-13
	9013.33703	9.62264E-6	53756.29108	0.03319	1109.467	7.81745E-14	1.67038E-13
	9002.39104	1.05921E-5	59243.88426	0.03657	1110.816	8.58413E-14	1.80833E-13
	8991.47159	1.15064E-5	64436.36593	0.03978	1112.165	9.30256E-14	1.92853E-13
	8980.5786	1.2188E-5	68335.74135	0.04219	1113.514	9.8297E-14	2.00732E-13
	8969.70393	1.29129E-5	72487.79242	0.04475	1114.864	1.03891E-13	2.097E-13
	8958.85556	1.37865E-5	77486.02492	0.04784	1116.214	1.10652E-13	2.20606E-13
	8948.0334	1.47466E-5	82982.22617	0.05123	1117.564	1.18072E-13	2.31945E-13
	8937.23736	1.55377E-5	87539.30815	0.05404	1118.914	1.24106E-13	2.40558E-13
	8926.46733	1.59015E-5	89697.42511	0.05537	1120.264	1.26706E-13	2.43172E-13
	8915.71529	1.59462E-5	90057.71972	0.0556	1121.615	1.26756E-13	2.41254E-13
	8904.98911	1.61728E-5	91447.57319	0.05645	1122.966	1.28248E-13	2.41768E-13
	8894.28871	1.65423E-5	93649.71467	0.05781	1124.317	1.30864E-13	2.44084E-13
	8883.614	1.65261E-5	93670.0043	0.05783	1125.668	1.30421E-13	2.40718E-13
	8872.957	1.62605E-5	92275.53261	0.05697	1127.02	1.28018E-13	2.34333E-13
	8862.3334	1.60812E-5	91367.58609	0.05641	1128.371	1.26304E-13	2.30128E-13
	8851.72737	1.60122E-5	91084.47759	0.05623	1129.723	1.25461E-13	2.27604E-13
	8841.1467	1.59186E-5	90660.3851	0.05597	1131.075	1.24429E-13	2.24659E-13
	8830.59129	1.56511E-5	89243.48267	0.05509	1132.427	1.22046E-13	2.19622E-13
	8820.05327	1.5354E-5	87653.60106	0.05411	1133.78	1.19444E-13	2.14003E-13
	8809.54038	1.50588E-5	86071.00251	0.05314	1135.133	1.16868E-13	2.08019E-13
	8799.06026	1.44761E-5	82839.07077	0.05114	1136.485	1.12079E-13	1.98898E-13
	8788.5896	1.3734E-5	78686.32763	0.04858	1137.839	1.06081E-13	1.88232E-13
	8778.15153	1.33127E-5	76363.30904	0.04714	1139.192	1.02582E-13	1.81503E-13
	8767.73823	1.30709E-5	75065.17765	0.04634	1140.545	1.0048E-13	1.7705E-13
	8757.34194	1.27225E-5	73150.8748	0.04516	1141.899	9.75699E-14	1.71375E-13
	8746.97027	1.24189E-5	71490.2876	0.04413	1143.253	9.50165E-14	1.66807E-13
	8736.62314	1.20258E-5	69309.13817	0.04279	1144.607	9.17911E-14	1.60822E-13
	8726.30046	1.1352E-5	65503.4797	0.04044	1145.961	8.64439E-14	1.50685E-13
	8715.99455	1.07243E-5	61954.56031	0.03825	1147.316	8.14711E-14	1.41606E-13
	8705.71295	1.03404E-5	59806.96246	0.03692	1148.671	7.83689E-14	1.35819E-13
	8695.45558	1.00009E-5	57911.86228	0.03575	1150.026	7.56178E-14	1.30556E-13
	8685.22235	9.64982E-6	55944.73847	0.03454	1151.381	7.27916E-14	1.25463E-13
	8675.01319	9.28335E-6	53883.46608	0.03326	1152.736	6.98627E-14	1.20679E-13
	8664.82048	8.8637E-6	51508.18169	0.0318	1154.092	6.65479E-14	1.15346E-13
	8654.65919	8.55943E-6	49798.42823	0.03074	1155.447	6.41128E-14	1.11319E-13
	8644.51423	8.41466E-6	49013.59987	0.03026	1156.803	6.28807E-14	1.09516E-13
	8634.39303	8.30956E-6	48458.17891	0.02992	1158.159	6.19501E-14	1.08323E-13
	8624.28807	8.15744E-6	47626.79147	0.0294	1159.516	6.06737E-14	1.06168E-13
	8614.21414	7.88213E-6	46073.24476	0.02844	1160.872	5.84891E-14	1.02567E-13
	8604.15632	7.57066E-6	44304.3596	0.02735	1162.229	5.60468E-14	9.89573E-14
	8594.12196	7.37707E-6	43221.85132	0.02668	1163.586	5.44863E-14	9.66897E-14
	8584.11098	7.16504E-6	42028.51583	0.02595	1164.943	5.2797E-14	9.39161E-14
	8574.11594	6.94758E-6	40800.43835	0.02519	1166.301	5.10754E-14	9.12076E-14
	8564.15149	6.9189E-6	40679.30932	0.02511	1167.658	5.07465E-14	9.10822E-14
	8554.20285	6.77242E-6	39864.38263	0.02461	1169.016	4.95568E-14	8.93138E-14
	8544.2773	6.43055E-6	37896.00118	0.02339	1170.374	4.6946E-14	8.50139E-14
	8534.37475	6.24712E-6	36857.73194	0.02275	1171.732	4.55012E-14	8.29079E-14
	8524.48787	6.27861E-6	37086.50516	0.0229	1173.091	4.56247E-14	8.37211E-14
	8514.63112	6.449E-6	38137.04946	0.02354	1174.449	4.67545E-14	8.63628E-14
	8504.7899	6.58372E-6	38978.81459	0.02406	1175.808	4.7621E-14	8.82836E-14
	8494.9714	6.51233E-6	38600.69016	0.02383	1177.167	4.69959E-14	8.75877E-14
	8485.17555	6.44593E-6	38251.23209	0.02361	1178.526	4.64095E-14	8.73565E-14
	8475.39508	6.46501E-6	38408.72512	0.02371	1179.886	4.64397E-14	8.81415E-14
	8465.63713	6.41695E-6	38167.12689	0.02356	1181.246	4.59883E-14	8.76328E-14
	8455.90878	6.39825E-6	38099.73368	0.02352	1182.605	4.5749E-14	8.75309E-14
	8446.18849	6.48497E-6	38660.55032	0.02387	1183.966	4.62626E-14	8.91001E-14
	8436.49764	6.38824E-6	38127.61714	0.02354	1185.326	4.5468E-14	8.82546E-14
	8426.829	6.05677E-6	36190.74745	0.02234	1186.686	4.301E-14	8.41982E-14
	8417.17541	5.80935E-6	34752.16884	0.02145	1188.047	4.11586E-14	8.13543E-14
	8407.54392	5.473E-6	32777.56666	0.02024	1189.408	3.86869E-14	7.71335E-14
	8397.93444	5.27687E-6	31639.11648	0.01953	1190.769	3.72153E-14	7.47032E-14
	8388.34691	5.59958E-6	33612.42973	0.02075	1192.13	3.94011E-14	7.97942E-14
	8378.77422	5.69592E-6	34229.78907	0.02113	1193.492	3.99876E-14	8.19116E-14
	8369.23036	5.31032E-6	31948.88869	0.01972	1194.853	3.71956E-14	7.69445E-14
	8359.70122	5.10051E-6	30721.55919	0.01897	1196.215	3.56447E-14	7.41662E-14
	8350.19377	5.17702E-6	31217.90626	0.01927	1197.577	3.60971E-14	7.54906E-14
	8340.70095	5.19011E-6	31332.4694	0.01934	1198.94	3.61062E-14	7.59976E-14
	8331.23664	5.06828E-6	30631.74672	0.01891	1200.302	3.51787E-14	7.44719E-14
	8321.78685	4.94662E-6	29930.39787	0.01848	1201.665	3.42564E-14	7.31667E-14
	8312.35848	4.84811E-6	29367.65773	0.01813	1203.028	3.34982E-14	7.23811E-14
	8302.95145	4.87674E-6	29574.53115	0.01826	1204.391	3.36198E-14	7.3403E-14
	8293.56569	5.01862E-6	30469.36798	0.01881	1205.754	3.45197E-14	7.60335E-14
	8284.19425	4.94299E-6	30044.16797	0.01855	1207.118	3.39227E-14	7.51487E-14
	8274.84398	4.76896E-6	29019.12249	0.01791	1208.482	3.26545E-14	7.27723E-14
	8265.51478	4.70962E-6	28690.38259	0.01771	1209.846	3.21755E-14	7.22578E-14
	8256.2066	4.67258E-6	28496.83336	0.01759	1211.21	3.18506E-14	7.21032E-14
	8246.91936	4.64255E-6	28345.60103	0.0175	1212.574	3.15748E-14	7.20023E-14
	8237.64621	4.48835E-6	27434.98048	0.01694	1213.939	3.04574E-14	6.97366E-14
	8228.39388	4.15412E-6	25420.55442	0.01569	1215.304	2.81261E-14	6.4746E-14
	8219.16232	3.98946E-6	24440.31363	0.01509	1216.669	2.69506E-14	6.26517E-14
	8209.95145	3.98419E-6	24435.46345	0.01509	1218.034	2.68548E-14	6.29634E-14
	8200.76119	3.80498E-6	23362.46649	0.01442	1219.399	2.55894E-14	6.03218E-14
	8191.58478	3.65999E-6	22497.43466	0.01389	1220.765	2.45593E-14	5.82584E-14
	8182.43558	3.70875E-6	22822.60119	0.01409	1222.13	2.48309E-14	5.93224E-14
	8173.30012	3.91379E-6	24111.33956	0.01488	1223.496	2.61453E-14	6.27715E-14
	8164.17836	4.0831E-6	25182.47156	0.01555	1224.863	2.72154E-14	6.56475E-14
	8155.08359	4.06308E-6	25086.9187	0.01549	1226.229	2.70216E-14	6.5627E-14
	8146.00243	3.97068E-6	24543.74431	0.01515	1227.596	2.63484E-14	6.45477E-14
	8136.94147	3.807E-6	23558.24615	0.01454	1228.963	2.52061E-14	6.21648E-14
	8127.90064	3.79131E-6	23487.23383	0.0145	1230.33	2.50465E-14	6.2028E-14
	8118.87989	4.01988E-6	24930.87349	0.01539	1231.697	2.64975E-14	6.60767E-14
	8109.87913	4.0599E-6	25207.05564	0.01556	1233.064	2.6702E-14	6.68897E-14
	8100.89175	3.72773E-6	23170.32757	0.0143	1234.432	2.4463E-14	6.12655E-14
	8091.92426	3.43795E-6	21392.85935	0.01321	1235.8	2.25115E-14	5.64821E-14
	8082.9766	3.44152E-6	21438.77696	0.01324	1237.168	2.2485E-14	5.65866E-14
	8074.04872	3.47727E-6	21685.41098	0.01339	1238.536	2.26684E-14	5.71642E-14
	8065.13402	3.50731E-6	21896.94995	0.01352	1239.905	2.28138E-14	5.76197E-14
	8056.24548	3.63566E-6	22723.30142	0.01403	1241.273	2.35966E-14	5.98115E-14
	8047.37004	3.69912E-6	23145.41869	0.01429	1242.642	2.39556E-14	6.1066E-14
	8038.51413	3.81595E-6	23902.76613	0.01476	1244.011	2.46578E-14	6.29906E-14
	8029.67769	3.94755E-6	24754.28894	0.01528	1245.38	2.54521E-14	6.48954E-14
	8020.85422	3.83043E-6	24046.28374	0.01484	1246.75	2.46427E-14	6.26854E-14
	8012.05012	3.54467E-6	22276.78316	0.01375	1248.12	2.27543E-14	5.7631E-14
	8003.26533	3.3446E-6	21042.50099	0.01299	1249.49	2.14229E-14	5.38569E-14
	7994.49978	3.42307E-6	21559.79844	0.01331	1250.86	2.18775E-14	5.49297E-14
	7985.75342	3.72324E-6	23476.09258	0.01449	1252.23	2.37439E-14	5.98772E-14
	7977.02616	4.04536E-6	25535.07436	0.01576	1253.6	2.57418E-14	6.48626E-14
	7968.31162	4.08884E-6	25837.74748	0.01595	1254.971	2.59617E-14	6.51469E-14
	7959.61609	3.95243E-6	25003.05175	0.01544	1256.342	2.50408E-14	6.26076E-14
	7950.93952	3.88803E-6	24622.46927	0.0152	1257.713	2.45791E-14	6.12465E-14
	7942.27554	3.88266E-6	24615.33142	0.0152	1259.085	2.44917E-14	6.09407E-14
	7933.63672	3.87172E-6	24572.68977	0.01517	1260.456	2.43696E-14	6.0591E-14
	7925.01038	3.91766E-6	24891.30791	0.01537	1261.828	2.46052E-14	6.10519E-14
	7916.40279	4.16581E-6	26496.75434	0.01636	1263.2	2.61069E-14	6.46469E-14
	7907.81387	4.1993E-6	26738.72876	0.01651	1264.572	2.62597E-14	6.48609E-14
	7899.24357	3.945E-6	25146.77867	0.01552	1265.944	2.4616E-14	6.08385E-14
	7890.6856	3.91974E-6	25012.88017	0.01544	1267.317	2.44055E-14	6.05115E-14
	7882.14615	4.03693E-6	25788.60694	0.01592	1268.69	2.50808E-14	6.20103E-14
	7873.62517	3.87672E-6	24791.92877	0.01531	1270.063	2.40333E-14	5.91346E-14
	7865.12259	3.49051E-6	22346.20163	0.0138	1271.436	2.15923E-14	5.30697E-14
	7856.63835	3.53779E-6	22673.34578	0.014	1272.809	2.18376E-14	5.37208E-14
	7848.16624	3.96883E-6	25463.29014	0.01572	1274.183	2.44455E-14	6.01689E-14
	7839.71238	4.14509E-6	26622.88214	0.01644	1275.557	2.54762E-14	6.26807E-14
