LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	10869.66446	1.56032E-5	72279.87659	0.04462	919.9916	1.84351E-13	5.37804E-13
	10854.09224	1.51945E-5	70487.52824	0.04352	921.3115	1.79008E-13	5.21252E-13
	10838.56339	1.46721E-5	68161.611	0.04208	922.6315	1.72359E-13	5.0218E-13
	10823.0754	1.40696E-5	65456.41448	0.04041	923.9518	1.6481E-13	4.80201E-13
	10807.62928	1.38464E-5	64509.82838	0.03982	925.2723	1.61732E-13	4.70133E-13
	10792.22485	1.40126E-5	65377.41531	0.04036	926.593	1.63207E-13	4.74386E-13
	10776.86195	1.35856E-5	63475.87372	0.03919	927.9139	1.57785E-13	4.58465E-13
	10761.54041	1.27821E-5	59806.5694	0.03692	929.235	1.48031E-13	4.28785E-13
	10746.26006	1.23531E-5	57881.54681	0.03573	930.5563	1.42656E-13	4.12609E-13
	10731.01959	1.21556E-5	57036.9526	0.03521	931.8779	1.39978E-13	4.04534E-13
	10715.82114	1.21326E-5	57009.8218	0.03519	933.1996	1.39317E-13	4.02239E-13
	10700.66339	1.23048E-5	57900.83971	0.03574	934.5215	1.40895E-13	4.06756E-13
	10685.54617	1.19968E-5	56531.43222	0.0349	935.8436	1.36981E-13	3.94873E-13
	10670.4682	1.1346E-5	53540.27135	0.03305	937.166	1.29184E-13	3.71551E-13
	10655.43158	1.13238E-5	53510.63885	0.03303	938.4885	1.28568E-13	3.68436E-13
	10640.43388	1.17723E-5	55708.57754	0.03439	939.8113	1.33284E-13	3.80353E-13
	10625.47722	1.22851E-5	58216.99703	0.03594	941.1342	1.38699E-13	3.95099E-13
	10610.55916	1.28558E-5	61007.34603	0.03766	942.4574	1.44736E-13	4.11631E-13
	10595.68069	1.32243E-5	62844.176	0.0388	943.7808	1.48467E-13	4.20774E-13
	10580.84277	1.36035E-5	64736.95092	0.03996	945.1043	1.52297E-13	4.29948E-13
	10566.043	1.45612E-5	69391.53284	0.04284	946.4281	1.62563E-13	4.57374E-13
	10551.28234	1.58537E-5	75656.6045	0.04671	947.7521	1.76499E-13	4.94038E-13
	10536.56176	1.72586E-5	82476.06817	0.05092	949.0762	1.91604E-13	5.32742E-13
	10521.87888	1.93783E-5	92734.76021	0.05725	950.4006	2.14537E-13	5.92949E-13
	10507.23465	2.16876E-5	103930.51567	0.06416	951.7252	2.39435E-13	6.58051E-13
	10492.62893	2.3616E-5	113329.32368	0.06996	953.05	2.60001E-13	7.10473E-13
	10478.06046	2.6264E-5	126211.99767	0.07792	954.3751	2.88352E-13	7.84912E-13
	10463.5313	2.97203E-5	143019.80094	0.08829	955.7003	3.25395E-13	8.82311E-13
	10449.04128	3.32324E-5	160142.29036	0.09886	957.0256	3.6284E-13	9.77812E-13
	10434.58698	3.68349E-5	177748.30132	0.10973	958.3513	4.01061E-13	1.07527E-12
	10420.17153	4.00238E-5	193403.46889	0.1194	959.6771	4.34578E-13	1.15913E-12
	10405.7937	4.25428E-5	205859.78055	0.12709	961.0031	4.60656E-13	1.22373E-12
	10391.45332	4.52222E-5	219127.14034	0.13528	962.3293	4.8832E-13	1.29423E-12
	10377.14919	4.80439E-5	233120.52843	0.14392	963.6558	5.17361E-13	1.36553E-12
	10362.8833	5.06228E-5	245972.19159	0.15185	964.9824	5.43635E-13	1.42894E-12
	10348.65338	5.30054E-5	257903.20309	0.15921	966.3093	5.67659E-13	1.48665E-12
	10334.46034	5.456E-5	265832.20515	0.16411	967.6364	5.82707E-13	1.51979E-12
	10320.30512	5.579E-5	272197.65106	0.16804	968.9636	5.94212E-13	1.54196E-12
	10306.18543	5.83699E-5	285175.25134	0.17605	970.2911	6.1999E-13	1.59541E-12
	10292.10327	6.19903E-5	303277.72867	0.18723	971.6187	6.56647E-13	1.67514E-12
	10278.05637	6.64539E-5	325559.39368	0.20098	972.9466	7.02009E-13	1.78111E-12
	10264.04565	7.24853E-5	355592.20799	0.21952	974.2747	7.63637E-13	1.92756E-12
	10250.07098	7.86809E-5	386512.10195	0.23861	975.603	8.26652E-13	2.07673E-12
	10236.13222	8.45716E-5	416015.22359	0.25682	976.9315	8.86127E-13	2.21766E-12
	10222.23026	9.20835E-5	453583.3675	0.28002	978.2601	9.62218E-13	2.39753E-12
	10208.36185	1.00274E-4	494600.74198	0.30534	979.5891	1.04497E-12	2.59456E-12
	10194.52998	1.07023E-4	528605.49151	0.32633	980.9182	1.11228E-12	2.75422E-12
	10180.73347	1.11399E-4	550965.62916	0.34013	982.2475	1.15462E-12	2.8539E-12
	10166.97218	1.11123E-4	550342.64108	0.33975	983.577	1.14865E-12	2.83824E-12
	10153.24599	1.06664E-4	528974.12234	0.32656	984.9067	1.09958E-12	2.71474E-12
	10139.55475	1.02163E-4	507338.21456	0.3132	986.2366	1.05035E-12	2.58736E-12
	10125.89731	9.91576E-5	493075.51744	0.3044	987.5668	1.0167E-12	2.49748E-12
	10112.27558	9.63864E-5	479940.7407	0.29629	988.8971	9.85629E-13	2.42092E-12
	10098.68842	9.34991E-5	466190.19067	0.2878	990.2276	9.53536E-13	2.35157E-12
	10085.13569	8.99483E-5	449088.51235	0.27724	991.5583	9.14864E-13	2.26774E-12
	10071.61624	8.56041E-5	427972.72671	0.26421	992.8893	8.68346E-13	2.15905E-12
	10058.13097	8.21903E-5	411456.82065	0.25401	994.2205	8.31487E-13	2.07014E-12
	10044.68075	7.98372E-5	400211.76265	0.24707	995.5518	8.05522E-13	2.01036E-12
	10031.26344	7.76832E-5	389935.16532	0.24072	996.8834	7.81697E-13	1.94941E-12
	10017.88092	7.56648E-5	380310.65518	0.23478	998.2151	7.59356E-13	1.88446E-12
	10004.53105	7.27908E-5	366353.45715	0.22617	999.5471	7.28567E-13	1.80888E-12
	9991.21772	6.92109E-5	348800.06636	0.21533	1000.879	6.90893E-13	1.7207E-12
	9977.92882	6.69602E-5	337906.76415	0.2086	1002.212	6.66649E-13	1.66018E-12
	9964.68516	6.57601E-5	332291.5617	0.20514	1003.544	6.52964E-13	1.62809E-12
	9951.4667	6.44459E-5	326083.56428	0.20131	1004.877	6.38219E-13	1.59335E-12
	9938.28326	6.324E-5	320406.20216	0.1978	1006.21	6.24618E-13	1.55952E-12
	9925.13471	6.16299E-5	312662.29153	0.19302	1007.543	6.07105E-13	1.51963E-12
	9912.01108	5.98132E-5	303847.88072	0.18758	1008.877	5.87653E-13	1.47295E-12
	9898.93191	5.90066E-5	300146.18468	0.18529	1010.21	5.78199E-13	1.4466E-12
	9885.87743	5.89785E-5	300399.52283	0.18545	1011.544	5.764E-13	1.4416E-12
	9872.85734	5.93468E-5	302674.29755	0.18685	1012.878	5.78473E-13	1.4461E-12
	9859.87151	6.04806E-5	308862.9976	0.19067	1014.212	5.87975E-13	1.46375E-12
	9846.91009	6.1639E-5	315192.78009	0.19458	1015.547	5.97662E-13	1.48188E-12
	9833.99237	6.23755E-5	319377.69469	0.19717	1016.881	6.03217E-13	1.48996E-12
	9821.09886	6.42572E-5	329444.61962	0.20338	1018.216	6.19786E-13	1.52175E-12
	9808.23912	6.79003E-5	348579.17981	0.21519	1019.551	6.53212E-13	1.59421E-12
	9795.40341	7.26182E-5	373287.73775	0.23045	1020.887	6.96771E-13	1.68744E-12
	9782.61082	7.81404E-5	402199.46569	0.2483	1022.222	7.47799E-13	1.79158E-12
	9769.84206	8.3563E-5	430672.42671	0.26587	1023.558	7.97607E-13	1.88928E-12
	9757.10659	8.86432E-5	457451.67707	0.2824	1024.894	8.43893E-13	1.9784E-12
	9744.40428	9.52796E-5	492340.48974	0.30394	1026.23	9.04713E-13	2.10468E-12
	9731.73499	1.03368E-4	534832.00413	0.33017	1027.566	9.78966E-13	2.26674E-12
	9719.09861	1.11232E-4	576268.12224	0.35576	1028.902	1.05071E-12	2.42278E-12
	9706.48558	1.18545E-4	614951.24667	0.37964	1030.239	1.11688E-12	2.56218E-12
	9693.90525	1.23283E-4	640359.41719	0.39532	1031.576	1.15851E-12	2.64666E-12
	9681.35748	1.24535E-4	647702.91228	0.39986	1032.913	1.16725E-12	2.66255E-12
	9668.84216	1.25374E-4	652909.03831	0.40307	1034.25	1.17207E-12	2.67433E-12
	9656.34982	1.26326E-4	658721.61187	0.40666	1035.588	1.17793E-12	2.68951E-12
	9643.88973	1.25667E-4	656127.87712	0.40506	1036.926	1.16876E-12	2.67636E-12
	9631.46175	1.23809E-4	647262.22702	0.39958	1038.264	1.14851E-12	2.6431E-12
	9619.06576	1.19982E-4	628064.90617	0.38773	1039.602	1.11015E-12	2.56458E-12
	9606.70164	1.1437E-4	599456.40558	0.37007	1040.94	1.0555E-12	2.44545E-12
	9594.36005	1.09417E-4	574237.13835	0.3545	1042.279	1.00721E-12	2.34076E-12
	9582.05932	1.05255E-4	553099.08537	0.34145	1043.617	9.66404E-13	2.25498E-12
	9569.78093	1.01462E-4	533856.07032	0.32957	1044.956	9.292E-13	2.17957E-12
	9557.53397	9.78134E-5	515315.58068	0.31813	1046.295	8.93491E-13	2.10757E-12
	9545.3092	9.31186E-5	491210.19002	0.30325	1047.635	8.48431E-13	2.00844E-12
	9533.12475	8.78626E-5	464076.46468	0.28649	1048.974	7.98499E-13	1.89241E-12
	9520.9623	8.41864E-5	445227.35173	0.27486	1050.314	7.63139E-13	1.80817E-12
	9508.83085	8.19661E-5	434038.29823	0.26795	1051.654	7.4112E-13	1.75567E-12
	9496.73028	7.98151E-5	423186.2839	0.26125	1052.994	7.19835E-13	1.7103E-12
	9484.65146	7.77202E-5	412603.75125	0.25472	1054.335	6.9916E-13	1.66758E-12
	9472.61231	7.50146E-5	398746.60873	0.24616	1055.675	6.73109E-13	1.60849E-12
	9460.59473	7.16734E-5	381469.78168	0.2355	1057.016	6.41497E-13	1.53485E-12
	9448.60761	6.96393E-5	371114.04626	0.2291	1058.357	6.21713E-13	1.49058E-12
	9436.65082	6.88931E-5	367602.74473	0.22694	1059.698	6.13496E-13	1.4767E-12
	9424.71537	6.80766E-5	363705.94461	0.22453	1061.04	6.04692E-13	1.45816E-12
	9412.81894	6.73505E-5	360281.29622	0.22242	1062.381	5.96733E-13	1.43671E-12
	9400.94367	6.62314E-5	354742.73628	0.219	1063.723	5.85339E-13	1.40747E-12
	9389.09832	6.4211E-5	344355.00152	0.21259	1065.065	5.66053E-13	1.36097E-12
	9377.28278	6.28036E-5	337231.59658	0.20819	1066.407	5.52254E-13	1.33213E-12
	9365.48818	6.23886E-5	335425.24455	0.20707	1067.75	5.47225E-13	1.32461E-12
	9353.73195	6.19763E-5	333627.32823	0.20596	1069.092	5.42245E-13	1.3124E-12
	9341.99648	6.12136E-5	329935.608	0.20368	1070.435	5.34229E-13	1.29535E-12
	9330.29041	5.96159E-5	321727.22465	0.19862	1071.778	5.18982E-13	1.26389E-12
	9318.61365	5.74307E-5	310322.62217	0.19158	1073.121	4.98708E-13	1.21646E-12
	9306.95742	5.56601E-5	301132.29263	0.1859	1074.465	4.82125E-13	1.17583E-12
	9295.3303	5.41905E-5	293547.7867	0.18122	1075.809	4.68223E-13	1.14377E-12
	9283.74083	5.28211E-5	286487.13143	0.17686	1077.152	4.55254E-13	1.11438E-12
	9272.17162	5.18197E-5	281406.43588	0.17372	1078.496	4.4551E-13	1.09146E-12
	9260.62263	5.03978E-5	274026.04662	0.16917	1079.841	4.32207E-13	1.05957E-12
	9249.11093	4.84371E-5	263693.4028	0.16279	1081.185	4.14361E-13	1.01632E-12
	9237.61928	4.70642E-5	256537.77177	0.15837	1082.53	4.01616E-13	9.84597E-13
	9226.15615	4.63511E-5	252964.87824	0.15617	1083.875	3.9455E-13	9.6574E-13
	9214.72144	4.59605E-5	251144.46988	0.15504	1085.22	3.90256E-13	9.53345E-13
	9203.31503	4.58194E-5	250683.76862	0.15476	1086.565	3.88095E-13	9.47052E-13
	9191.92838	4.52118E-5	247665.97398	0.15289	1087.911	3.82002E-13	9.3154E-13
	9180.5783	4.40805E-5	241767.13571	0.14925	1089.256	3.71524E-13	9.03379E-13
	9169.24781	4.34014E-5	238336.61924	0.14714	1090.602	3.64898E-13	8.83052E-13
	9157.94525	4.32318E-5	237698.02673	0.14674	1091.948	3.62576E-13	8.73543E-13
	9146.66215	4.3481E-5	239363.20745	0.14777	1093.295	3.63768E-13	8.72507E-13
	9135.41517	4.41554E-5	243374.92496	0.15025	1094.641	3.68502E-13	8.78334E-13
	9124.18749	4.43807E-5	244917.82837	0.1512	1095.988	3.69473E-13	8.74253E-13
	9112.98737	4.41047E-5	243693.74648	0.15044	1097.335	3.66274E-13	8.61483E-13
	9101.81472	4.45274E-5	246331.52978	0.15207	1098.682	3.68878E-13	8.61054E-13
	9090.66943	4.58148E-5	253764.66237	0.15666	1100.029	3.78615E-13	8.75893E-13
	9079.54315	4.75396E-5	263640.74716	0.16276	1101.377	3.91908E-13	8.99619E-13
	9068.44408	4.96802E-5	275849.1054	0.17029	1102.725	4.08554E-13	9.2887E-13
	9057.37211	5.15343E-5	286493.86588	0.17687	1104.073	4.22767E-13	9.49742E-13
	9046.32715	5.32381E-5	296326.99885	0.18294	1105.421	4.3568E-13	9.66489E-13
	9035.30908	5.5931E-5	311695.3634	0.19242	1106.769	4.56603E-13	1.00061E-12
	9024.30969	5.95326E-5	332170.88157	0.20506	1108.118	4.84823E-13	1.04965E-12
	9013.33703	6.36653E-5	355662.29887	0.21957	1109.467	5.17218E-13	1.10516E-12
	9002.39104	6.79869E-5	380266.4263	0.23475	1110.816	5.50986E-13	1.1607E-12
	8991.47159	7.15403E-5	400627.7601	0.24732	1112.165	5.78379E-13	1.19905E-12
	8980.5786	7.45824E-5	418169.65603	0.25815	1113.514	6.01513E-13	1.22835E-12
	8969.70393	7.83139E-5	439624.32228	0.2714	1114.864	6.30079E-13	1.27179E-12
	8958.85556	8.23246E-5	462698.32968	0.28564	1116.214	6.60746E-13	1.31732E-12
	8948.0334	8.58852E-5	483293.87599	0.29836	1117.564	6.87659E-13	1.35086E-12
	8937.23736	8.89193E-5	500972.14285	0.30927	1118.914	7.10236E-13	1.37667E-12
	8926.46733	9.02408E-5	509030.78706	0.31425	1120.264	7.19055E-13	1.37999E-12
	8915.71529	8.98688E-5	507543.95401	0.31333	1121.615	7.14367E-13	1.35965E-12
	8904.98911	9.02241E-5	510163.94669	0.31495	1122.966	7.15466E-13	1.34876E-12
	8894.28871	9.16461E-5	518828.17296	0.3203	1124.317	7.24997E-13	1.35225E-12
	8883.614	9.2732E-5	525606.22414	0.32448	1125.668	7.31828E-13	1.35073E-12
	8872.957	9.34994E-5	530592.68944	0.32756	1127.02	7.36115E-13	1.34744E-12
	8862.3334	9.30838E-5	528867.54459	0.32649	1128.371	7.31089E-13	1.33206E-12
	8851.72737	9.11249E-5	518358.10331	0.32	1129.723	7.13992E-13	1.29529E-12
	8841.1467	8.98093E-5	511485.7493	0.31576	1131.075	7.02002E-13	1.26748E-12
	8830.59129	8.92784E-5	509069.85058	0.31427	1132.427	6.96187E-13	1.25278E-12
	8820.05327	8.82666E-5	503901.9816	0.31108	1133.78	6.86656E-13	1.23026E-12
	8809.54038	8.70322E-5	497448.02713	0.3071	1135.133	6.7544E-13	1.20225E-12
	8799.06026	8.49557E-5	486157.37574	0.30013	1136.485	6.57756E-13	1.16727E-12
	8788.5896	8.18931E-5	469189.91734	0.28965	1137.839	6.32536E-13	1.12239E-12
	8778.15153	7.93534E-5	455179.91162	0.281	1139.192	6.11465E-13	1.08189E-12
	8767.73823	7.74122E-5	444572.37291	0.27445	1140.545	5.95092E-13	1.04857E-12
	8757.34194	7.54615E-5	433884.05237	0.26786	1141.899	5.78722E-13	1.01649E-12
	8746.97027	7.34813E-5	422999.70268	0.26114	1143.253	5.62202E-13	9.8698E-13
	8736.62314	7.08821E-5	408520.62213	0.2522	1144.607	5.41033E-13	9.47912E-13
	8726.30046	6.75569E-5	389816.75994	0.24065	1145.961	5.14435E-13	8.96739E-13
	8715.99455	6.50338E-5	375701.45394	0.23194	1147.316	4.94052E-13	8.58721E-13
	8705.71295	6.35482E-5	367552.48459	0.22691	1148.671	4.81628E-13	8.34696E-13
	8695.45558	6.21384E-5	359822.86005	0.22213	1150.026	4.69835E-13	8.11182E-13
	8685.22235	6.0903E-5	353084.51979	0.21797	1151.381	4.5941E-13	7.91834E-13
	8675.01319	5.92751E-5	344050.88481	0.2124	1152.736	4.4608E-13	7.70546E-13
	8664.82048	5.7183E-5	332298.07562	0.20514	1154.092	4.29325E-13	7.4414E-13
	8654.65919	5.5905E-5	325253.32244	0.20079	1155.447	4.18746E-13	7.27069E-13
	8644.51423	5.51363E-5	321157.09949	0.19826	1156.803	4.1202E-13	7.17596E-13
	8634.39303	5.44153E-5	317328.9567	0.1959	1158.159	4.05681E-13	7.09353E-13
	8624.28807	5.40709E-5	315690.20932	0.19489	1159.516	4.0217E-13	7.03729E-13
	8614.21414	5.3421E-5	312260.7953	0.19277	1160.872	3.96409E-13	6.95144E-13
	8604.15632	5.2122E-5	305023.57872	0.1883	1162.229	3.85867E-13	6.81294E-13
	8594.12196	5.09199E-5	298336.95186	0.18418	1163.586	3.76089E-13	6.67396E-13
	8584.11098	5.00962E-5	293853.29198	0.18141	1164.943	3.69144E-13	6.56639E-13
	8574.11594	4.92418E-5	289178.2579	0.17852	1166.301	3.62004E-13	6.46445E-13
	8564.15149	4.83853E-5	284478.82178	0.17562	1167.658	3.54881E-13	6.36957E-13
	8554.20285	4.73374E-5	278641.20133	0.17202	1169.016	3.46388E-13	6.24279E-13
	8544.2773	4.60736E-5	271517.50164	0.16762	1170.374	3.36359E-13	6.09108E-13
	8534.37475	4.54694E-5	268267.59853	0.16561	1171.732	3.31179E-13	6.03442E-13
	8524.48787	4.55558E-5	269089.02327	0.16612	1173.091	3.3104E-13	6.07456E-13
	8514.63112	4.57762E-5	270704.02274	0.16712	1174.449	3.31873E-13	6.1302E-13
	8504.7899	4.60977E-5	272920.40712	0.16849	1175.808	3.33431E-13	6.18141E-13
	8494.9714	4.59233E-5	272202.62985	0.16804	1177.167	3.31404E-13	6.17647E-13
	8485.17555	4.50062E-5	267074.19341	0.16488	1178.526	3.24036E-13	6.09933E-13
	8475.39508	4.50504E-5	267644.92732	0.16523	1179.886	3.23607E-13	6.142E-13
	8465.63713	4.61913E-5	274739.6644	0.16961	1181.246	3.31039E-13	6.3081E-13
	8455.90878	4.69623E-5	279646.96314	0.17264	1182.605	3.35792E-13	6.42465E-13
	8446.18849	4.75379E-5	283399.82803	0.17496	1183.966	3.39126E-13	6.53145E-13
	8436.49764	4.77267E-5	284852.22592	0.17585	1185.326	3.39692E-13	6.59352E-13
	8426.829	4.72335E-5	282232.50253	0.17423	1186.686	3.35412E-13	6.56617E-13
	8417.17541	4.70975E-5	281742.39937	0.17393	1188.047	3.3368E-13	6.59555E-13
	8407.54392	4.73985E-5	283868.09059	0.17524	1189.408	3.35045E-13	6.6801E-13
	8397.93444	4.76415E-5	285649.38767	0.17634	1190.769	3.35993E-13	6.74448E-13
	8388.34691	4.79429E-5	287785.1373	0.17766	1192.13	3.37347E-13	6.83188E-13
	8378.77422	4.77657E-5	287049.162	0.17721	1193.492	3.35334E-13	6.86906E-13
	8369.23036	4.70061E-5	282806.82027	0.17459	1194.853	3.2925E-13	6.81101E-13
	8359.70122	4.67846E-5	281794.87994	0.17396	1196.215	3.26952E-13	6.80293E-13
	8350.19377	4.70733E-5	283856.5882	0.17524	1197.577	3.28222E-13	6.86417E-13
	8340.70095	4.73415E-5	285798.58934	0.17644	1198.94	3.29342E-13	6.93211E-13
	8331.23664	4.77181E-5	288399.59007	0.17804	1200.302	3.31209E-13	7.01157E-13
	8321.78685	4.73591E-5	286555.03941	0.1769	1201.665	3.27972E-13	7.00501E-13
	8312.35848	4.63024E-5	280478.5857	0.17315	1203.028	3.19928E-13	6.91283E-13
	8302.95145	4.59856E-5	278875.41846	0.17216	1204.391	3.1702E-13	6.9216E-13
	8293.56569	4.61078E-5	279932.98322	0.17281	1205.754	3.17144E-13	6.98547E-13
	8284.19425	4.62485E-5	281104.95435	0.17354	1207.118	3.17394E-13	7.0312E-13
	8274.84398	4.66246E-5	283710.73352	0.17515	1208.482	3.19253E-13	7.11472E-13
	8265.51478	4.63524E-5	282373.21773	0.17432	1209.846	3.16674E-13	7.11168E-13
	8256.2066	4.53794E-5	276757.30019	0.17085	1211.21	3.09329E-13	7.00257E-13
	8246.91936	4.46308E-5	272498.10492	0.16822	1212.574	3.03541E-13	6.92188E-13
	8237.64621	4.40847E-5	269467.1461	0.16635	1213.939	2.99154E-13	6.84955E-13
	8228.39388	4.34964E-5	266170.16315	0.16432	1215.304	2.94499E-13	6.77933E-13
	8219.16232	4.30902E-5	263980.7164	0.16297	1216.669	2.91095E-13	6.76703E-13
	8209.95145	4.26133E-5	261351.64124	0.16134	1218.034	2.87228E-13	6.73431E-13
	8200.76119	4.17969E-5	256632.08685	0.15843	1219.399	2.81095E-13	6.62623E-13
	8191.58478	4.11724E-5	253080.78176	0.15624	1220.765	2.76275E-13	6.55367E-13
	8182.43558	4.09584E-5	252046.96374	0.1556	1222.13	2.74226E-13	6.55142E-13
	8173.30012	4.08077E-5	251399.82473	0.1552	1223.496	2.72607E-13	6.54495E-13
	8164.17836	4.05971E-5	250382.02949	0.15457	1224.863	2.70595E-13	6.52714E-13
	8155.08359	3.99698E-5	246788.4154	0.15235	1226.229	2.65821E-13	6.45594E-13
	8146.00243	3.88098E-5	239892.88489	0.1481	1227.596	2.57531E-13	6.30896E-13
	8136.94147	3.82697E-5	236817.83344	0.1462	1228.963	2.53383E-13	6.24908E-13
	8127.90064	3.86367E-5	239355.19043	0.14776	1230.33	2.55245E-13	6.32119E-13
	8118.87989	3.88135E-5	240717.55345	0.14861	1231.697	2.55844E-13	6.37997E-13
	8109.87913	3.85712E-5	239480.40479	0.14784	1233.064	2.53684E-13	6.35488E-13
	8100.89175	3.79649E-5	235977.44191	0.14568	1234.432	2.49143E-13	6.23956E-13
	8091.92426	3.71435E-5	231127.6538	0.14269	1235.8	2.43213E-13	6.10231E-13
	8082.9766	3.70539E-5	230825.33659	0.1425	1237.168	2.4209E-13	6.09252E-13
	8074.04872	3.76154E-5	234582.2195	0.14482	1238.536	2.45216E-13	6.18375E-13
	8065.13402	3.79699E-5	237054.5834	0.14634	1239.905	2.4698E-13	6.23786E-13
	8056.24548	3.83384E-5	239619.42123	0.14793	1241.273	2.48828E-13	6.30718E-13
	8047.37004	3.86402E-5	241771.98908	0.14926	1242.642	2.50234E-13	6.37882E-13
	8038.51413	3.87107E-5	242480.07935	0.14969	1244.011	2.5014E-13	6.39004E-13
	8029.67769	3.92073E-5	245860.75365	0.15178	1245.38	2.52792E-13	6.44545E-13
	8020.85422	4.0153E-5	252068.45595	0.15561	1246.75	2.58321E-13	6.57108E-13
	8012.05012	4.13011E-5	259560.48879	0.16024	1248.12	2.65124E-13	6.71494E-13
	8003.26533	4.26546E-5	268361.06851	0.16567	1249.49	2.73212E-13	6.86852E-13
	7994.49978	4.35036E-5	274002.47396	0.16915	1250.86	2.7804E-13	6.98099E-13
	7985.75342	4.36392E-5	275157.88104	0.16987	1252.23	2.78297E-13	7.01807E-13
	7977.02616	4.46849E-5	282059.39967	0.17413	1253.6	2.84343E-13	7.1647E-13
	7968.31162	4.7138E-5	297869.0554	0.18389	1254.971	2.99298E-13	7.51042E-13
	7959.61609	4.96175E-5	313879.60607	0.19377	1256.342	3.14354E-13	7.85954E-13
	7950.93952	5.15518E-5	326472.33247	0.20155	1257.713	3.25897E-13	8.12075E-13
	7942.27554	5.29384E-5	335619.06948	0.20719	1259.085	3.33934E-13	8.309E-13
	7933.63672	5.39437E-5	342364.83242	0.21136	1260.456	3.39536E-13	8.44198E-13
	7925.01038	5.53413E-5	351617.27095	0.21707	1261.828	3.47575E-13	8.62425E-13
	7916.40279	5.71127E-5	363266.40085	0.22426	1263.2	3.57922E-13	8.863E-13
	7907.81387	5.85943E-5	373094.97067	0.23033	1264.572	3.66411E-13	9.05027E-13
	7899.24357	5.95783E-5	379772.30446	0.23445	1265.944	3.71757E-13	9.18797E-13
	7890.6856	5.98208E-5	381731.88128	0.23566	1267.317	3.72462E-13	9.23491E-13
	7882.14615	5.92666E-5	378605.16154	0.23373	1268.69	3.68213E-13	9.1038E-13
	7873.62517	5.8594E-5	374713.22946	0.23133	1270.063	3.63247E-13	8.93779E-13
	7865.12259	5.81487E-5	372267.72777	0.22982	1271.436	3.59709E-13	8.84094E-13
	7856.63835	5.78072E-5	370480.77766	0.22871	1272.809	3.56825E-13	8.77794E-13
	7848.16624	5.75426E-5	369183.2112	0.22791	1274.183	3.54426E-13	8.72367E-13
	7839.71238	5.65393E-5	363137.33065	0.22418	1275.557	3.47497E-13	8.54967E-13
