LASERINDEX	WAVENUMBER	SPWNPOWER	SpWNQuant	SpQuantNorm	Wavelength	SpecWL	FluAbsRatio
	10670.4682	1.80426E-5	85140.37938	0.05256	937.166	2.05431E-13	5.90845E-13
	10655.43158	1.90787E-5	90156.79647	0.05566	938.4885	2.16616E-13	6.20755E-13
	10640.43388	2.07264E-5	98081.19415	0.06055	939.8113	2.34662E-13	6.69654E-13
	10625.47722	2.33878E-5	110831.32144	0.06842	941.1342	2.64051E-13	7.52174E-13
	10610.55916	2.67759E-5	127065.4029	0.07844	942.4574	3.01454E-13	8.57341E-13
	10595.68069	2.98926E-5	142054.5024	0.0877	943.7808	3.35599E-13	9.51127E-13
	10580.84277	3.32692E-5	158322.39787	0.09774	945.1043	3.72462E-13	1.05149E-12
	10566.043	3.83151E-5	182590.38118	0.11272	946.4281	4.27754E-13	1.20349E-12
	10551.28234	4.51121E-5	215282.273	0.1329	947.7521	5.02231E-13	1.40579E-12
	10536.56176	5.31814E-5	254145.24256	0.15689	949.0762	5.90416E-13	1.64161E-12
	10521.87888	6.25246E-5	299211.45702	0.18472	950.4006	6.92209E-13	1.91317E-12
	10507.23465	7.27936E-5	348839.25069	0.21535	951.7252	8.03655E-13	2.20873E-12
	10492.62893	8.41412E-5	403780.39566	0.24927	953.05	9.26355E-13	2.53134E-12
	10478.06046	9.75625E-5	468838.18114	0.28943	954.3751	1.07114E-12	2.9157E-12
	10463.5313	1.12634E-4	542014.61787	0.33461	955.7003	1.23318E-12	3.34377E-12
	10449.04128	1.285E-4	619225.54882	0.38227	957.0256	1.403E-12	3.78093E-12
	10434.58698	1.44133E-4	695518.96622	0.42937	958.3513	1.56933E-12	4.20746E-12
	10420.17153	1.56452E-4	756008.31796	0.46672	959.6771	1.69875E-12	4.531E-12
	10405.7937	1.64071E-4	793922.88221	0.49012	961.0031	1.77657E-12	4.71946E-12
	10391.45332	1.69781E-4	822687.00538	0.50788	962.3293	1.83334E-12	4.85902E-12
	10377.14919	1.74223E-4	845372.20317	0.52188	963.6558	1.87612E-12	4.95188E-12
	10362.8833	1.751E-4	850800.0788	0.52524	964.9824	1.88039E-12	4.94261E-12
	10348.65338	1.7224E-4	838051.38157	0.51737	966.3093	1.8446E-12	4.83083E-12
	10334.46034	1.65678E-4	807230.16037	0.49834	967.6364	1.76946E-12	4.61503E-12
	10320.30512	1.57113E-4	766549.43652	0.47322	968.9636	1.67339E-12	4.34239E-12
	10306.18543	1.50101E-4	733343.26335	0.45272	970.2911	1.59434E-12	4.10267E-12
	10292.10327	1.44372E-4	706316.31389	0.43604	971.6187	1.52929E-12	3.90131E-12
	10278.05637	1.39523E-4	683527.65684	0.42197	972.9466	1.4739E-12	3.73953E-12
	10264.04565	1.36623E-4	670231.61357	0.41376	974.2747	1.43933E-12	3.63313E-12
	10250.07098	1.3333E-4	654968.81752	0.40434	975.603	1.40081E-12	3.51915E-12
	10236.13222	1.29069E-4	634901.57533	0.39195	976.9315	1.35236E-12	3.38448E-12
	10222.23026	1.26917E-4	625167.13911	0.38594	978.2601	1.32621E-12	3.30447E-12
	10208.36185	1.26505E-4	623984.39633	0.38521	979.5891	1.31832E-12	3.27328E-12
	10194.52998	1.25975E-4	622209.55482	0.38412	980.9182	1.30923E-12	3.24193E-12
	10180.73347	1.2513E-4	618876.37176	0.38206	982.2475	1.29694E-12	3.20567E-12
	10166.97218	1.22777E-4	608061.68119	0.37538	983.577	1.26912E-12	3.13591E-12
	10153.24599	1.19019E-4	590244.47331	0.36438	984.9067	1.22695E-12	3.02919E-12
	10139.55475	1.16085E-4	576473.88058	0.35588	986.2366	1.19348E-12	2.93995E-12
	10125.89731	1.14063E-4	567193.03821	0.35015	987.5668	1.16953E-12	2.87289E-12
	10112.27558	1.11759E-4	556484.16926	0.34354	988.8971	1.14282E-12	2.80702E-12
	10098.68842	1.09161E-4	544282.65853	0.33601	990.2276	1.11327E-12	2.74549E-12
	10085.13569	1.05336E-4	525915.96885	0.32467	991.5583	1.07137E-12	2.65569E-12
	10071.61624	1.00406E-4	501972.28592	0.30989	992.8893	1.01849E-12	2.53236E-12
	10058.13097	9.69125E-5	485158.01434	0.29951	994.2205	9.80425E-13	2.44095E-12
	10044.68075	9.47289E-5	474861.8105	0.29315	995.5518	9.55773E-13	2.38535E-12
	10031.26344	9.2813E-5	465879.71003	0.28761	996.8834	9.33942E-13	2.32908E-12
	10017.88092	9.12854E-5	458823.97199	0.28325	998.2151	9.16121E-13	2.27349E-12
	10004.53105	8.8728E-5	446564.95237	0.27568	999.5471	8.88084E-13	2.20492E-12
	9991.21772	8.54599E-5	430690.05679	0.26588	1000.879	8.53099E-13	2.12468E-12
	9977.92882	8.38209E-5	422992.34408	0.26113	1002.212	8.34513E-13	2.07822E-12
	9964.68516	8.33823E-5	421338.41143	0.26011	1003.544	8.27944E-13	2.06438E-12
	9951.4667	8.3255E-5	421253.82238	0.26006	1004.877	8.24488E-13	2.05838E-12
	9938.28326	8.36991E-5	424062.93496	0.26179	1006.21	8.26692E-13	2.06405E-12
	9925.13471	8.39477E-5	425885.94953	0.26292	1007.543	8.26955E-13	2.06993E-12
	9912.01108	8.41671E-5	427564.21833	0.26395	1008.877	8.26925E-13	2.07269E-12
	9898.93191	8.57077E-5	435965.42135	0.26914	1010.21	8.3984E-13	2.1012E-12
	9885.87743	8.87197E-5	451882.66209	0.27897	1011.544	8.67063E-13	2.16855E-12
	9872.85734	9.29264E-5	473932.90685	0.29258	1012.878	9.05784E-13	2.26433E-12
	9859.87151	9.86788E-5	503933.47715	0.3111	1014.212	9.59326E-13	2.38822E-12
	9846.91009	1.04926E-4	536541.92198	0.33123	1015.547	1.01738E-12	2.52256E-12
	9833.99237	1.1112E-4	568961.91043	0.35124	1016.881	1.07461E-12	2.65432E-12
	9821.09886	1.20191E-4	616214.00699	0.38042	1018.216	1.15929E-12	2.84637E-12
	9808.23912	1.32895E-4	682240.58504	0.42118	1019.551	1.27847E-12	3.12019E-12
	9795.40341	1.47755E-4	759523.22947	0.46889	1020.887	1.41771E-12	3.43342E-12
	9782.61082	1.64577E-4	847098.81181	0.52295	1022.222	1.57499E-12	3.77336E-12
	9769.84206	1.81734E-4	936632.64086	0.57822	1023.558	1.73465E-12	4.10883E-12
	9757.10659	1.98858E-4	1.02623E6	0.63353	1024.894	1.89315E-12	4.43825E-12
	9744.40428	2.1879E-4	1.13056E6	0.69794	1026.23	2.07748E-12	4.83296E-12
	9731.73499	2.40966E-4	1.24677E6	0.76968	1027.566	2.28211E-12	5.28409E-12
	9719.09861	2.62496E-4	1.35993E6	0.83955	1028.902	2.47956E-12	5.71752E-12
	9706.48558	2.81903E-4	1.46237E6	0.90279	1030.239	2.65597E-12	6.09293E-12
	9693.90525	2.95465E-4	1.53471E6	0.94745	1031.576	2.77653E-12	6.34311E-12
	9681.35748	3.02032E-4	1.57086E6	0.96976	1032.913	2.83091E-12	6.45744E-12
	9668.84216	3.0688E-4	1.59814E6	0.9866	1034.25	2.86892E-12	6.54602E-12
	9656.34982	3.10646E-4	1.61984E6	1	1035.588	2.89662E-12	6.61369E-12
	9643.88973	3.09497E-4	1.61594E6	0.99759	1036.926	2.87847E-12	6.59146E-12
	9631.46175	3.04151E-4	1.59008E6	0.98162	1038.264	2.82146E-12	6.49309E-12
	9619.06576	2.94488E-4	1.54154E6	0.95166	1039.602	2.72479E-12	6.29458E-12
	9606.70164	2.81469E-4	1.47529E6	0.91076	1040.94	2.59764E-12	6.01836E-12
	9594.36005	2.69607E-4	1.41494E6	0.8735	1042.279	2.48178E-12	5.7677E-12
	9582.05932	2.58967E-4	1.36084E6	0.8401	1043.617	2.37773E-12	5.54811E-12
	9569.78093	2.48972E-4	1.31E6	0.80872	1044.956	2.28011E-12	5.34831E-12
	9557.53397	2.39926E-4	1.26402E6	0.78033	1046.295	2.19164E-12	5.16965E-12
	9545.3092	2.28511E-4	1.20542E6	0.74416	1047.635	2.08203E-12	4.92866E-12
	9533.12475	2.14988E-4	1.13553E6	0.70101	1048.974	1.95382E-12	4.63047E-12
	9520.9623	2.04814E-4	1.08318E6	0.66869	1050.314	1.85661E-12	4.39904E-12
	9508.83085	1.98318E-4	1.05016E6	0.64831	1051.654	1.79315E-12	4.24785E-12
	9496.73028	1.91862E-4	1.01727E6	0.628	1052.994	1.73037E-12	4.11127E-12
	9484.65146	1.85143E-4	982893.84508	0.60678	1054.335	1.66552E-12	3.97247E-12
	9472.61231	1.77363E-4	942785.47089	0.58202	1055.675	1.59148E-12	3.80307E-12
	9460.59473	1.68655E-4	897637.03425	0.55415	1057.016	1.50951E-12	3.61166E-12
	9448.60761	1.6261E-4	866560.86501	0.53497	1058.357	1.45172E-12	3.48054E-12
	9436.65082	1.58733E-4	846972.82038	0.52287	1059.698	1.41352E-12	3.40237E-12
	9424.71537	1.54849E-4	827293.84014	0.51072	1061.04	1.37545E-12	3.31675E-12
	9412.81894	1.51438E-4	810096.35183	0.50011	1062.381	1.34176E-12	3.23046E-12
	9400.94367	1.47296E-4	788935.19635	0.48704	1063.723	1.30177E-12	3.13017E-12
	9389.09832	1.41926E-4	761132.15005	0.46988	1065.065	1.25115E-12	3.00816E-12
	9377.28278	1.37998E-4	740999.155	0.45745	1066.407	1.21347E-12	2.92709E-12
	9365.48818	1.35634E-4	729222.60721	0.45018	1067.75	1.18968E-12	2.87974E-12
	9353.73195	1.33066E-4	716313.32998	0.44221	1069.092	1.16423E-12	2.81779E-12
	9341.99648	1.30166E-4	701584.82608	0.43312	1070.435	1.136E-12	2.75448E-12
	9330.29041	1.26415E-4	682218.50196	0.42116	1071.778	1.1005E-12	2.68007E-12
	9318.61365	1.2194E-4	658895.76326	0.40676	1073.121	1.05889E-12	2.58286E-12
	9306.95742	1.18493E-4	641073.02785	0.39576	1074.465	1.02638E-12	2.50319E-12
	9295.3303	1.16001E-4	628372.0721	0.38792	1075.809	1.00228E-12	2.44836E-12
	9283.74083	1.13561E-4	615926.15867	0.38024	1077.152	9.78762E-13	2.39584E-12
	9272.17162	1.11057E-4	603092.42863	0.37232	1078.496	9.54789E-13	2.33914E-12
	9260.62263	1.07426E-4	584105.76294	0.36059	1079.841	9.21279E-13	2.25855E-12
	9249.11093	1.03022E-4	560853.01967	0.34624	1081.185	8.81309E-13	2.16161E-12
	9237.61928	1.00157E-4	545938.021	0.33703	1082.53	8.54678E-13	2.09532E-12
	9226.15615	9.88478E-5	539469.72823	0.33304	1083.875	8.41412E-13	2.05953E-12
	9214.72144	9.75822E-5	533223.09476	0.32918	1085.22	8.28581E-13	2.02412E-12
	9203.31503	9.6287E-5	526797.93276	0.32522	1086.565	8.1556E-13	1.99018E-12
	9191.92838	9.41819E-5	515919.16702	0.3185	1087.911	7.95758E-13	1.94051E-12
	9180.5783	9.10609E-5	499439.28152	0.30833	1089.256	7.67489E-13	1.86619E-12
	9169.24781	8.92324E-5	490015.38459	0.30251	1090.602	7.50223E-13	1.81554E-12
	9157.94525	8.88714E-5	488635.23363	0.30166	1091.948	7.45346E-13	1.79574E-12
	9146.66215	8.85744E-5	487602.93289	0.30102	1093.295	7.41026E-13	1.77737E-12
	9135.41517	8.8321E-5	486806.38402	0.30053	1094.641	7.3709E-13	1.75687E-12
	9124.18749	8.73635E-5	482121.61777	0.29763	1095.988	7.27308E-13	1.72097E-12
	9112.98737	8.57886E-5	474012.04307	0.29263	1097.335	7.12444E-13	1.67568E-12
	9101.81472	8.5836E-5	474856.1112	0.29315	1098.682	7.11091E-13	1.65986E-12
	9090.66943	8.73399E-5	483768.28824	0.29865	1100.029	7.21779E-13	1.66977E-12
	9079.54315	8.93212E-5	495349.25042	0.3058	1101.377	7.36347E-13	1.69028E-12
	9068.44408	9.22618E-5	512282.98868	0.31625	1102.725	7.5873E-13	1.72502E-12
	9057.37211	9.49446E-5	527823.43214	0.32585	1104.073	7.78887E-13	1.74976E-12
	9046.32715	9.72839E-5	541488.60613	0.33428	1105.421	7.96133E-13	1.7661E-12
	9035.30908	1.01586E-4	566126.10863	0.34949	1106.769	8.29319E-13	1.81738E-12
	9024.30969	1.07538E-4	600022.20889	0.37042	1108.118	8.75767E-13	1.89605E-12
	9013.33703	1.13914E-4	636371.48059	0.39286	1109.467	9.25437E-13	1.97741E-12
	9002.39104	1.21118E-4	677441.77008	0.41821	1110.816	9.81578E-13	2.06779E-12
	8991.47159	1.27663E-4	714916.75325	0.44135	1112.165	1.03211E-12	2.13969E-12
	8980.5786	1.33051E-4	745994.06278	0.46053	1113.514	1.07307E-12	2.19131E-12
	8969.70393	1.39873E-4	785193.79084	0.48473	1114.864	1.12536E-12	2.27149E-12
	8958.85556	1.48121E-4	832498.50495	0.51394	1116.214	1.18883E-12	2.37015E-12
	8948.0334	1.55806E-4	876751.20915	0.54126	1117.564	1.24749E-12	2.45062E-12
	8937.23736	1.62643E-4	916334.13413	0.56569	1118.914	1.2991E-12	2.51808E-12
	8926.46733	1.68105E-4	948249.76331	0.5854	1120.264	1.33949E-12	2.57073E-12
	8915.71529	1.72303E-4	973100.07325	0.60074	1121.615	1.36964E-12	2.60682E-12
	8904.98911	1.78014E-4	1.00656E6	0.62139	1122.966	1.41163E-12	2.66114E-12
	8894.28871	1.85336E-4	1.04923E6	0.64773	1124.317	1.46616E-12	2.73465E-12
	8883.614	1.92031E-4	1.08844E6	0.67194	1125.668	1.51548E-12	2.79712E-12
	8872.957	1.98056E-4	1.12393E6	0.69385	1127.02	1.55928E-12	2.85422E-12
	8862.3334	2.01949E-4	1.1474E6	0.70834	1128.371	1.58612E-12	2.88996E-12
	8851.72737	2.03146E-4	1.15558E6	0.71339	1129.723	1.59171E-12	2.8876E-12
	8841.1467	2.04969E-4	1.16735E6	0.72065	1131.075	1.60216E-12	2.89272E-12
	8830.59129	2.07152E-4	1.18119E6	0.7292	1132.427	1.61536E-12	2.90682E-12
	8820.05327	2.07912E-4	1.18694E6	0.73275	1133.78	1.61742E-12	2.89788E-12
	8809.54038	2.07966E-4	1.18867E6	0.73382	1135.133	1.61399E-12	2.87282E-12
	8799.06026	2.05053E-4	1.17341E6	0.7244	1136.485	1.58759E-12	2.81738E-12
	8788.5896	1.99024E-4	1.14027E6	0.70394	1137.839	1.53725E-12	2.72773E-12
	8778.15153	1.93965E-4	1.1126E6	0.68686	1139.192	1.49461E-12	2.64448E-12
	8767.73823	1.89588E-4	1.08879E6	0.67216	1140.545	1.45742E-12	2.56803E-12
	8757.34194	1.84671E-4	1.06181E6	0.6555	1141.899	1.41626E-12	2.48757E-12
	8746.97027	1.79725E-4	1.0346E6	0.6387	1143.253	1.37507E-12	2.41402E-12
	8736.62314	1.73215E-4	998306.47265	0.6163	1144.607	1.32213E-12	2.31642E-12
	8726.30046	1.65473E-4	954814.57382	0.58945	1145.961	1.26005E-12	2.19647E-12
	8715.99455	1.60019E-4	924431.29279	0.57069	1147.316	1.21564E-12	2.11292E-12
	8705.71295	1.56522E-4	905296.35138	0.55888	1148.671	1.18627E-12	2.05589E-12
	8695.45558	1.52702E-4	884248.13488	0.54588	1150.026	1.1546E-12	1.99344E-12
	8685.22235	1.49218E-4	865091.10809	0.53406	1151.381	1.1256E-12	1.94007E-12
	8675.01319	1.44562E-4	839082.38076	0.518	1152.736	1.08791E-12	1.87923E-12
	8664.82048	1.38463E-4	804629.11675	0.49673	1154.092	1.03957E-12	1.80187E-12
	8654.65919	1.34562E-4	782878.35289	0.4833	1155.447	1.00791E-12	1.75004E-12
	8644.51423	1.32321E-4	770739.33824	0.47581	1156.803	9.888E-13	1.72215E-12
	8634.39303	1.29888E-4	757455.77116	0.46761	1158.159	9.68349E-13	1.69321E-12
	8624.28807	1.27853E-4	746465.4664	0.46083	1159.516	9.50952E-13	1.664E-12
	8614.21414	1.24649E-4	728608.09155	0.4498	1160.872	9.24954E-13	1.622E-12
	8604.15632	1.19997E-4	702236.97632	0.43352	1162.229	8.88358E-13	1.5685E-12
	8594.12196	1.171E-4	686081.62885	0.42355	1163.586	8.64887E-13	1.5348E-12
	8584.11098	1.1604E-4	680665.27382	0.4202	1164.943	8.55064E-13	1.521E-12
	8574.11594	1.14841E-4	674414.99639	0.41635	1166.301	8.44257E-13	1.50763E-12
	8564.15149	1.13351E-4	666441.42355	0.41142	1167.658	8.3137E-13	1.49218E-12
	8554.20285	1.11126E-4	654117.57287	0.40382	1169.016	8.13156E-13	1.46551E-12
	8544.2773	1.08372E-4	638648.66353	0.39427	1170.374	7.91165E-13	1.43271E-12
	8534.37475	1.06682E-4	629421.97774	0.38857	1171.732	7.77027E-13	1.41582E-12
	8524.48787	1.05797E-4	624924.05097	0.38579	1173.091	7.68796E-13	1.41074E-12
	8514.63112	1.05092E-4	621475.21519	0.38366	1174.449	7.61905E-13	1.40735E-12
	8504.7899	1.04969E-4	621468.63683	0.38366	1175.808	7.59258E-13	1.40757E-12
	8494.9714	1.03702E-4	614673.91569	0.37946	1177.167	7.48359E-13	1.39474E-12
	8485.17555	1.0096E-4	599111.71174	0.36986	1178.526	7.26891E-13	1.36823E-12
	8475.39508	9.99508E-5	593809.15349	0.36658	1179.886	7.17969E-13	1.36269E-12
	8465.63713	1.00485E-4	597668.29363	0.36897	1181.246	7.20142E-13	1.37226E-12
	8455.90878	1.00682E-4	599534.67567	0.37012	1182.605	7.19904E-13	1.37738E-12
	8446.18849	1.01135E-4	602923.326	0.37221	1183.966	7.21479E-13	1.38954E-12
	8436.49764	1.00832E-4	601805.0423	0.37152	1185.326	7.17665E-13	1.39301E-12
	8426.829	9.87882E-5	590284.99408	0.36441	1186.686	7.01509E-13	1.3733E-12
	8417.17541	9.7463E-5	583034.50783	0.35993	1188.047	6.90514E-13	1.36488E-12
	8407.54392	9.75907E-5	584467.24166	0.36082	1189.408	6.89838E-13	1.37539E-12
	8397.93444	9.76125E-5	585266.74316	0.36131	1190.769	6.88415E-13	1.38188E-12
	8388.34691	9.72381E-5	583688.19919	0.36034	1192.13	6.8421E-13	1.38565E-12
	8378.77422	9.57101E-5	575172.18976	0.35508	1193.492	6.71922E-13	1.37638E-12
	8369.23036	9.34973E-5	562515.29149	0.34727	1194.853	6.54893E-13	1.35474E-12
	8359.70122	9.25256E-5	557303.55238	0.34405	1196.215	6.46611E-13	1.34541E-12
	8350.19377	9.2391E-5	557126.30667	0.34394	1197.577	6.44203E-13	1.34723E-12
	8340.70095	9.22583E-5	556959.82403	0.34384	1198.94	6.41816E-13	1.35092E-12
	8331.23664	9.23033E-5	557864.36803	0.34439	1200.302	6.40673E-13	1.35628E-12
	8321.78685	9.14148E-5	553121.6582	0.34147	1201.665	6.33067E-13	1.35214E-12
	8312.35848	8.95185E-5	542262.30878	0.33476	1203.028	6.18531E-13	1.33649E-12
	8302.95145	8.87341E-5	538119.46046	0.3322	1204.391	6.11724E-13	1.3356E-12
	8293.56569	8.88316E-5	539320.41932	0.33295	1205.754	6.11012E-13	1.34582E-12
	8284.19425	8.87056E-5	539164.84028	0.33285	1207.118	6.08768E-13	1.3486E-12
	8274.84398	8.84869E-5	538443.15332	0.3324	1208.482	6.05897E-13	1.35027E-12
	8265.51478	8.72967E-5	531800.32524	0.3283	1209.846	5.964E-13	1.33936E-12
	8256.2066	8.52468E-5	519898.01057	0.32096	1211.21	5.81084E-13	1.31546E-12
	8246.91936	8.4053E-5	513194.7109	0.31682	1212.574	5.71658E-13	1.3036E-12
	8237.64621	8.4004E-5	513472.85395	0.31699	1213.939	5.70041E-13	1.30519E-12
	8228.39388	8.39323E-5	513611.67589	0.31707	1215.304	5.68276E-13	1.30816E-12
	8219.16232	8.34502E-5	511234.85919	0.31561	1216.669	5.63745E-13	1.31053E-12
	8209.95145	8.22676E-5	504555.61076	0.31148	1218.034	5.54511E-13	1.3001E-12
	8200.76119	8.02924E-5	492993.44732	0.30435	1219.399	5.39986E-13	1.27291E-12
	8191.58478	7.91909E-5	486774.99867	0.30051	1220.765	5.31387E-13	1.26053E-12
	8182.43558	7.89753E-5	485992.33317	0.30002	1222.13	5.28757E-13	1.26323E-12
	8173.30012	7.85491E-5	483910.17012	0.29874	1223.496	5.24731E-13	1.25981E-12
	8164.17836	7.83729E-5	483363.99062	0.2984	1224.863	5.22385E-13	1.26007E-12
	8155.08359	7.72995E-5	477275.36382	0.29464	1226.229	5.14083E-13	1.24854E-12
	8146.00243	7.48497E-5	462664.73645	0.28562	1227.596	4.96683E-13	1.21676E-12
	8136.94147	7.35623E-5	455213.07833	0.28102	1228.963	4.87054E-13	1.2012E-12
	8127.90064	7.36723E-5	456401.11443	0.28176	1230.33	4.867E-13	1.20532E-12
	8118.87989	7.38544E-5	458037.17144	0.28277	1231.697	4.8682E-13	1.21398E-12
	8109.87913	7.40188E-5	459566.50234	0.28371	1233.064	4.86823E-13	1.21951E-12
	8100.89175	7.33721E-5	456056.52651	0.28154	1234.432	4.815E-13	1.20588E-12
	8091.92426	7.20941E-5	448609.80817	0.27695	1235.8	4.72067E-13	1.18443E-12
	8082.9766	7.15809E-5	445909.24093	0.27528	1237.168	4.6767E-13	1.17696E-12
	8074.04872	7.18138E-5	447854.81659	0.27648	1238.536	4.68156E-13	1.18058E-12
	8065.13402	7.23362E-5	451611.15449	0.2788	1239.905	4.70521E-13	1.18837E-12
	8056.24548	7.30266E-5	456424.46759	0.28177	1241.273	4.73965E-13	1.20138E-12
	8047.37004	7.30298E-5	456948.05725	0.28209	1242.642	4.72942E-13	1.20559E-12
	8038.51413	7.23213E-5	453013.49442	0.27966	1244.011	4.67324E-13	1.19382E-12
	8029.67769	7.26585E-5	455626.61917	0.28128	1245.38	4.68471E-13	1.19446E-12
	8020.85422	7.41391E-5	465422.63021	0.28733	1246.75	4.76967E-13	1.21329E-12
	8012.05012	7.57092E-5	475801.33536	0.29373	1248.12	4.86E-13	1.23092E-12
	8003.26533	7.7108E-5	485124.36137	0.29949	1249.49	4.93894E-13	1.24164E-12
	7994.49978	7.74182E-5	487609.95644	0.30102	1250.86	4.94795E-13	1.24233E-12
	7985.75342	7.69682E-5	485306.9064	0.2996	1252.23	4.90844E-13	1.23781E-12
	7977.02616	7.76037E-5	489849.1286	0.30241	1253.6	4.93815E-13	1.24428E-12
	7968.31162	7.91271E-5	500011.16297	0.30868	1254.971	5.0241E-13	1.26072E-12
	7959.61609	8.06816E-5	510391.26143	0.31509	1256.342	5.11162E-13	1.27802E-12
	7950.93952	8.21943E-5	520528.20475	0.32134	1257.713	5.19612E-13	1.29477E-12
	7942.27554	8.2463E-5	522799.19073	0.32275	1259.085	5.20174E-13	1.29431E-12
	7933.63672	8.19072E-5	519841.25748	0.32092	1260.456	5.15545E-13	1.28182E-12
	7925.01038	8.26749E-5	525284.45481	0.32428	1261.828	5.19246E-13	1.28839E-12
	7916.40279	8.42036E-5	535579.2836	0.33064	1263.2	5.27699E-13	1.30671E-12
	7907.81387	8.51518E-5	542198.24298	0.33472	1264.572	5.32484E-13	1.31522E-12
	7899.24357	8.57308E-5	546477.61386	0.33736	1265.944	5.34944E-13	1.32211E-12
	7890.6856	8.60214E-5	548924.3413	0.33887	1267.317	5.35594E-13	1.32797E-12
	7882.14615	8.59938E-5	549343.04884	0.33913	1268.69	5.34265E-13	1.32093E-12
	7873.62517	8.62115E-5	551329.32412	0.34036	1270.063	5.34459E-13	1.31505E-12
	7865.12259	8.70142E-5	557064.3457	0.3439	1271.436	5.38271E-13	1.32296E-12
	7856.63835	8.81884E-5	565190.98994	0.34892	1272.809	5.44358E-13	1.33913E-12
	7848.16624	8.93466E-5	573232.17409	0.35388	1274.183	5.50319E-13	1.35453E-12
